"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ESTE",0.88,0.81,20.58%,24.57%,46.80%,13.34%,115.42%,76.24,27.10,24.66%,21.63%,2.48%,121667
2,"KGJI",-1.09,0.07,26.94%,4.91%,-5.96%,-40.00%,53.13%,66.13,1.47,22.50%,-3.29%,26.67%,3389973
3,"SORL",0.76,0.14,14.45%,-6.13%,-10.44%,-34.08%,40.48%,56.32,3.54,20.82%,12.03%,7.85%,197158
4,"OVRL",1.18,0.22,8.83%,-7.16%,-24.90%,-46.27%,36.88%,54.13,3.60,20.40%,-2.70%,23.75%,866390
5,"QUIK",1.89,0.25,-1.60%,-12.59%,7.42%,-27.51%,94.79%,48.19,4.11,17.77%,12.30%,4.87%,1817834
6,"RAX",1.15,1.54,25.04%,13.97%,-9.71%,-33.36%,37.97%,69.52,36.12,17.73%,-3.09%,21.48%,28191776
7,"ZBB",2.24,0.15,28.91%,-3.49%,59.03%,-63.16%,337.50%,58.73,1.75,17.45%,2.94%,14.09%,3256558
8,"HDY",2.16,0.51,34.23%,33.55%,-20.47%,-56.00%,172.57%,57.76,3.08,16.67%,16.23%,0.38%,5972779
9,"JCP",1.75,0.49,15.13%,14.48%,7.76%,-50.43%,98.57%,63.76,9.73,16.25%,-1.32%,17.80%,96248896
10,"DRWI",1.70,0.08,-2.79%,-7.73%,-25.60%,-64.53%,17.59%,47.28,1.27,15.45%,13.39%,1.82%,670612
11,"DDS",1.72,2.48,15.25%,18.64%,26.69%,10.31%,47.14%,74.49,111.00,14.91%,8.14%,6.25%,2566860
12,"EONC",1.02,0.44,-37.14%,-49.67%,-12.60%,-67.82%,225.68%,27.67,2.41,14.76%,15.87%,-0.95%,130164
13,"JWN",1.49,1.13,14.59%,13.99%,18.50%,9.91%,29.21%,77.74,70.55,14.73%,5.11%,9.16%,8322765
14,"RIBT",-0.50,0.40,27.21%,31.12%,-28.23%,-62.66%,67.84%,68.72,5.97,12.95%,12.74%,0.19%,237029
15,"CHNR",,0.17,-0.30%,-13.12%,-25.29%,-73.16%,16.81%,46.52,3.62,12.80%,8.41%,4.05%,18097
16,"SSLT",,0.30,15.67%,18.24%,23.48%,6.40%,83.26%,75.30,14.46,12.53%,2.41%,9.88%,817047
17,"SUMR",0.92,0.21,63.22%,60.84%,35.37%,-13.14%,123.45%,78.99,3.24,12.11%,15.30%,-2.77%,1498991
18,"STRM",0.87,0.25,3.88%,-0.94%,-21.98%,-39.18%,12.15%,52.60,5.17,11.90%,6.60%,4.98%,47136
19,"ARTX",0.49,0.41,33.15%,10.78%,68.22%,-27.23%,381.00%,62.79,4.81,11.60%,10.32%,1.16%,2533850
20,"NEWS",1.89,0.56,7.20%,-6.53%,-20.44%,-38.73%,19.12%,54.42,12.15,11.57%,11.88%,-0.28%,115201
21,"NQ",,1.45,-32.68%,-47.23%,-50.78%,-68.96%,14.04%,28.21,8.04,10.59%,8.36%,2.06%,9038612
22,"TEDU",,0.69,-6.64%,-5.51%,-5.51%,-28.24%,18.50%,,7.75,10.40%,4.87%,5.27%,643425
23,"MPO",,0.34,7.09%,12.09%,9.82%,-15.91%,43.34%,60.92,5.92,10.24%,9.63%,0.56%,4505862
24,"SMCI",1.51,0.78,2.59%,6.53%,19.32%,-16.06%,108.00%,57.34,19.76,10.14%,4.00%,5.91%,982560
25,"IBN",1.74,1.28,13.90%,17.57%,41.56%,0.08%,104.53%,69.58,51.01,10.01%,2.76%,7.05%,5687766
26,"SPPR",1.72,0.11,-17.75%,-25.02%,-64.73%,-84.32%,13.68%,33.82,1.33,9.92%,0.76%,9.09%,72497
27,"RITT",1.26,0.10,2.34%,-3.97%,-23.09%,-64.16%,20.00%,51.53,1.62,9.46%,6.58%,2.70%,74290
28,"TEAR",2.84,0.37,8.91%,-17.96%,-46.82%,-68.38%,26.32%,48.49,4.80,9.34%,8.84%,0.46%,553917
29,"FMD",2.18,0.30,-3.35%,-17.12%,-37.98%,-75.05%,13.24%,40.94,4.79,9.11%,9.11%,0.00%,53931
30,"DCIN",,0.20,6.89%,3.75%,-2.98%,-20.35%,34.66%,59.40,5.40,9.09%,-0.18%,9.29%,347782
31,"DYSL",0.94,0.13,1.61%,-4.11%,31.05%,-32.37%,278.75%,50.96,1.51,8.99%,7.45%,1.44%,72044
32,"ONE",1.44,0.41,-28.34%,-36.89%,-48.70%,-65.21%,14.33%,27.58,4.15,8.92%,9.21%,-0.26%,850041
33,"CMGE",,1.43,0.85%,-14.08%,-11.85%,-54.11%,84.08%,46.35,18.50,8.89%,-2.68%,11.89%,615067
34,"AMSC",1.46,0.07,4.05%,-13.25%,-25.99%,-54.25%,12.00%,46.82,1.40,8.53%,7.69%,0.78%,678039
35,"LIQT",,0.18,7.98%,6.13%,-14.13%,-39.71%,33.99%,55.74,2.05,8.47%,5.70%,2.62%,96117
36,"SPEX",0.68,0.24,-3.63%,-44.99%,-78.53%,-94.47%,29.41%,37.65,1.54,8.45%,9.22%,-0.70%,1881462
37,"CPLA",1.78,2.76,5.62%,2.68%,0.83%,-16.03%,55.70%,56.38,60.94,8.41%,4.05%,4.20%,96199
38,"UQM",2.57,0.17,-3.47%,-13.59%,9.82%,-39.13%,208.82%,42.92,2.10,8.25%,5.00%,3.09%,382773
39,"BIOA",,0.70,0.27%,-8.72%,21.04%,-30.90%,162.63%,48.68,10.40,8.22%,9.47%,-1.14%,35699
40,"DRL",2.85,1.04,-54.07%,-67.33%,-80.90%,-88.32%,56.15%,29.06,2.92,8.15%,12.74%,-4.07%,1366748
41,"AMAT",1.68,0.46,6.08%,3.98%,14.88%,-4.49%,44.58%,63.17,20.21,8.13%,3.75%,4.23%,38088216
42,"OGEN",1.02,0.23,-0.60%,-21.67%,-32.93%,-56.99%,28.21%,43.79,2.00,8.11%,8.11%,0.00%,45948
43,"ADSK",1.87,1.24,8.21%,5.87%,13.50%,-11.95%,56.53%,66.17,51.67,8.05%,3.01%,4.89%,7907385
44,"EXAR",0.82,0.37,-2.35%,-7.31%,-12.58%,-23.75%,8.87%,44.34,10.56,7.98%,8.31%,-0.31%,315364
45,"ACUR",1.69,0.07,-6.15%,-15.51%,-25.71%,-52.90%,12.96%,37.68,1.22,7.96%,6.09%,1.77%,257487
46,"PDEX",0.17,0.11,-2.89%,-3.62%,-10.08%,-46.06%,13.88%,46.01,2.05,7.89%,5.12%,2.63%,19261
47,"GLOW",0.51,0.10,2.61%,-0.12%,14.45%,-18.72%,153.85%,49.39,1.65,7.84%,5.77%,1.96%,32547
48,"TPLM",2.33,0.45,5.25%,14.37%,12.66%,-14.24%,90.11%,63.46,10.00,7.76%,7.30%,0.43%,1516081
49,"ISIG",1.08,0.10,1.43%,-4.89%,4.86%,-15.23%,59.46%,49.87,2.95,7.66%,8.86%,-1.09%,17424
50,"ASPX",,2.07,-15.85%,-35.87%,-34.14%,-53.80%,24.75%,26.70,16.53,7.34%,7.27%,0.06%,62057
51,"UEC",1.60,0.11,44.39%,23.09%,-11.14%,-39.25%,71.28%,73.66,1.61,7.33%,6.62%,0.67%,3166957
52,"EGLE",2.95,0.25,2.41%,-14.82%,-26.27%,-62.86%,19.93%,46.71,3.25,7.26%,8.70%,-1.32%,462490
