"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ZLC",3.64,0.77,38.64%,39.38%,71.09%,21.91%,456.38%,80.35,20.92,40.31%,0.24%,39.97%,32898712
2,"DHRM",2.20,0.92,79.66%,132.12%,287.59%,-4.04%,556.91%,77.30,11.89,34.65%,33.90%,0.57%,1840415
3,"SPPR",1.70,0.16,23.78%,-8.08%,-61.12%,-78.15%,50.35%,60.74,2.15,33.54%,30.30%,2.48%,108727
4,"CHTP",1.64,0.56,31.06%,48.07%,98.42%,6.57%,710.53%,69.48,6.16,24.44%,-7.37%,34.34%,44740800
5,"OCLS",1.49,0.21,18.47%,7.45%,23.01%,-47.30%,72.73%,66.32,3.80,20.63%,6.74%,13.02%,4021146
6,"CCIH",1.35,1.66,41.81%,75.78%,197.38%,16.26%,512.86%,76.06,21.45,20.03%,20.57%,-0.45%,2216992
7,"SIG",1.92,1.90,19.99%,21.82%,28.77%,15.22%,60.42%,80.13,93.65,18.14%,5.38%,12.11%,12206583
8,"NNVC",0.77,0.45,-7.92%,-16.72%,-2.20%,-47.30%,257.14%,43.71,4.00,16.62%,17.30%,-0.58%,1434205
9,"CBPO",1.78,0.76,18.90%,18.61%,27.09%,8.96%,77.70%,79.39,33.94,15.88%,15.36%,0.44%,77646
10,"SHIP",2.11,0.16,8.16%,1.61%,6.63%,-33.53%,97.74%,57.19,1.58,15.47%,8.35%,6.57%,209553
11,"AMSC",1.89,0.10,31.39%,31.83%,-4.62%,-37.08%,51.09%,78.46,2.07,14.36%,9.52%,4.42%,6727060
12,"ZBRA",1.14,0.93,19.33%,21.20%,33.52%,13.97%,52.58%,86.15,64.86,14.31%,3.48%,10.47%,1294031
13,"NBR",2.31,0.51,21.45%,25.78%,29.04%,12.98%,48.62%,82.36,21.15,13.34%,9.98%,3.05%,17181856
14,"NLST",5.21,0.20,34.16%,90.31%,141.58%,1.41%,323.53%,79.59,2.16,11.92%,11.92%,0.00%,1629665
15,"ARWR",2.58,1.22,37.13%,72.06%,227.67%,5.45%,1178.18%,82.83,21.09,11.29%,7.16%,3.85%,5232862
16,"CCM",0.34,0.33,29.20%,50.57%,87.89%,8.47%,140.92%,79.65,7.30,11.28%,11.62%,-0.30%,460836
17,"STRT",0.84,2.34,18.24%,31.59%,52.23%,8.96%,133.64%,79.37,62.64,10.87%,10.44%,0.39%,51236
18,"ANIP",2.05,1.46,22.34%,34.27%,134.27%,3.07%,452.92%,74.63,26.54,10.77%,10.12%,0.58%,675884
19,"AGEN",1.55,0.17,10.24%,16.91%,4.26%,-37.59%,40.42%,65.55,3.37,10.49%,10.13%,0.33%,1548673
20,"UCTT",2.93,0.43,13.87%,22.14%,64.27%,9.19%,191.81%,72.82,13.19,10.47%,1.23%,9.13%,3554129
21,"CNTF",1.40,0.13,14.64%,24.17%,60.81%,-2.22%,131.58%,67.62,2.20,10.00%,9.45%,0.50%,1235867
22,"AAOI",,0.66,11.46%,5.75%,15.27%,-9.57%,65.60%,62.92,15.02,9.96%,10.44%,-0.44%,100786
23,"LEE",2.97,0.21,16.25%,21.87%,59.54%,3.33%,297.44%,69.71,4.65,9.67%,9.41%,0.24%,1084107
24,"SGNT",,0.95,11.99%,-1.11%,3.35%,-15.18%,40.80%,60.29,22.12,9.67%,9.94%,-0.25%,690542
25,"GRMN",1.16,1.08,13.71%,12.19%,23.93%,3.53%,64.25%,74.87,51.68,9.56%,-0.73%,10.37%,9394573
26,"EBIX",1.82,0.57,18.47%,17.73%,23.66%,-21.79%,102.44%,76.57,16.62,9.27%,9.85%,-0.53%,1197581
