"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"LSBI",0.47,0.18,40.05%,39.91%,44.39%,32.68%,92.17%,92.90,40.40,40.67%,1.71%,38.30%,175039
2,"THRD",-0.10,0.43,36.17%,36.46%,46.35%,26.30%,74.76%,91.89,42.10,32.22%,1.45%,30.34%,460906
3,"NQ",,1.00,13.39%,-18.95%,-36.61%,-61.43%,59.84%,51.13,9.99,30.93%,-2.44%,34.21%,36381116
4,"VNDA",1.88,0.80,18.98%,-4.36%,3.22%,-34.75%,120.35%,57.98,12.56,25.35%,13.36%,10.58%,4803478
5,"OMEX",1.77,0.13,-8.15%,-22.60%,-33.23%,-59.19%,20.80%,42.86,1.51,19.84%,22.76%,-2.38%,2563457
6,"ANAD",1.73,0.08,20.86%,0.31%,-23.84%,-44.90%,50.00%,60.72,1.35,19.47%,20.54%,-0.88%,3174643
7,"CLDN",,0.63,-1.76%,-12.55%,-11.15%,-45.51%,25.50%,48.44,9.35,18.35%,6.74%,10.89%,247242
8,"PL",1.85,1.41,33.00%,34.96%,43.50%,14.87%,94.14%,88.62,69.36,18.12%,0.06%,18.05%,30357984
9,"DRWI",1.68,0.09,12.61%,7.53%,-10.85%,-60.34%,31.48%,58.20,1.42,16.39%,0.71%,15.57%,8893047
10,"SPDC",0.56,0.28,11.48%,9.03%,-0.79%,-23.14%,56.30%,58.23,3.72,15.53%,18.85%,-2.80%,504797
11,"WAVX",1.70,0.18,37.27%,68.68%,89.03%,1.38%,220.29%,73.33,2.21,12.18%,13.33%,-1.02%,3593922
12,"UEC",1.64,0.14,18.16%,34.70%,-1.20%,-33.96%,86.17%,61.23,1.75,12.18%,8.70%,3.21%,2105385
13,"SNN",0.87,1.35,21.05%,25.85%,38.96%,9.96%,79.78%,86.10,97.27,12.10%,9.44%,2.43%,2120367
14,"EDAP",2.14,0.13,11.69%,16.26%,23.90%,-6.17%,53.36%,67.43,3.65,11.62%,12.31%,-0.61%,770368
15,"MCP",3.20,0.19,-8.99%,-31.91%,-45.88%,-65.38%,14.34%,33.49,2.79,11.60%,9.41%,2.00%,8473104
16,"ICPT",,15.72,5.94%,-3.72%,39.13%,-47.68%,746.11%,53.33,260.01,11.28%,11.86%,-0.52%,788359
17,"RLYP",,1.66,9.65%,-0.50%,-13.20%,-53.03%,114.46%,54.34,24.77,10.88%,10.93%,-0.04%,298614
18,"MNKD",1.18,0.38,41.32%,57.99%,81.97%,10.25%,177.37%,89.70,10.54,10.83%,8.44%,2.21%,29747116
19,"UNXL",-1.76,0.33,9.83%,-10.58%,-50.93%,-72.59%,18.96%,53.22,5.71,10.66%,11.74%,-0.97%,391497
20,"EGLE",2.98,0.21,-0.40%,-8.09%,-26.58%,-63.20%,18.82%,44.81,3.22,10.65%,7.33%,3.09%,434381
21,"SARA",2.52,0.16,42.47%,42.41%,13.46%,-37.24%,91.58%,81.32,1.82,10.30%,13.75%,-3.03%,1432399
22,"NOR",2.33,0.16,6.44%,-9.19%,3.70%,-34.32%,52.04%,49.75,3.33,10.26%,10.26%,0.00%,688264
23,"SYPR",0.71,0.34,37.81%,68.94%,85.62%,2.89%,128.84%,80.42,5.70,9.83%,7.14%,2.50%,403868
24,"JRJC",1.71,0.31,25.53%,-0.71%,-10.64%,-55.00%,223.68%,57.91,3.69,9.82%,9.17%,0.60%,1756444
25,"ITCI",,0.73,6.41%,-0.70%,-5.56%,-23.00%,12.66%,57.63,16.37,9.79%,8.99%,0.74%,78284
26,"AMRC",0.81,0.29,9.36%,2.00%,-21.84%,-36.86%,22.90%,57.05,6.87,9.57%,6.35%,3.03%,241121
27,"QUIK",1.82,0.27,29.88%,11.20%,27.10%,-12.35%,135.55%,67.13,4.97,8.99%,5.74%,3.07%,959429
28,"RSH",1.03,0.13,13.41%,-7.03%,-40.60%,-65.37%,34.82%,53.05,1.51,8.63%,10.22%,-1.44%,2449309
29,"NSTG",,1.08,7.31%,-6.15%,4.94%,-31.02%,120.83%,50.34,15.48,8.63%,7.87%,0.70%,121949
30,"RNA",,0.85,40.38%,65.97%,38.18%,-68.65%,215.74%,71.51,10.83,8.52%,6.80%,1.60%,947422
31,"TNXP",,0.54,19.32%,9.51%,22.69%,-49.05%,256.67%,64.08,10.70,8.19%,7.70%,0.46%,157660
32,"WHX",1.24,0.15,-12.71%,-21.40%,-44.13%,-60.79%,12.21%,40.62,1.93,7.82%,1.58%,6.15%,224246
