"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"RCON",2.58,0.24,41.09%,32.58%,81.13%,-14.48%,222.08%,73.26,4.96,38.16%,30.53%,5.85%,1621215
2,"LTRX",0.41,0.21,26.48%,43.54%,55.25%,-15.18%,96.18%,61.39,2.57,23.56%,21.23%,1.92%,1039631
3,"LEDS",,0.11,26.18%,35.36%,17.22%,-40.94%,125.16%,64.50,1.44,22.12%,20.08%,1.69%,1102426
4,"BGMD",,0.15,9.92%,43.24%,22.40%,-40.09%,152.73%,59.98,1.39,20.87%,11.20%,8.70%,8842809
5,"ELON",1.04,0.20,42.25%,55.77%,61.03%,10.51%,84.92%,78.82,3.68,19.09%,17.95%,0.97%,2112819
6,"ORBC",0.36,0.24,19.99%,24.65%,51.04%,13.79%,130.59%,81.56,7.84,18.79%,17.72%,0.91%,1537402
7,"AKS",2.60,0.36,-4.29%,8.94%,63.05%,-16.06%,157.61%,52.42,7.11,18.70%,12.50%,5.51%,26944212
8,"DL",1.39,1.78,11.87%,21.30%,103.11%,-12.86%,428.56%,57.05,22.03,18.00%,17.87%,0.11%,408605
9,"IDIX",0.38,0.75,16.71%,38.63%,73.92%,-13.73%,174.40%,63.58,8.04,17.03%,16.69%,0.29%,3239416
10,"SCLN",1.62,0.18,2.14%,6.29%,3.25%,-16.83%,22.14%,53.92,5.24,16.70%,22.43%,-4.68%,972464
11,"WBAI",,3.47,9.46%,31.73%,31.73%,-9.22%,124.20%,58.92,40.67,16.50%,12.35%,3.70%,1111317
12,"WTT",1.05,0.14,32.06%,32.95%,59.23%,5.82%,142.50%,72.73,2.91,16.40%,14.12%,2.00%,491507
13,"SIMO",1.91,0.49,21.54%,19.88%,43.27%,11.50%,81.50%,74.18,17.26,15.99%,7.88%,7.53%,2409333
14,"GSB",0.92,0.17,39.84%,45.95%,92.00%,13.67%,163.43%,81.09,3.41,15.99%,13.67%,2.04%,2505573
15,"KRA",2.07,0.52,10.06%,8.60%,17.99%,-12.49%,34.92%,69.58,24.73,15.61%,1.10%,14.35%,1136220
16,"FUEL",,4.25,8.22%,21.31%,19.39%,-7.64%,75.61%,60.79,66.40,14.90%,13.58%,1.16%,520093
17,"XRS",,1.19,6.60%,15.96%,68.14%,-8.16%,199.14%,58.65,24.41,14.82%,10.85%,3.57%,1138490
18,"YY",,4.19,6.21%,19.20%,60.47%,-10.31%,393.42%,57.15,65.28,14.55%,9.20%,4.90%,3167479
19,"WRLD",1.20,2.36,13.95%,13.34%,12.45%,-6.96%,39.30%,70.19,100.46,14.19%,9.20%,4.57%,456980
20,"SUMR",1.57,0.13,21.05%,12.98%,-19.19%,-38.87%,57.24%,70.78,2.28,14.00%,13.43%,0.50%,533020
21,"ALIM",1.35,0.66,24.94%,84.76%,84.76%,-16.82%,325.45%,67.01,7.02,13.96%,13.78%,0.16%,733076
22,"MM",,0.36,14.11%,22.24%,12.05%,-42.91%,44.81%,67.10,8.37,13.72%,13.11%,0.54%,7012245
23,"VNET",,1.04,4.37%,12.84%,55.91%,-2.51%,177.58%,59.68,23.65,13.59%,12.14%,1.30%,952773
24,"ARWR",3.02,0.90,18.94%,42.12%,155.99%,-1.51%,727.88%,73.71,13.66,13.55%,12.24%,1.16%,1271484
25,"YRCW",3.47,2.08,18.48%,52.44%,14.82%,-46.17%,246.26%,64.93,19.91,13.45%,9.46%,3.65%,1688883
26,"WYY",1.18,0.16,-3.74%,15.49%,73.58%,-18.72%,286.59%,51.86,1.59,13.21%,10.07%,2.86%,2078720
27,"RGLS",,0.53,18.47%,29.74%,7.14%,-31.03%,89.15%,68.32,8.89,13.10%,13.25%,-0.13%,314326
28,"CBM",1.17,0.69,4.72%,1.20%,21.10%,-6.94%,64.02%,56.14,18.37,13.05%,5.33%,7.32%,764985
29,"ONTX",,0.93,11.37%,1.49%,-30.17%,-56.54%,25.28%,55.58,13.53,13.03%,9.20%,3.51%,339239
30,"BSPM",-0.21,0.20,-7.13%,-2.35%,81.42%,-39.24%,237.10%,47.14,2.09,12.97%,6.09%,6.49%,596033
31,"SANM",3.12,0.51,4.27%,6.00%,8.84%,-9.38%,83.22%,58.12,16.71,12.91%,-1.76%,14.93%,4999430
32,"CNTF",1.24,0.13,6.67%,22.46%,53.67%,-11.56%,109.47%,61.14,1.99,12.43%,11.80%,0.56%,728988
33,"GOMO",,1.94,0.61%,15.55%,15.55%,-16.44%,72.98%,53.97,21.45,11.89%,10.91%,0.89%,547436
34,"KLIC",2.73,0.34,-1.32%,-2.91%,1.91%,-12.19%,19.35%,50.01,12.03,11.39%,5.99%,5.09%,2572341
35,"PDCE",1.76,2.12,2.10%,-6.67%,-8.52%,-31.85%,36.13%,48.70,50.38,11.34%,7.08%,3.98%,1900012
36,"ENTA",,1.50,8.17%,15.05%,52.28%,-13.54%,132.49%,61.08,33.27,11.16%,7.74%,3.17%,433909
37,"GIGM",1.08,0.04,13.21%,14.34%,13.81%,-7.32%,22.58%,66.79,1.14,10.68%,10.68%,0.00%,690202
38,"WUBA",,2.91,-4.50%,8.24%,12.05%,-15.92%,81.28%,48.60,38.34,10.65%,8.77%,1.73%,878268
39,"CPSS",1.48,0.40,-5.03%,7.18%,18.63%,-31.51%,56.15%,48.90,8.76,10.61%,11.17%,-0.51%,219884
40,"CAMT",2.02,0.46,18.84%,36.93%,124.78%,-16.02%,302.99%,62.11,5.40,10.43%,7.14%,3.07%,4217741
