"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18934.38,26.20,57.06,0.35%,1651221
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",13079.87,,12.17,-0.16%,17698020
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.99,-0.12%,3476
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.80,-0.34%,161
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",8798.84,,37.56,-1.37%,9369233
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1887.11,,857.54,6.93%,43844
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",82.43,8.60,3.82,-1.29%,9422
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2379.27,20.02,31.45,-0.57%,827788
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",332.45,,26.46,0.53%,124373
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1072.13,32.42,29.27,0.31%,83537
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9236.28,23.77,126.49,-0.35%,984696
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",480375.26,13.30,536.61,0.10%,7104312
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1306.32,93.69,32.74,-0.15%,83876
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",91.84,,1.58,5.33%,444647
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",531.43,,3.90,-1.52%,170601
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",801.50,8.63,32.30,0.91%,144554
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,57.48,-0.07%,1280132
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2169.91,17.29,24.16,2.72%,355591
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",868.79,51.33,38.90,-0.28%,78543
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",57861.43,20.15,25.45,1.03%,2639612
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",82386.00,20.14,51.64,-0.21%,3916855
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15737.13,43.81,67.68,-0.97%,1942942
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",551.52,30.61,23.47,2.22%,113378
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",98.46,,2.15,3.86%,47312
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2399.99,107.34,65.87,-1.02%,356253
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",945.57,62.15,36.72,0.14%,224143
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1625.79,16.46,53.00,-0.90%,146493
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",21.02,,2.16,11.34%,4723655
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1572.45,21.90,28.27,0.07%,177494
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",3.48,,0.16,-0.13%,250
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1186.18,166.44,29.83,-0.43%,148506
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",330.69,17.23,6.73,0.15%,86603
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",61585.96,26.12,39.66,-0.13%,6921280
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",128.85,4.33,14.27,-1.31%,192832
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",21504.70,,20.34,2.62%,10020170
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2464.05,,28.54,3.67%,2196477
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4363.39,9.46,15.19,-0.28%,1771836
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",657.98,18.86,49.41,0.78%,89925
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3837.15,85.16,36.78,0.44%,688023
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",695.66,138.78,12.50,0.08%,391581
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",690.08,9.07,6.14,0.99%,1115585
42,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.26,-0.87%,580
43,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",33184.18,8.91,97.51,0.17%,1145597
44,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",536.56,17.50,19.19,-0.31%,172413
45,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",26.85,,4.03,-1.47%,6712
46,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",62.96,,3.39,-2.59%,167207
47,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1773.26,40.56,7.32,0.27%,432728
48,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7531.98,11.31,57.36,0.24%,282480
49,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4632.16,,8.43,-1.17%,115871
50,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2308.85,64.08,46.46,0.69%,314879
51,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",305.59,,3.22,1.90%,1200413
