"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CBMX",-0.14,0.27,24.51%,16.82%,2.27%,-77.44%,64.43%,71.36,3.19,36.32%,28.63%,5.98%,17231604
2,"DXM",,0.58,28.25%,0.58%,-42.29%,-70.33%,64.65%,60.87,7.08,34.35%,25.31%,7.21%,2712422
3,"BONT",2.93,0.81,27.50%,33.76%,3.78%,-33.01%,53.09%,72.95,15.08,23.00%,20.64%,1.96%,1376573
4,"REFR",0.41,0.37,45.89%,58.65%,82.92%,19.84%,153.58%,89.78,7.43,20.81%,20.42%,0.33%,1136963
5,"CRME",1.40,0.44,35.00%,42.64%,128.90%,4.29%,386.67%,73.13,5.84,19.67%,16.80%,2.46%,517010
6,"OTIV",0.44,0.26,62.32%,86.74%,139.17%,-3.14%,323.75%,79.22,3.39,16.49%,11.51%,4.47%,2223702
7,"DLHC",1.12,0.08,-1.22%,11.45%,40.64%,-16.36%,155.56%,55.17,1.38,15.97%,15.97%,0.00%,25916
8,"MBIS",1.37,0.31,38.89%,50.95%,60.69%,-22.39%,225.00%,67.35,2.60,15.56%,13.04%,2.22%,124303
9,"ENT",,0.69,36.93%,48.90%,50.65%,14.77%,90.79%,80.03,14.92,15.03%,12.10%,2.62%,2584529
10,"FONR",1.44,1.64,60.55%,114.10%,184.58%,2.09%,377.86%,81.58,20.07,14.95%,13.71%,1.09%,729722
11,"GMCR",0.79,3.20,14.27%,1.86%,4.26%,-21.29%,156.25%,64.38,70.57,14.14%,5.58%,8.10%,19511402
12,"APT",1.23,0.09,23.54%,30.81%,30.28%,6.19%,51.47%,79.48,2.06,13.19%,11.35%,1.65%,550581
13,"GLBS",-0.13,0.17,6.38%,0.66%,20.45%,-17.14%,105.67%,52.77,2.90,12.84%,0.00%,12.84%,14768
14,"AMCC",1.35,0.57,5.27%,-3.97%,20.69%,-21.27%,90.08%,53.40,11.88,12.82%,12.29%,0.47%,1798864
15,"EPZM",,2.61,-31.42%,-37.20%,-32.83%,-51.97%,21.33%,30.10,21.96,12.73%,10.24%,2.26%,624817
16,"CNTY",0.10,0.39,-6.08%,-7.47%,30.49%,-16.67%,111.69%,45.63,5.25,12.66%,11.23%,1.29%,1139882
17,"ONVO",,1.25,2.78%,27.56%,70.63%,-35.09%,392.22%,51.77,8.86,11.45%,8.98%,2.26%,15231886
18,"ARTX",0.91,0.14,14.10%,15.14%,41.62%,-21.77%,132.97%,63.45,2.12,10.99%,10.42%,0.52%,1003851
19,"CECO",1.26,0.37,-1.12%,32.69%,55.90%,-25.38%,138.92%,58.72,4.85,10.73%,10.48%,0.23%,1724295
20,"CUR",1.62,0.15,12.86%,8.67%,62.44%,-10.93%,169.00%,61.58,2.69,10.25%,9.35%,0.82%,3684648
21,"ZNH",1.49,0.51,14.28%,12.55%,-3.55%,-27.64%,24.69%,71.64,21.31,10.19%,0.80%,9.31%,165997
22,"CLIR",,0.49,-7.42%,-9.06%,-12.48%,-39.96%,67.83%,42.94,6.73,10.15%,8.55%,1.47%,50867
23,"TAOM",,0.31,6.81%,-2.01%,14.79%,-21.20%,74.60%,55.81,5.50,10.00%,2.42%,7.40%,51758
24,"DOM",1.06,0.44,-0.97%,10.01%,28.63%,-22.20%,147.26%,50.65,6.45,9.88%,11.20%,-1.19%,187139
25,"LRAD",1.84,0.11,11.21%,17.76%,42.76%,-1.12%,122.49%,65.99,1.78,9.87%,5.32%,4.32%,278150
26,"ACHN",0.35,0.17,13.27%,-22.55%,-56.38%,-71.29%,29.20%,42.67,2.92,9.77%,6.18%,3.38%,5401561
27,"BBW",1.52,0.47,13.39%,26.38%,49.60%,-6.28%,176.35%,64.67,9.70,9.73%,9.11%,0.57%,82891
28,"PGNX",1.19,0.25,18.70%,5.48%,1.94%,-28.44%,128.08%,62.96,4.63,9.72%,9.20%,0.47%,970812
29,"CEA",1.98,0.55,19.01%,20.35%,14.59%,-12.97%,41.76%,75.60,20.74,9.68%,0.68%,8.94%,89671
30,"SHOR",1.35,0.41,11.42%,21.89%,71.33%,-0.74%,148.92%,63.64,8.09,9.62%,8.88%,0.68%,1695731
31,"TXTR",,2.20,-0.39%,-8.42%,4.99%,-24.11%,82.22%,48.61,35.86,9.56%,9.36%,0.18%,277365
32,"DAKT",1.32,0.48,25.54%,31.52%,42.99%,7.91%,83.77%,89.61,15.41,9.52%,8.52%,0.92%,591160
33,"IMPV",,1.92,3.83%,-1.78%,-1.42%,-21.71%,50.51%,52.39,41.18,9.43%,6.99%,2.29%,624410
34,"CHYR",1.23,0.18,31.74%,37.71%,55.24%,-18.45%,325.00%,67.29,2.21,9.41%,2.31%,6.93%,109395
35,"IMMU",1.88,0.31,3.17%,-21.66%,-6.57%,-46.94%,84.83%,45.48,3.90,9.24%,7.14%,1.96%,1097995
36,"ATHX",0.62,0.08,17.92%,15.64%,16.00%,-16.94%,105.10%,73.22,2.01,9.24%,6.91%,2.17%,2449333
37,"AMED",0.97,0.87,-1.36%,-7.21%,15.10%,-16.52%,77.19%,48.81,15.61,9.16%,8.40%,0.70%,1448260
38,"UVE",0.34,0.27,12.23%,19.91%,34.91%,5.55%,135.89%,77.54,8.95,9.15%,9.41%,-0.24%,782281
39,"YZC",2.00,0.28,10.28%,10.72%,8.65%,-36.85%,65.42%,67.99,11.05,9.08%,4.25%,4.64%,825651
40,"HZNP",,0.44,42.59%,64.71%,132.65%,6.89%,230.96%,75.63,6.52,9.03%,9.03%,0.00%,4143319
41,"WIFI",,0.26,2.44%,-0.95%,1.37%,-16.40%,26.73%,56.03,6.78,9.00%,8.83%,0.16%,709231
42,"NVAX",2.40,0.17,14.49%,11.13%,36.04%,-3.14%,107.98%,66.63,3.39,9.00%,6.60%,2.25%,5632737
43,"NSEC",-0.01,0.34,15.79%,19.47%,6.96%,-8.77%,30.36%,66.22,7.90,8.97%,1.80%,7.03%,11967
44,"TNDM",,2.44,7.15%,7.15%,7.15%,-9.04%,17.30%,,21.83,8.93%,9.10%,-0.15%,128211
45,"GPT",2.20,0.13,6.24%,9.89%,9.81%,-7.55%,81.48%,66.27,4.90,8.89%,7.22%,1.56%,2200343
46,"SSP",2.59,0.81,0.27%,3.30%,25.80%,-6.73%,129.07%,53.26,18.99,8.83%,8.45%,0.34%,831425
47,"APFC",1.10,2.69,-5.79%,-15.42%,19.88%,-32.07%,269.37%,42.66,41.00,8.72%,7.89%,0.77%,73373
48,"CSII",0.13,1.47,11.56%,34.63%,60.02%,6.72%,202.73%,74.02,33.21,8.67%,3.36%,5.14%,2105872
49,"PRCP",1.13,0.81,-22.71%,-18.22%,14.29%,-33.71%,83.08%,35.84,9.87,8.58%,8.46%,0.11%,239364
50,"ARIA",0.68,0.34,1.00%,-70.35%,-83.12%,-88.65%,29.77%,27.80,2.79,8.56%,7.72%,0.78%,9667423
51,"CRK",1.45,0.86,2.39%,4.49%,10.05%,-6.40%,40.20%,54.86,17.70,8.52%,7.60%,0.86%,1845217
52,"EDN",1.84,0.56,15.11%,28.20%,120.54%,-9.25%,286.67%,61.91,6.38,8.50%,6.33%,2.04%,109800
53,"SAEX",,0.47,8.88%,-7.00%,-16.88%,-24.08%,21.36%,54.28,8.01,8.24%,7.37%,0.81%,123027
54,"S",,0.29,13.43%,20.74%,21.02%,1.92%,41.71%,73.32,7.95,8.16%,8.02%,0.14%,43879088
55,"RPRX",-0.01,1.11,-4.79%,-28.33%,-14.21%,-47.98%,84.06%,34.24,15.50,8.15%,7.63%,0.49%,813438
56,"RAVN",0.98,0.94,10.12%,13.47%,19.99%,5.60%,59.15%,75.92,37.53,8.12%,6.80%,1.24%,181610
57,"OSUR",1.73,0.35,6.61%,11.91%,35.12%,-11.85%,88.53%,58.04,7.07,8.10%,7.61%,0.46%,575285
58,"RSOL",1.39,0.39,-19.28%,-7.86%,13.87%,-61.58%,588.75%,42.00,2.76,8.04%,8.04%,0.00%,4142462
59,"OSIR",0.49,1.20,4.15%,-3.91%,23.75%,-43.07%,138.17%,51.29,15.60,8.03%,7.22%,0.76%,246058
60,"MDSO",0.67,5.59,4.86%,13.44%,50.69%,-8.35%,216.48%,60.76,117.10,7.99%,5.96%,1.92%,304412
61,"TECUA",1.53,0.42,10.32%,3.39%,-7.03%,-29.21%,107.43%,60.10,8.65,7.99%,7.72%,0.25%,91762
62,"SYRG",0.81,0.52,-1.97%,-2.65%,23.46%,-14.12%,172.70%,49.62,9.79,7.94%,7.82%,0.11%,372884
63,"AIQ",0.98,1.97,4.13%,-1.80%,50.50%,-20.97%,351.48%,52.85,25.96,7.90%,7.72%,0.17%,39044
64,"SLTM",2.67,0.10,6.71%,0.86%,-5.31%,-28.72%,43.06%,56.26,2.06,7.85%,7.85%,0.00%,779832
65,"CSTM",,0.93,14.22%,13.99%,21.37%,2.05%,61.69%,68.97,21.44,7.85%,6.30%,1.46%,528315
66,"VITC",0.72,0.35,-16.72%,-27.51%,-28.87%,-40.00%,10.37%,30.52,5.64,7.84%,7.63%,0.19%,214108
67,"RPTP",0.13,0.97,-2.27%,-5.36%,39.28%,-13.54%,186.77%,49.18,13.22,7.83%,7.74%,0.08%,796287
68,"BSET",2.21,0.46,8.27%,2.04%,1.11%,-15.04%,41.06%,62.15,14.90,7.81%,7.19%,0.58%,51832
