"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"PBMD",,0.09,36.22%,40.22%,-7.61%,-62.56%,107.32%,73.28,1.70,45.30%,33.86%,8.55%,3667774
2,"MTRX",1.24,0.84,22.28%,32.75%,66.59%,14.45%,154.95%,76.70,31.92,29.76%,13.19%,14.63%,1194019
3,"GLUU",1.83,0.19,24.48%,29.59%,65.28%,12.53%,147.00%,73.84,4.94,27.65%,5.78%,20.67%,27458316
4,"GMCR",0.78,2.59,28.43%,35.64%,38.96%,14.23%,142.43%,81.77,102.10,26.24%,-7.09%,35.87%,32402380
5,"MWW",2.80,0.23,13.11%,15.43%,38.20%,-0.82%,80.10%,67.68,7.24,22.92%,5.23%,16.81%,7095723
6,"AKAM",0.33,1.24,19.30%,22.64%,22.89%,6.66%,75.24%,75.29,57.18,20.58%,4.15%,15.77%,14523480
7,"MMS",0.74,0.98,16.80%,15.01%,21.27%,-0.81%,48.69%,73.93,50.09,19.58%,9.75%,8.95%,2081041
8,"YELP",,4.03,14.76%,27.48%,65.82%,6.55%,344.19%,67.13,89.46,18.92%,8.25%,9.85%,13612715
9,"SNCR",1.28,1.14,7.95%,5.24%,-2.76%,-19.69%,33.33%,60.19,31.56,18.34%,6.05%,11.59%,2359996
10,"MSON",0.95,0.23,14.81%,10.37%,20.03%,-16.14%,104.03%,67.11,6.08,16.70%,8.57%,7.49%,125610
11,"TIK",0.15,0.46,5.78%,21.42%,50.07%,-8.99%,88.92%,60.87,5.97,16.37%,18.22%,-1.56%,162545
12,"RPRX",-0.05,1.15,-9.82%,-3.34%,-8.56%,-39.88%,112.71%,45.02,17.91,15.77%,6.80%,8.40%,1721995
13,"WUBA",,3.06,-6.80%,3.25%,6.51%,-19.63%,73.29%,49.25,36.65,14.89%,12.82%,1.83%,1376462
14,"THST",,0.32,17.92%,35.59%,19.93%,-1.67%,74.04%,70.55,5.90,14.79%,17.76%,-2.53%,74628
15,"BIOL",3.75,0.22,-3.85%,12.24%,-8.22%,-56.20%,127.76%,53.23,2.62,13.91%,11.97%,1.74%,796791
16,"LEE",2.35,0.23,-5.60%,2.20%,36.30%,-14.89%,227.35%,48.53,3.83,13.65%,16.06%,-2.08%,1006683
17,"USG",3.02,1.00,8.70%,17.56%,25.07%,3.09%,56.39%,67.10,33.39,13.42%,9.12%,3.94%,6414184
18,"PTEN",1.58,0.66,10.71%,12.76%,24.72%,6.82%,48.40%,69.60,27.87,13.38%,8.02%,4.96%,10472547
19,"AAP",0.32,2.59,8.48%,13.04%,36.31%,3.78%,72.62%,70.44,124.86,12.74%,2.77%,9.71%,3370092
20,"TBI",2.03,0.78,-1.26%,0.61%,4.59%,-8.21%,51.22%,51.96,25.48,12.49%,6.17%,5.96%,1107516
21,"GLBS",-0.19,0.27,-1.57%,-0.66%,24.43%,-26.86%,89.27%,49.70,3.35,12.42%,12.79%,-0.34%,48116
22,"IRBT",1.35,1.42,5.46%,11.78%,11.16%,-6.13%,93.87%,62.69,38.60,12.31%,17.22%,-4.19%,2753926
23,"PANW",,2.34,10.06%,18.55%,35.66%,3.11%,71.29%,66.49,66.94,11.66%,11.38%,0.25%,5020218
24,"LONG",0.36,1.26,1.11%,-1.63%,5.50%,-24.95%,40.82%,51.46,17.87,11.34%,9.36%,1.81%,50945
25,"RELV",1.20,0.10,-7.50%,-16.84%,6.07%,-42.05%,103.54%,37.74,2.30,11.11%,9.52%,1.45%,18724
26,"MEAS",2.07,1.55,4.38%,5.39%,16.14%,-2.81%,69.69%,60.74,59.39,10.82%,9.05%,1.62%,163005
27,"CANF",,0.41,-1.57%,-10.49%,9.18%,-41.33%,68.18%,47.87,5.55,10.78%,6.73%,3.79%,66296
28,"ADS",1.49,6.13,3.47%,3.48%,21.66%,-2.56%,70.77%,57.13,258.55,10.40%,8.40%,1.84%,1906424
29,"OSUR",1.65,0.32,-4.06%,-1.36%,12.95%,-15.59%,63.20%,48.58,6.12,10.27%,-1.45%,11.89%,1523737
30,"MARK",2.60,0.33,14.25%,18.43%,58.17%,-2.79%,429.46%,68.62,5.93,10.22%,9.41%,0.74%,29070
31,"CLW",1.55,1.36,18.30%,19.70%,26.43%,7.80%,40.55%,80.99,62.74,10.07%,4.57%,5.26%,600848
32,"BVSN",1.36,0.82,4.59%,16.08%,27.11%,-17.05%,52.40%,56.32,12.36,9.77%,8.99%,0.71%,97904
