"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19082.15,27.45,59.51,3.23%,3742672
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12833.00,,11.94,-0.46%,23204388
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,36.09,1.19%,814
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,30.55,1.16%,1934
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",11081.28,29.19,33.82,2.55%,13603734
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2324.52,,998.12,0.82%,2222
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",84.56,8.82,4.00,0.75%,2022
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2041.03,15.24,26.74,-0.30%,1902102
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",171.54,,14.00,2.87%,69247
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1134.23,34.30,30.98,0.36%,146966
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8285.88,20.56,115.20,1.14%,581676
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",452758.12,12.64,499.38,-0.27%,24112594
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1249.06,627.40,32.79,4.53%,219844
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",82.27,,1.34,-2.19%,242916
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",692.05,,4.10,-0.24%,138119
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",890.90,7.97,35.60,0.39%,199279
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,56.07,0.93%,1582575
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2017.68,16.08,22.52,2.97%,205489
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",888.00,47.39,37.90,-4.80%,866724
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",57769.55,20.12,25.12,-0.12%,1573898
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",75699.90,16.71,48.26,1.38%,7668150
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15488.43,43.12,67.77,0.76%,1436489
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",478.50,26.56,20.52,3.01%,121245
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",89.42,,1.85,-1.60%,9056
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2276.42,99.12,64.76,2.08%,115831
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",829.25,,33.47,3.86%,348412
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1416.81,14.94,47.70,3.36%,474881
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",21.34,,2.00,1.52%,247395
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1481.10,20.59,27.04,1.01%,169801
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.83,,0.13,0.00%,500
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1029.00,187.21,26.89,2.59%,494755
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",295.97,22.73,6.85,0.44%,96341
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",56176.95,23.59,36.53,1.90%,9576176
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",135.12,60.72,15.51,2.17%,269592
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",19539.52,,19.21,-1.59%,16934476
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2078.28,,23.80,2.50%,1287696
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4500.92,9.76,15.94,1.50%,2371189
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",567.00,16.25,42.72,1.11%,263831
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3615.99,86.27,35.06,1.59%,715816
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",541.02,,12.55,29.06%,24941580
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",664.56,58.50,5.90,0.85%,440524
42,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.72,0.00%,0
43,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",32053.79,9.17,95.06,1.10%,2336895
44,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",598.44,20.93,21.69,0.60%,140034
45,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",10.27,,4.10,0.00%,12128
46,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",66.39,,3.74,1.91%,79476
47,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1836.41,42.00,7.49,-0.93%,703985
48,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7049.45,13.61,54.28,1.25%,191736
49,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4793.08,,8.90,0.45%,61989
50,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2551.54,70.82,50.68,-0.61%,239639
51,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",322.80,,3.38,1.20%,1283563
52,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",888.75,,4.32,3.10%,12641245
53,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,60.35,0.85%,864
54,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2362.37,38.22,61.48,1.82%,120570
55,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",249.78,,2.40,4.80%,1323591
56,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",2819.23,12.19,29.14,1.32%,279945
57,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Refining & Marketing","USA",9971.74,47.07,56.03,0.04%,300926
58,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",51139.42,16.00,80.72,0.50%,2241745
59,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",113.78,12.27,19.50,2.52%,950
60,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",1106.88,48.63,34.11,0.21%,134005
61,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1213.48,8.58,29.97,-0.43%,505908
62,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",65.36,,3.38,0.00%,47833
63,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",372.37,10.24,13.50,1.43%,379564
64,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",463.13,,11.72,4.92%,456774
65,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",124.79,,1.25,4.17%,1086769
66,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",23950.70,,186.69,3.28%,2034005
67,"ACTG","Acacia Research Corporation","Services","Research Services","USA",666.95,,14.07,1.96%,396471
68,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",166.23,,2.45,1.66%,41195
69,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",45.92,12.10,14.52,0.83%,4346
70,"ACUR","Acura Pharmaceuticals Inc.","Healthcare","Drug Delivery","USA",80.20,,1.68,-0.45%,111841
71,"ACW","Accuride Corp.","Consumer Goods","Trucks & Other Vehicles","USA",181.79,,3.89,1.83%,158649
72,"ACWI","iShares MSCI ACWI Index","Financial","Exchange Traded Fund","USA",,,55.47,0.80%,1035190
73,"ACWX","iShares MSCI ACWI ex US Index","Financial","Exchange Traded Fund","USA",,,44.37,0.52%,327616
74,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",2371.96,47.99,36.51,13.56%,2717358
75,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",25.43,4.04,16.36,-0.72%,5217
76,"ADAT","Authentidate Holding Corp.","Technology","Healthcare Information Services","USA",46.32,,1.38,5.34%,68378
77,"ADBE","Adobe Systems Inc.","Technology","Application Software","USA",29193.23,102.56,59.40,1.61%,2740244
78,"ADC","Agree Realty Corp.","Financial","Property Management","USA",367.84,20.99,28.67,1.20%,48278
79,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",179.98,,16.45,-0.78%,104091
80,"ADES","ADA-ES, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",505.50,,48.94,-2.12%,83126
81,"ADGE","American DG Energy, Inc.","Utilities","Electric Utilities","USA",106.85,,2.11,-3.21%,7641
82,"ADHD","Alcobra Ltd.","Healthcare","Biotechnology","Israel",192.24,,21.64,1.50%,54809
83,"ADI","Analog Devices Inc.","Technology","Semiconductor - Integrated Circuits","USA",15012.40,22.56,48.88,1.27%,1202848
84,"ADK","AdCare Health Systems Inc.","Healthcare","Long-Term Care Facilities","USA",63.20,,4.19,-2.33%,23694
85,"ADM","Archer Daniels Midland Company","Consumer Goods","Farm Products","USA",25924.42,17.59,39.53,0.80%,3983338
86,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Delivery","USA",701.62,,6.70,0.15%,115905
87,"ADNC","Audience, Inc.","Technology","Semiconductor - Integrated Circuits","USA",228.04,29.28,10.87,3.13%,111996
88,"ADP","Automatic Data Processing, Inc.","Technology","Business Software & Services","USA",36742.05,26.76,77.34,1.06%,1362587
89,"ADRA","BLDRS Asia 50 ADR Index","Financial","Exchange Traded Fund","USA",,,27.75,0.84%,967
90,"ADRD","BLDRS Developed Markets 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.26,1.04%,2365
91,"ADRE","BLDRS Emerging Markets 50 ADR Index","Financial","Exchange Traded Fund","USA",,,33.97,1.13%,19403
92,"ADRU","BLDRS Europe 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.01,0.33%,100
93,"ADS","Alliance Data Systems Corporation","Services","Business Services","USA",11931.51,35.45,249.04,1.67%,596807
94,"ADSK","Autodesk, Inc.","Technology","Technical & System Software","USA",11076.92,45.55,51.53,3.79%,4024951
95,"ADT","The ADT Corporation","Services","Security & Protection Services","USA",8015.72,20.11,31.48,-16.74%,36644024
96,"ADTN","ADTRAN Inc.","Technology","Communication Equipment","USA",1465.47,33.29,25.93,1.17%,360860
97,"ADUS","Addus HomeCare Corp.","Healthcare","Home Health Care","USA",252.96,22.12,23.39,-0.26%,108095
98,"ADVS","Advent Software, Inc.","Technology","Application Software","USA",1682.41,66.57,33.52,2.76%,169708
99,"ADX","The Adams Express Company","Financial","Closed-End Fund - Equity","USA",1153.95,6.96,12.54,0.72%,74562
100,"ADXS","Advaxis, Inc.","Healthcare","Biotechnology","USA",21.97,,4.52,-1.74%,257205
101,"ADZ","PowerShares DB Agriculture Short ETN","Financial","Exchange Traded Fund","USA",,,22.68,0.00%,0
102,"AE","Adams Resources & Energy Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",281.51,9.71,67.50,1.14%,7545
103,"AEC","Associated Estates Realty Corp.","Financial","REIT - Residential","USA",785.20,112.29,15.88,1.02%,581279
104,"AEE","Ameren Corporation","Utilities","Diversified Utilities","USA",8884.01,,37.26,1.75%,1209729
105,"AEG","AEGON N.V.","Financial","Life Insurance","Netherlands",17674.14,13.30,8.84,0.68%,402484
106,"AEGN","Aegion Corporation","Industrial Goods","Heavy Construction","USA",801.28,15.94,21.00,1.35%,212043
107,"AEGR","Aegerion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1673.05,,59.64,3.56%,667099
108,"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials","USA",28.20,,2.55,-2.30%,19748
109,"AEIS","Advanced Energy Industries, Inc.","Technology","Diversified Electronics","USA",996.15,356.86,25.81,3.32%,389925
110,"AEL","American Equity Investment Life Holding Co.","Financial","Life Insurance","USA",1429.58,6.47,22.27,1.46%,461247
111,"AEM","Agnico-Eagle Mines Ltd.","Basic Materials","Gold","Canada",5473.49,42.16,30.64,-3.10%,2433598
112,"AEO","American Eagle Outfitters, Inc.","Services","Apparel Stores","USA",2556.77,15.79,13.66,3.02%,4833888
113,"AEP","American Electric Power Co., Inc.","Utilities","Electric Utilities","USA",23173.14,20.08,48.24,1.37%,2793052
114,"AEPI","AEP Industries Inc.","Consumer Goods","Rubber & Plastics","USA",247.72,23.15,44.58,0.81%,59150
115,"AER","AerCap Holdings N.V.","Services","Rental & Leasing Services","Netherlands",4343.95,18.49,37.82,-1.18%,1554520
116,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",1.16,,0.01,-0.79%,900
117,"AERI","Aerie Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",16.30,,17.90,6.99%,69222
118,"AERT","Advanced Environmental Recycling Technologies, Inc.","Industrial Goods","Lumber, Wood Production","USA",6.44,,0.12,-7.69%,9300
119,"AES","The AES Corporation","Utilities","Electric Utilities","USA",10202.50,15.63,13.95,1.45%,3176834
120,"AET","Aetna Inc.","Healthcare","Health Care Plans","USA",25257.07,13.86,68.79,1.07%,2337833
121,"AETI","American Electric Technologies, Inc","Industrial Goods","Industrial Electrical Equipment","USA",77.24,21.44,9.73,0.83%,31452
122,"AEY","ADDvantage Technologies Group Inc.","Services","Electronics Wholesale","USA",32.59,19.18,3.30,1.23%,27066
123,"AEZS","AEterna Zentaris Inc. (USA)","Healthcare","Biotechnology","Canada",37.63,4.54,1.30,2.36%,1173824
124,"AF","Astoria Financial Corporation","Financial","Savings & Loans","USA",1302.47,22.33,13.63,1.72%,476840
125,"AFAM","Almost Family Inc.","Healthcare","Home Health Care","USA",282.69,23.93,31.09,2.32%,32958
126,"AFB","AllianceBernstein National Municipal Income Fund, Inc","Financial","Closed-End Fund - Debt","USA",373.05,,12.98,0.00%,66917
127,"AFCB","Athens Bancshares Corporation","Financial","Regional - Southeast Banks","USA",38.49,18.47,19.76,0.00%,0
128,"AFFM","Affirmative Insurance Holdings Inc.","Financial","Property & Casualty Insurance","USA",41.61,,2.70,0.00%,0
129,"AFFX","Affymetrix Inc.","Technology","Scientific & Technical Instruments","USA",655.14,,9.44,3.16%,975958
130,"AFFY","Affymax, Inc.","Healthcare","Biotechnology","USA",34.49,,0.91,-1.09%,162630
131,"AFG","American Financial Group Inc.","Financial","Property & Casualty Insurance","USA",4851.50,13.68,55.52,1.97%,393822
132,"AFH","Atlas Financial Holdings, Inc.","Financial","Property & Casualty Insurance","USA",100.67,19.76,12.33,0.65%,2483
133,"AFK","Market Vectors Africa Index ETF","Financial","Exchange Traded Fund","USA",,,30.00,-0.33%,18325
134,"AFL","AFLAC Inc.","Financial","Accident & Health Insurance","USA",28843.81,9.50,63.18,1.71%,1569235
135,"AFOP","Alliance Fiber Optic Products Inc.","Technology","Semiconductor - Broad Line","USA",276.26,16.11,15.86,3.66%,420776
136,"AFSI","AmTrust Financial Services, Inc.","Financial","Property & Casualty Insurance","USA",2364.92,8.99,32.52,2.14%,584473
137,"AG","First Majestic Silver Corp.","Basic Materials","Silver","Canada",1263.82,13.85,10.64,-1.48%,1133359
138,"AGA","PowerShares DB Agriculture Dble Shrt ETN","Financial","Exchange Traded Fund","USA",,,14.59,0.62%,643
139,"AGCO","AGCO Corporation","Industrial Goods","Farm & Construction Machinery","USA",5237.20,9.52,54.43,1.23%,1225971
140,"AGD","Alpine Global Dynamic Dividend Fund","Financial","Closed-End Fund - Foreign","USA",,,9.60,0.73%,35812
141,"AGEN","Agenus Inc.","Healthcare","Biotechnology","USA",93.77,,3.15,2.10%,142681
142,"AGF","PowerShares DB Agriculture Long ETN","Financial","Exchange Traded Fund","USA",,,12.40,0.00%,0
143,"AGG","iShares Barclays Aggregate Bond","Financial","Exchange Traded Fund","USA",,,107.84,-0.01%,2359435
144,"AGI","Alamos Gold Inc.","Basic Materials","Gold","Canada",1173.65,14.14,9.20,0.11%,292121
145,"AGII","Argo Group International Holdings, Ltd.","Financial","Property & Casualty Insurance","Bermuda",1205.23,13.94,45.71,1.20%,39822
146,"AGIO","Agios Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",615.02,,28.39,4.99%,306189
147,"AGLS","Accuvest Global Long Short ETF","Financial","Exchange Traded Fund","USA",,,21.62,0.00%,0
148,"AGM","Federal Agricultural Mortgage Corp.","Financial","Credit Services","USA",335.59,5.06,31.19,0.78%,14686
149,"AGN","Allergan Inc.","Healthcare","Drug Manufacturers - Other","USA",33872.16,27.07,115.02,0.68%,1816234
150,"AGNC","American Capital Agency Corp.","Financial","REIT - Residential","USA",8104.95,3.52,20.75,0.00%,6182679
151,"AGO","Assured Guaranty Ltd.","Financial","Surety & Title Insurance","Bermuda",3791.52,7.17,20.89,0.77%,1030887
152,"AGQ","ProShares Ultra Silver","Financial","Exchange Traded Fund","USA",,,60.97,-21.01%,696130
153,"AGRO","Adecoagro S.A.","Consumer Goods","Farm Products","Luxembourg",935.59,,7.68,0.13%,95672
