"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18516.14,26.64,57.29,2.41%,4621650
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12586.83,,11.78,0.17%,22075196
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.00,-1.36%,754
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.27,-3.93%,1221
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",11622.24,30.61,35.66,3.09%,9273799
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2277.58,,910.01,-6.19%,96879
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",83.92,8.76,3.94,0.00%,9158
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2219.95,18.56,29.70,0.64%,567855
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",189.31,,17.98,19.71%,468679
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1054.13,31.88,29.54,2.96%,120388
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9163.52,23.58,127.56,1.29%,883581
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",481522.21,13.33,531.15,-1.16%,10868071
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1338.65,672.40,33.80,0.54%,234614
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",101.02,,1.70,3.03%,137285
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",531.43,,4.01,1.26%,88571
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",803.00,8.64,32.62,1.71%,242983
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,57.54,0.03%,368512
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2363.65,18.84,24.23,-5.43%,967824
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",861.89,50.92,39.46,1.96%,161479
