"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"CRAY",1.48,1.96,38.92%,50.41%,76.18%,27.40%,157.16%,83.91,41.66,39.01%,26.24%,10.11%,4811313
2,"QBAK",0.28,0.09,30.11%,34.72%,13.62%,-23.15%,71.43%,82.88,1.56,35.65%,17.29%,15.65%,1169929
3,"SYMX",0.20,0.19,63.34%,108.57%,122.41%,23.49%,206.67%,85.02,1.84,28.67%,22.67%,4.90%,13355921
4,"LCAV",4.16,0.25,30.96%,37.54%,52.40%,10.34%,95.68%,81.83,5.44,28.00%,1.30%,26.35%,5009391
5,"FONR",1.54,1.98,19.25%,17.08%,110.82%,-18.96%,344.12%,62.79,22.65,25.14%,25.14%,0.00%,1564930
6,"SARA",2.07,0.10,33.98%,23.56%,-24.61%,-56.29%,46.32%,75.10,1.39,23.01%,23.01%,0.00%,1112498
7,"LOGM",0.59,1.81,21.28%,23.06%,35.76%,10.36%,151.12%,77.90,40.48,21.67%,1.20%,20.23%,3578857
8,"RATE",,0.79,27.02%,22.12%,21.14%,-10.11%,103.92%,77.66,20.80,19.54%,12.43%,6.32%,3811859
9,"GIGA",0.95,0.14,8.67%,28.89%,15.38%,-35.27%,59.68%,59.70,1.44,18.77%,14.97%,3.31%,67660
10,"NTIC",0.28,0.73,21.55%,22.53%,49.21%,17.50%,121.37%,83.10,22.69,17.99%,17.38%,0.52%,37508
11,"ELLI",,1.25,14.59%,10.56%,9.44%,-11.91%,55.58%,67.70,29.28,17.87%,17.12%,0.64%,3093395
12,"GPL",1.65,0.08,40.57%,57.13%,44.00%,-17.45%,89.23%,79.33,1.23,17.14%,11.82%,4.76%,3251295
13,"MTEX",0.82,1.09,23.96%,12.62%,4.05%,-47.11%,235.33%,68.20,18.51,15.69%,12.18%,3.13%,33265
14,"GROW",2.01,0.21,23.27%,38.42%,40.47%,-4.75%,82.92%,75.33,3.79,11.80%,10.17%,1.47%,142696
15,"BMA",1.26,1.24,16.95%,-0.53%,10.92%,-30.38%,69.03%,61.19,22.87,11.72%,10.91%,0.73%,402173
16,"AAOI",,0.68,3.49%,-1.09%,7.58%,-15.71%,54.36%,53.88,14.00,11.64%,12.00%,-0.32%,78733
17,"LJPC",3.35,0.72,1.77%,7.04%,41.52%,-31.17%,175.33%,56.13,8.26,11.62%,11.17%,0.41%,251258
18,"ECOL",1.11,1.23,4.29%,2.61%,17.31%,-6.76%,57.59%,58.71,37.08,11.52%,4.01%,7.22%,368083
19,"PAM",1.23,0.23,9.83%,-5.74%,7.73%,-31.31%,67.02%,55.18,4.76,11.48%,10.19%,1.17%,401952
20,"JE",,0.26,8.28%,7.45%,16.68%,-2.31%,45.39%,62.72,7.59,11.29%,5.42%,5.57%,2584572
21,"NNVC",0.77,0.45,-24.87%,-29.06%,-15.37%,-54.55%,208.04%,31.89,3.45,10.93%,8.15%,2.57%,1616828
22,"ANV",0.84,0.35,19.20%,41.16%,10.32%,-75.72%,91.03%,75.77,5.75,10.79%,5.89%,4.62%,12481523
23,"GST",2.35,0.39,12.05%,11.73%,60.72%,-3.72%,517.43%,64.15,6.73,10.33%,9.43%,0.82%,2689498
24,"XPL",1.47,0.07,19.01%,30.47%,22.40%,-33.33%,55.26%,75.20,1.18,10.28%,10.28%,0.00%,154643
25,"BFR",1.88,0.44,18.71%,9.00%,27.23%,-21.24%,109.07%,64.50,7.38,10.15%,7.89%,2.09%,646731
26,"EXTR",1.44,0.41,-12.46%,-14.54%,17.32%,-27.21%,98.16%,39.26,5.93,9.93%,9.32%,0.56%,3933869
27,"SVLC",,0.13,26.40%,42.97%,46.80%,-1.52%,129.20%,78.62,2.59,9.75%,6.15%,3.39%,728918
28,"IM",0.95,0.77,14.23%,17.96%,28.47%,8.96%,67.81%,77.49,28.46,9.67%,0.92%,8.67%,5336975
29,"SEV",1.24,1.15,44.21%,78.23%,132.46%,-4.04%,270.59%,74.03,12.60,9.66%,9.66%,0.00%,58544
30,"ACO",1.62,1.16,28.05%,34.35%,38.08%,8.64%,67.15%,94.93,45.27,9.48%,2.75%,6.55%,1671485
31,"LND",,0.15,1.16%,-6.12%,-17.14%,-32.44%,13.84%,49.88,3.62,9.37%,7.10%,2.11%,10350
32,"EDN",2.05,0.45,11.04%,-0.08%,47.13%,-39.06%,216.22%,54.68,5.85,9.35%,8.33%,0.93%,264936
33,"GGAL",1.17,0.57,18.92%,2.06%,23.87%,-23.60%,101.01%,62.64,9.97,9.32%,4.95%,4.17%,1029398
34,"CREG",1.82,0.24,13.77%,-3.88%,31.78%,-30.87%,261.36%,55.37,3.18,9.28%,8.90%,0.34%,226917
35,"EMMS",0.63,0.18,15.38%,22.63%,37.29%,-4.43%,141.26%,70.71,3.45,9.18%,5.83%,3.16%,356236
36,"ANAT",1.32,3.18,9.67%,6.51%,12.27%,-1.78%,55.15%,67.92,117.31,9.13%,9.13%,0.00%,45029
37,"GSH",1.16,0.60,14.11%,8.45%,1.36%,-15.65%,26.86%,70.05,23.76,9.04%,1.28%,7.66%,51354
38,"TCI",-0.29,0.60,41.83%,68.70%,96.91%,3.60%,266.88%,96.47,16.88,8.81%,12.44%,-3.22%,12837
39,"BVX",0.22,0.21,20.44%,40.05%,16.89%,-30.06%,72.68%,74.76,3.35,8.77%,6.35%,2.27%,28529
40,"EXK",1.20,0.28,24.47%,42.92%,36.05%,-17.28%,94.44%,78.89,5.60,8.74%,5.26%,3.30%,3786217
41,"GTT",0.84,0.56,36.75%,61.24%,137.36%,8.61%,443.04%,90.44,12.49,8.61%,8.61%,0.00%,243773
42,"MN",,0.57,-5.40%,-7.65%,-8.10%,-20.56%,12.22%,41.55,15.72,8.49%,8.26%,0.21%,272040
43,"EMXX",,0.06,13.06%,19.29%,-4.68%,-44.23%,48.72%,68.32,1.16,8.41%,8.41%,0.00%,271980
44,"EVI",0.40,0.24,19.24%,16.84%,65.16%,-26.00%,217.14%,69.59,3.70,8.19%,7.90%,0.27%,253916
45,"VSAT",1.20,1.93,3.28%,1.55%,-4.04%,-15.67%,37.05%,56.20,61.92,8.14%,7.97%,0.16%,413374
46,"PQ",1.50,0.16,8.17%,6.42%,-0.56%,-15.88%,20.85%,66.71,4.29,8.06%,0.70%,7.30%,3172511
47,"FCZA",0.43,0.25,15.81%,25.06%,25.10%,5.50%,44.75%,87.27,8.56,7.89%,7.08%,0.76%,37672
48,"RBY",0.63,0.11,27.96%,63.17%,25.14%,-37.74%,153.85%,75.84,1.65,7.84%,3.12%,4.58%,2224045
49,"RIC",0.51,0.09,20.85%,45.33%,24.04%,-39.80%,91.49%,75.59,1.80,7.78%,4.05%,3.59%,331944
50,"NCIT",1.01,0.46,30.55%,37.65%,67.76%,6.40%,127.07%,86.39,9.31,7.75%,8.26%,-0.46%,86808
51,"TEO",1.15,0.71,9.60%,4.08%,3.83%,-15.64%,52.85%,62.03,17.38,7.55%,7.28%,0.25%,310137
52,"FIZZ",0.52,0.84,7.15%,6.92%,20.14%,-0.14%,66.16%,63.37,21.95,7.55%,7.33%,0.20%,64680
53,"ARTX",1.18,0.23,1.13%,-5.00%,43.01%,-27.89%,187.00%,51.59,2.87,7.49%,8.30%,-0.75%,1003649
54,"COTY",,0.58,6.93%,0.07%,-6.70%,-15.85%,14.89%,61.90,14.74,7.43%,5.06%,2.26%,2970144
