"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"INSM",0.34,0.79,37.82%,29.27%,10.30%,-20.23%,97.56%,74.55,17.78,42.58%,9.48%,30.23%,12058702
2,"MEET",2.41,0.15,22.10%,-2.23%,4.17%,-46.01%,121.50%,60.58,2.37,22.80%,10.23%,11.40%,4398735
3,"BIOC",,0.42,36.37%,32.59%,2.82%,-33.13%,61.06%,73.05,6.70,21.82%,18.79%,2.55%,124717
4,"PLUG",1.32,0.24,18.14%,1.72%,59.08%,-56.91%,1842.31%,59.07,5.05,17.72%,16.90%,0.70%,57014880
5,"GBR",1.22,0.23,46.35%,66.58%,104.76%,15.85%,280.00%,81.85,3.80,17.28%,15.85%,1.23%,170882
6,"BLDP",1.90,0.22,17.63%,15.78%,59.93%,-50.48%,232.00%,63.46,4.15,16.57%,15.28%,1.12%,10440201
7,"AMTX",,0.63,19.22%,19.22%,19.22%,10.35%,36.93%,,9.38,16.09%,12.20%,3.47%,271150
8,"FLXN",,0.35,17.65%,12.16%,-0.60%,-28.49%,34.81%,74.42,14.91,15.76%,14.43%,1.16%,164613
9,"RARE",,2.39,33.39%,23.13%,7.70%,-30.24%,52.00%,74.04,48.67,14.30%,14.17%,0.12%,433955
10,"LOOK",0.44,0.22,14.12%,15.47%,-4.37%,-27.54%,100.00%,60.53,2.00,14.29%,12.36%,1.71%,23928
11,"QBAK",0.09,0.06,7.58%,-2.49%,2.73%,-33.17%,50.55%,54.32,1.37,14.17%,8.73%,5.00%,17881
12,"LONG",-0.05,0.55,20.39%,14.19%,-3.93%,-29.78%,31.76%,72.01,16.72,13.59%,11.47%,1.90%,106379
13,"HYGS",0.24,1.04,20.67%,2.81%,1.10%,-47.72%,76.52%,62.88,18.57,13.58%,10.14%,3.12%,328507
14,"CLTX",,0.23,27.60%,24.83%,1.79%,-41.51%,50.32%,79.34,6.96,13.36%,5.61%,7.33%,19825
15,"LIVE",-1.03,0.51,10.28%,-0.53%,16.21%,-64.41%,437.97%,53.60,4.25,12.43%,6.25%,5.82%,6133431
