"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"VRTB",0.35,0.09,279.09%,259.76%,291.57%,144.91%,562.24%,93.92,6.49,316.03%,17.36%,254.49%,17964
2,"PTX",1.26,0.14,53.65%,47.42%,20.46%,-57.67%,110.12%,77.04,3.53,68.90%,49.58%,12.92%,8902951
3,"NATL",0.53,0.94,26.23%,18.21%,5.03%,-19.87%,36.97%,70.75,29.01,30.85%,1.22%,29.27%,1282908
4,"SEV",1.22,0.58,27.65%,55.78%,87.74%,7.89%,185.59%,71.91,9.71,30.34%,6.00%,22.95%,210578
5,"MDCI",2.30,0.36,10.72%,4.37%,12.84%,-17.58%,86.94%,58.74,8.30,22.78%,15.76%,6.07%,298894
6,"PTIE",0.88,0.30,5.75%,7.49%,45.42%,-14.54%,121.40%,56.89,4.76,21.43%,21.43%,0.00%,972034
7,"USNA",1.14,2.74,7.43%,-2.86%,-6.88%,-25.59%,91.76%,56.37,68.46,17.37%,6.60%,10.10%,440778
8,"MYGN",0.44,1.14,24.99%,25.43%,14.71%,-18.03%,56.69%,77.28,31.37,15.42%,2.28%,12.84%,9255341
9,"KBALB",1.40,0.44,12.90%,12.89%,41.27%,6.37%,96.68%,69.08,16.37,13.60%,9.13%,4.09%,495284
10,"DATA",,3.30,21.52%,30.16%,40.86%,9.67%,105.20%,76.84,90.29,13.67%,-1.62%,15.55%,4123008
11,"CWEI",2.24,2.99,20.02%,11.93%,44.87%,-0.02%,140.88%,68.46,85.03,12.24%,10.43%,1.64%,168330
12,"MATR",1.02,0.35,6.72%,17.84%,49.36%,-4.21%,131.70%,62.85,6.14,12.04%,11.84%,0.18%,83459
13,"DRNA",,6.22,-3.02%,-3.02%,-3.02%,-25.36%,15.69%,,33.55,11.83%,11.83%,0.00%,265543
14,"NSH",0.72,0.68,8.68%,8.95%,17.76%,-6.09%,59.51%,70.34,30.85,11.45%,11.05%,0.36%,558194
15,"CKSW",0.78,0.40,9.83%,21.47%,30.34%,-0.52%,66.08%,69.31,9.50,10.08%,0.00%,10.08%,480949
16,"PCYG",0.92,0.50,-7.36%,-8.32%,9.52%,-25.50%,188.33%,44.46,8.65,12.34%,13.07%,-0.65%,435292
17,"LVLT",1.40,0.79,4.42%,8.27%,33.33%,-0.46%,80.70%,62.13,34.55,10.00%,5.85%,3.92%,5721069
18,"AMBT",-0.25,0.15,-1.54%,-1.60%,1.59%,-40.72%,60.78%,49.78,2.46,9.82%,8.85%,0.89%,24999
19,"HXM",1.62,0.13,31.41%,44.48%,-28.97%,-87.46%,64.81%,67.69,1.78,9.20%,7.88%,1.23%,1965030
20,"REX",1.16,2.28,1.91%,3.03%,28.62%,-16.06%,144.80%,52.66,41.91,9.57%,9.48%,0.08%,141401
21,"SRPT",1.15,1.64,7.54%,21.95%,-24.27%,-54.81%,107.34%,57.22,25.13,9.45%,5.37%,3.88%,2750453
22,"RDCM",0.83,0.18,12.51%,15.47%,28.02%,-20.54%,164.25%,74.06,5.84,9.16%,6.18%,2.80%,239016
23,"OMCL",0.87,0.67,6.58%,9.57%,22.45%,3.61%,60.26%,65.85,27.26,8.69%,3.53%,4.98%,1274359
24,"JVA",2.70,0.21,15.26%,16.64%,-0.38%,-24.04%,31.33%,71.26,5.91,8.44%,8.04%,0.37%,258255
