"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"NXTD",,0.43,50.87%,20.02%,-2.11%,-46.90%,183.10%,64.13,3.85,34.15%,18.46%,13.24%,8836323
2,"BIOC",,0.25,-5.38%,-20.60%,-42.59%,-67.11%,45.20%,45.63,3.30,24.38%,17.71%,5.66%,18335
3,"DRTX",,0.66,-0.01%,-3.87%,-2.32%,-23.61%,64.45%,49.40,13.88,17.33%,10.07%,6.59%,1103696
4,"ZEN",,1.12,12.76%,13.76%,29.96%,-8.91%,131.01%,68.05,25.55,16.93%,15.35%,1.37%,589732
5,"DWRE",,1.88,15.78%,10.88%,-0.24%,-25.87%,38.58%,69.69,60.96,16.60%,15.32%,1.11%,1915728
6,"ARDX",,1.23,58.24%,63.40%,53.17%,4.07%,97.71%,85.16,22.48,16.00%,16.00%,0.00%,204304
7,"TKMR",,2.08,39.54%,59.62%,86.68%,-6.19%,314.75%,73.49,29.53,15.94%,11.27%,4.20%,17422648
8,"RMTI",1.26,0.37,11.78%,7.02%,-3.16%,-32.93%,22.75%,63.52,10.63,15.80%,1.24%,14.38%,3183384
9,"SAGE",,2.29,30.30%,31.23%,31.34%,9.60%,57.65%,75.24,38.23,14.39%,13.07%,1.17%,128768
10,"CTHR",1.53,0.09,17.73%,19.23%,-16.34%,-64.96%,44.71%,70.41,2.46,13.36%,9.82%,3.23%,231842
11,"SPEX",0.78,0.15,8.63%,-11.02%,-63.11%,-91.31%,58.67%,51.12,1.19,13.33%,14.42%,-0.95%,4336102
12,"APAGF",2.38,0.62,8.70%,5.51%,0.10%,-13.33%,30.12%,58.20,14.30,13.13%,-0.63%,13.84%,691580
13,"BCRX",2.12,0.69,14.29%,3.90%,19.54%,-12.45%,181.32%,59.58,12.80,12.38%,6.93%,5.09%,7460837
14,"BGI",0.79,0.06,26.09%,12.71%,6.30%,-38.10%,52.94%,71.56,1.30,12.07%,10.17%,1.72%,98498
15,"MEG",2.54,0.56,2.57%,-10.07%,-17.89%,-38.17%,17.62%,49.39,14.82,12.02%,9.62%,2.19%,1347013
16,"IMDZ",,1.33,52.86%,66.75%,66.75%,7.55%,86.79%,88.90,21.50,11.98%,10.88%,0.99%,89437
17,"LEJU",,1.04,0.88%,-2.43%,12.31%,-24.35%,75.66%,54.03,14.07,11.84%,8.90%,2.70%,1354125
18,"INVE",0.76,1.13,-6.35%,4.21%,42.57%,-32.52%,193.47%,51.19,14.38,11.82%,9.77%,1.87%,527037
19,"DVCR",0.22,0.73,17.73%,29.41%,76.55%,-9.38%,172.33%,68.94,12.00,11.42%,10.40%,0.93%,16196
