"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"LUNA",-0.11,0.10,76.74%,89.08%,89.81%,4.17%,129.36%,80.67,2.50,89.39%,29.53%,46.21%,6687409
2,"HXM",1.80,0.05,51.49%,45.72%,-38.33%,-88.44%,60.19%,82.80,1.73,49.14%,50.43%,-0.86%,4623810
3,"IFON",1.74,0.18,63.09%,127.83%,256.75%,28.57%,539.47%,78.80,2.43,44.64%,42.94%,1.19%,4882348
4,"PDEX",0.34,0.11,45.64%,55.35%,77.93%,26.09%,109.44%,81.82,3.77,41.73%,41.73%,0.00%,657443
5,"NOVB",0.76,0.27,30.07%,29.92%,35.20%,21.74%,60.42%,91.18,24.64,28.67%,-0.69%,29.56%,861209
6,"SMCI",1.58,0.46,34.42%,41.68%,76.47%,24.16%,149.67%,89.28,22.97,24.16%,13.04%,9.84%,3355563
7,"BVSN",1.42,0.44,33.68%,37.28%,45.15%,15.90%,70.12%,83.74,13.78,22.60%,22.49%,0.09%,424291
8,"VRNG",1.87,0.12,23.48%,24.43%,25.91%,-2.31%,45.98%,76.77,3.81,21.73%,20.57%,0.96%,16447900
9,"VG",1.72,0.13,32.34%,36.13%,43.76%,13.00%,87.55%,85.58,4.52,19.89%,20.21%,-0.27%,12095925
10,"ATOS",,0.20,28.32%,27.52%,-29.39%,-75.65%,73.56%,69.49,3.02,17.97%,14.83%,2.73%,3617175
11,"RSH",1.68,0.12,5.50%,-3.78%,-18.79%,-41.74%,25.74%,55.48,2.54,17.59%,13.90%,3.24%,9971859
12,"EVOK",,0.81,39.78%,36.79%,18.64%,-17.68%,73.78%,74.76,11.73,17.30%,-9.77%,30.00%,1456943
13,"KPTI",,1.73,36.35%,60.73%,61.33%,10.61%,105.16%,88.32,31.80,16.44%,15.26%,1.03%,221588
14,"VISN",2.36,2.72,26.20%,88.75%,357.75%,-11.00%,1490.40%,68.47,28.15,16.37%,-21.91%,49.03%,1792242
15,"MNDL",0.90,0.24,37.97%,46.05%,16.25%,-34.50%,72.37%,76.32,3.93,16.27%,11.65%,4.14%,1120406
16,"DLHC",1.14,0.22,88.99%,120.68%,208.68%,13.80%,503.57%,90.73,3.38,16.15%,14.58%,1.37%,275192
17,"CCIH",,1.04,44.08%,81.22%,174.86%,6.65%,380.86%,80.17,16.83,15.12%,13.18%,1.71%,1463565
18,"KOOL",2.06,0.17,134.82%,190.09%,149.44%,14.35%,270.42%,90.37,2.63,14.35%,-7.72%,23.91%,31723660
19,"DRWI",1.72,0.13,19.01%,33.41%,-16.44%,-49.72%,66.67%,64.09,1.80,13.21%,0.00%,13.21%,4861370
20,"REE",,0.12,18.41%,19.65%,-6.20%,-47.71%,66.36%,64.87,1.83,12.96%,11.59%,1.23%,1756003
21,"CHNR",,1.18,48.00%,88.17%,109.80%,-28.09%,212.90%,68.62,9.70,12.79%,14.52%,-1.51%,194266
22,"ELON",1.10,0.18,39.42%,44.17%,45.67%,-0.90%,65.83%,81.34,3.30,12.63%,12.24%,0.34%,919653
23,"TSRE",1.83,0.25,30.34%,41.05%,15.34%,-48.99%,8900.00%,89.37,8.10,12.34%,11.72%,0.55%,322429
24,"LEDS",,0.10,26.33%,29.69%,11.32%,-43.85%,124.59%,66.33,1.37,12.30%,12.30%,0.00%,1327959
25,"ZX",,0.14,20.06%,10.65%,2.03%,-28.81%,44.08%,62.99,3.04,11.76%,10.55%,1.10%,199343
26,"NVTL",2.34,0.14,40.71%,51.98%,13.15%,-23.93%,123.18%,83.48,3.37,11.59%,10.86%,0.66%,641341
27,"HURN",0.90,1.47,12.92%,16.01%,36.94%,7.18%,121.77%,77.71,69.97,11.49%,6.82%,4.37%,497086
28,"ETAK",0.65,0.10,27.25%,52.98%,99.50%,5.36%,233.96%,77.23,1.77,11.32%,11.32%,0.00%,1216116
29,"STV",0.47,0.09,26.47%,30.69%,47.82%,-4.26%,82.96%,78.79,2.47,11.26%,7.86%,3.15%,655210
30,"VTUS",,0.19,10.64%,25.02%,45.41%,-0.73%,113.09%,68.11,4.07,10.90%,10.30%,0.54%,1019666
31,"CBMX",-0.06,0.20,17.74%,17.89%,4.54%,-59.82%,43.46%,64.45,3.07,10.83%,10.04%,0.72%,2054489
