"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18884.43,26.13,57.78,1.89%,2839028
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12468.26,,11.80,1.55%,18459520
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,38.41,1.74%,693
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,32.63,0.00%,0
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",8341.34,,37.34,3.43%,11695162
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1810.85,,771.50,0.25%,8728
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",83.28,8.69,3.77,-3.58%,21820
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2294.27,19.30,30.30,-0.66%,1381605
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",316.49,,24.64,-1.87%,215575
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1067.36,32.28,30.76,5.89%,491393
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9188.26,23.65,126.42,0.11%,1118936
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",472910.97,13.09,531.24,0.66%,9222802
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1321.86,94.80,33.62,1.33%,258066
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",101.64,,1.65,-0.60%,66232
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",546.19,,4.01,-1.47%,123356
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",754.93,8.13,30.95,2.65%,350047
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,58.24,1.06%,513858
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2194.82,17.49,24.22,1.81%,329958
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",839.62,49.61,38.69,2.63%,236290
