"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"EONC",1.05,0.44,-6.95%,-25.74%,26.21%,-53.40%,371.62%,45.46,3.49,44.81%,43.03%,1.24%,1151065
2,"IMI",,0.12,27.11%,18.79%,-31.18%,-64.21%,50.48%,68.91,3.16,39.21%,23.92%,12.33%,9866942
3,"SBSA",1.43,0.44,-15.94%,-15.37%,14.79%,-30.16%,65.92%,38.20,5.21,19.50%,18.41%,0.92%,114885
4,"WAVX",1.58,0.15,33.02%,51.27%,48.45%,-14.50%,147.83%,74.11,1.71,17.12%,15.54%,1.37%,2253687
5,"FREE",,0.09,7.52%,-10.01%,-22.08%,-71.40%,56.47%,52.11,1.33,16.67%,18.75%,-1.75%,3523816
6,"SPHS",2.17,0.12,10.72%,6.34%,-19.36%,-79.64%,18.81%,66.03,3.60,15.76%,16.50%,-0.64%,49615
7,"VRNS",,2.10,-1.43%,-23.62%,-26.72%,-56.95%,24.20%,44.12,24.45,14.70%,15.46%,-0.66%,255216
8,"ITMN",4.98,1.87,17.15%,20.57%,98.50%,0.49%,319.85%,68.55,38.92,13.44%,6.92%,6.09%,12245877
9,"FORD",-0.02,0.09,-19.93%,-21.32%,-24.30%,-38.40%,12.48%,35.48,1.29,12.48%,-4.19%,17.39%,192579
10,"INFN",1.51,0.36,8.31%,6.55%,-1.51%,-22.86%,34.77%,60.12,9.38,12.47%,12.20%,0.24%,4357872
11,"VGGL",,1.12,-66.73%,-81.43%,-89.19%,-93.40%,26.11%,16.33,4.54,11.82%,10.73%,0.99%,61518
12,"RIBT",-0.56,0.45,39.82%,45.91%,-19.47%,-58.25%,87.64%,74.83,6.68,11.71%,11.71%,0.00%,239119
13,"DARA",1.60,0.13,-27.44%,-50.82%,-56.48%,-73.41%,12.50%,20.56,1.17,11.43%,11.43%,0.00%,655536
14,"INSY",1.38,3.37,-26.78%,-33.79%,-14.59%,-54.16%,328.43%,31.24,26.55,11.32%,14.69%,-2.94%,1732613
15,"RBPAA",0.36,0.12,-3.24%,-14.15%,28.99%,-37.63%,108.62%,46.41,2.42,11.01%,10.00%,0.92%,42400
16,"NBS",1.06,0.39,-0.38%,-11.10%,-16.17%,-40.55%,28.95%,48.96,5.88,10.94%,10.94%,0.00%,440616
17,"SYPR",0.63,0.23,27.09%,37.30%,40.56%,0.72%,69.42%,72.08,4.22,10.76%,9.61%,1.05%,267585
18,"ENSV",-0.13,0.17,5.91%,0.03%,26.97%,-15.64%,169.77%,53.16,2.32,10.48%,9.95%,0.48%,226761
19,"DVCR",0.28,0.40,3.18%,9.84%,29.20%,-6.50%,60.04%,59.21,6.90,10.40%,11.83%,-1.28%,18310
20,"DHRM",2.37,0.39,-3.55%,-23.70%,10.56%,-58.73%,193.92%,39.77,5.32,10.37%,9.69%,0.62%,166017
21,"NVAX",1.25,0.30,9.73%,2.86%,10.55%,-34.10%,172.62%,57.59,4.58,10.36%,9.83%,0.48%,5547011
22,"IMUC",1.37,0.06,9.41%,4.96%,-33.55%,-67.75%,98.46%,59.22,1.29,10.26%,10.26%,0.00%,2252748
23,"SNMX",1.36,0.60,-6.26%,-20.74%,20.54%,-43.33%,298.90%,41.99,7.22,10.23%,10.57%,-0.31%,1101130
24,"BOSC",1.72,0.27,8.17%,-19.07%,-18.46%,-60.00%,69.53%,47.41,4.34,10.15%,10.43%,-0.25%,23130
25,"BELFB",,0.74,8.44%,7.98%,17.33%,-3.05%,76.07%,65.22,23.20,10.06%,9.33%,0.66%,64750
26,"COSI",0.86,0.08,4.10%,2.28%,-28.95%,-57.23%,29.68%,51.24,1.22,9.82%,6.00%,3.60%,103172
27,"CSUN",2.40,0.29,-5.61%,-27.83%,-39.44%,-70.06%,100.72%,40.87,3.05,9.75%,10.14%,-0.36%,187689
28,"PGEM",,0.46,-4.65%,-4.57%,-19.46%,-51.64%,11.29%,46.83,11.83,9.74%,7.94%,1.67%,388793
29,"NYNY",0.93,0.48,-4.37%,-8.94%,22.22%,-31.42%,194.06%,46.60,6.44,9.52%,8.24%,1.19%,216525
30,"DWRE",,3.52,8.62%,-7.02%,-4.19%,-33.28%,88.46%,52.43,54.86,9.50%,9.54%,-0.04%,1604652
31,"CMGE",,1.52,10.34%,-4.53%,-3.67%,-49.79%,101.39%,53.75,20.24,9.41%,5.42%,3.78%,471340
32,"SDR",,0.21,4.13%,8.75%,-11.16%,-36.74%,20.49%,62.16,8.04,9.39%,9.39%,0.00%,1051415
33,"SIGM",0.84,0.16,1.88%,-12.24%,-22.88%,-42.54%,12.90%,45.95,3.85,9.37%,10.32%,-0.85%,581878
34,"EGLE",2.93,0.26,12.27%,-6.00%,-19.41%,-59.43%,31.00%,55.50,3.55,9.23%,8.56%,0.62%,710447
35,"URG",2.27,0.07,2.37%,-16.02%,-5.91%,-40.20%,38.37%,47.58,1.19,9.17%,9.17%,0.00%,998246
36,"CSLT",,1.70,17.06%,-14.44%,-14.44%,-59.40%,69.45%,49.85,17.03,9.17%,11.38%,-1.99%,1175707
37,"ASTM",0.91,0.31,5.95%,5.77%,-11.66%,-94.97%,37.90%,53.83,4.33,9.07%,9.34%,-0.25%,450156
38,"ARWR",2.74,1.12,3.77%,-25.35%,6.83%,-57.55%,548.07%,41.57,11.73,8.91%,8.21%,0.65%,1451615
39,"VSTM",,0.63,3.94%,-16.14%,-30.17%,-55.63%,17.61%,47.24,8.35,8.87%,9.87%,-0.91%,157632
40,"ACET",1.56,0.93,-11.87%,-9.08%,-2.18%,-26.22%,70.77%,39.86,18.58,8.82%,6.45%,2.23%,679933
41,"FNHC",0.75,0.78,16.66%,27.10%,77.08%,5.85%,189.85%,78.69,23.89,8.69%,9.79%,-1.00%,245851
42,"TWER",2.34,0.12,-0.28%,-16.85%,-28.71%,-47.62%,21.38%,45.22,1.76,8.64%,7.98%,0.62%,400447
43,"ENZY",,1.41,-25.82%,-34.91%,-41.27%,-60.14%,15.70%,26.14,14.00,8.53%,7.69%,0.78%,619513
44,"GLMD",,0.64,-11.92%,-29.72%,-29.72%,-62.68%,9.56%,32.60,6.99,8.37%,4.64%,3.57%,10968
45,"CYTR",1.44,0.24,13.38%,2.94%,-4.64%,-56.17%,87.69%,58.05,3.66,8.28%,8.28%,0.00%,1978559
46,"ZEN",,2.59,15.06%,15.06%,15.06%,4.76%,49.19%,,16.50,8.20%,3.19%,4.85%,1529196
