"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"DRCO",0.70,0.11,58.66%,56.99%,81.36%,49.02%,134.36%,95.12,11.46,58.07%,0.44%,57.38%,611644
2,"UTHR",0.91,2.43,26.50%,29.28%,55.23%,20.25%,125.06%,77.58,114.51,30.36%,9.43%,19.13%,4814461
3,"XRTX",1.54,0.18,28.86%,28.84%,26.97%,8.99%,78.01%,91.30,13.30,27.27%,0.38%,26.79%,5740844
4,"LUNA",0.17,0.09,26.29%,21.02%,21.77%,-33.75%,45.87%,68.63,1.59,23.26%,6.71%,15.50%,413632
5,"CAMT",1.95,0.53,9.22%,61.91%,114.52%,-31.57%,235.88%,61.63,4.40,23.25%,14.88%,7.28%,2896414
6,"YRCW",3.17,1.20,73.08%,72.79%,12.26%,-50.66%,217.39%,82.15,18.25,21.91%,9.81%,11.02%,3547258
7,"TFCO",0.10,0.08,19.11%,17.52%,9.73%,-14.02%,43.10%,77.80,6.01,20.20%,0.17%,20.00%,81205
8,"MTOR",3.74,0.27,23.57%,27.92%,39.00%,13.41%,134.55%,79.40,9.64,18.14%,11.32%,6.13%,8104774
9,"SYN",1.66,0.11,14.64%,-0.70%,-11.47%,-34.76%,44.21%,57.47,1.37,18.10%,12.30%,5.17%,1737264
10,"CANF",,0.41,33.57%,34.84%,76.04%,11.98%,160.61%,75.11,8.60,17.49%,-8.12%,27.87%,837896
11,"CUDA",,1.39,29.89%,34.66%,34.66%,13.06%,60.82%,,29.96,17.12%,16.35%,0.66%,391386
12,"CPXX",,0.16,1.75%,-2.30%,-15.76%,-41.83%,16.33%,50.72,3.49,16.33%,-0.29%,16.67%,25647
13,"EGLE",2.94,0.34,7.04%,-18.90%,-12.54%,-57.71%,176.12%,50.21,3.70,14.55%,12.12%,2.17%,1358382
14,"PNTR",0.58,0.79,47.12%,70.87%,151.84%,6.92%,419.91%,80.71,11.75,14.52%,16.11%,-1.36%,274937
15,"UNAM",0.29,0.26,13.76%,12.25%,9.51%,-1.42%,37.40%,74.48,13.85,12.97%,4.53%,8.08%,29878
16,"FREE",3.47,0.15,41.00%,121.63%,118.84%,-75.69%,729.41%,68.05,1.41,12.80%,12.80%,0.00%,1800274
17,"PCRX",,1.84,7.77%,7.26%,47.01%,-1.77%,249.78%,64.36,55.93,12.56%,11.86%,0.62%,942160
18,"EROC",0.43,0.24,7.77%,-2.76%,-20.53%,-40.70%,18.16%,54.85,5.92,12.55%,-1.33%,14.07%,4475878
19,"LTBR",-0.07,0.10,0.55%,-3.98%,-9.44%,-53.05%,50.97%,51.02,1.54,12.40%,9.99%,2.19%,413767
20,"AMBC",,0.79,3.45%,9.40%,3.37%,-15.05%,54.03%,59.55,23.15,12.22%,3.07%,8.87%,1487587
21,"MBIS",1.52,0.42,8.50%,43.46%,93.29%,-37.57%,323.75%,61.06,3.39,11.88%,6.94%,4.62%,57348
22,"SKUL",,0.20,16.82%,12.75%,19.70%,-18.18%,40.62%,73.44,6.75,11.75%,6.47%,4.97%,1010851
23,"INO",3.23,0.11,15.89%,20.20%,73.34%,-20.79%,421.74%,72.33,2.40,11.63%,9.09%,2.33%,12414543
24,"RGLS",,0.38,19.41%,11.84%,-7.82%,-41.12%,62.53%,67.25,7.59,11.29%,6.60%,4.40%,161382
25,"PEIX",1.50,0.32,12.51%,23.33%,9.05%,-37.73%,88.41%,64.11,4.39,11.14%,9.75%,1.27%,867183
26,"BASI",2.41,0.13,10.33%,28.47%,58.64%,1.63%,121.24%,64.04,2.50,11.11%,8.70%,2.22%,43148
27,"HGSH",1.39,0.60,-15.74%,-24.82%,-45.18%,-65.69%,59.71%,39.25,4.44,11.00%,5.71%,5.00%,58757
28,"GENE",1.52,0.11,-5.02%,-15.11%,-32.98%,-53.73%,14.81%,42.29,1.55,10.71%,6.90%,3.57%,226639
29,"STAA",0.42,0.36,17.32%,16.68%,45.54%,9.83%,201.78%,75.24,15.30,10.71%,9.99%,0.65%,396676
30,"ACHN",0.38,0.19,7.54%,20.11%,-43.13%,-65.98%,53.10%,63.98,3.46,10.54%,8.81%,1.60%,3658913
31,"CLWT",1.74,0.51,41.66%,49.19%,77.37%,-15.11%,138.75%,72.23,5.73,10.40%,6.70%,3.47%,106451
32,"STRI",1.92,0.10,-16.72%,-28.95%,-36.52%,-59.48%,13.93%,27.79,1.39,10.32%,6.11%,3.97%,1110010
33,"HTHT",0.87,0.78,11.56%,18.96%,53.54%,6.89%,95.66%,73.72,28.86,10.15%,9.15%,0.92%,849775
34,"VJET",,4.05,4.07%,1.50%,1.50%,-41.96%,110.52%,52.94,40.63,10.14%,6.89%,3.04%,1420327
35,"APRI",1.90,0.12,21.31%,19.26%,-0.05%,-34.10%,38.55%,69.19,2.30,10.05%,9.52%,0.48%,822438
36,"CLIR",,0.59,48.65%,49.59%,37.06%,-2.94%,164.08%,84.93,10.88,10.01%,7.62%,2.22%,324494
37,"DAIO",0.48,0.14,7.76%,-3.00%,18.40%,-17.10%,91.07%,55.47,2.69,9.96%,8.20%,1.63%,15628
38,"ORMP",0.85,0.85,48.24%,62.42%,54.66%,-14.46%,214.78%,79.12,11.71,9.95%,-2.42%,12.68%,875610
39,"PSTR",2.78,0.08,-8.82%,-13.74%,-18.64%,-44.55%,12.96%,40.08,1.22,9.91%,1.67%,8.11%,129228
40,"XLRN",,2.06,28.62%,43.81%,44.47%,4.90%,96.48%,74.92,32.97,9.90%,10.90%,-0.90%,195732
41,"IMH",2.17,0.42,11.03%,-3.67%,-33.98%,-60.13%,32.62%,51.40,6.18,9.77%,9.77%,0.00%,72867
42,"GRC",1.38,1.44,-2.70%,-2.04%,13.30%,-10.57%,45.60%,48.44,30.94,9.76%,4.88%,4.65%,213715
43,"KWK",1.45,0.18,3.80%,15.07%,35.50%,-13.87%,106.94%,59.13,2.98,9.56%,9.56%,0.00%,3550250
44,"TRMR",,0.30,25.29%,-18.36%,-29.47%,-51.13%,50.97%,53.73,5.42,9.49%,8.40%,1.01%,318356
45,"WLDN",0.34,0.20,29.29%,32.87%,62.45%,5.83%,167.37%,83.03,5.08,9.48%,8.09%,1.29%,82602
46,"PPHM",1.22,0.05,5.34%,5.00%,-2.06%,-50.00%,25.23%,59.60,1.39,9.45%,8.59%,0.79%,1888654
47,"ALIM",1.39,0.35,81.35%,95.26%,29.97%,-19.86%,194.19%,89.45,4.56,9.35%,9.35%,0.00%,1055624
48,"DVAX",2.82,0.10,15.70%,38.18%,21.43%,-41.30%,103.06%,76.41,1.99,9.34%,7.57%,1.65%,7321355
49,"ARTX",0.93,0.18,41.69%,69.22%,121.68%,7.99%,301.10%,89.84,3.65,9.28%,6.73%,2.40%,1996803
50,"MEET",1.91,0.07,2.86%,-4.41%,-1.86%,-52.63%,68.22%,51.14,1.80,9.09%,7.78%,1.21%,873118
51,"CAS",1.53,0.36,8.61%,4.30%,-7.55%,-20.60%,12.73%,63.72,14.88,9.09%,5.23%,3.67%,488845
52,"CISG",1.25,0.19,18.23%,18.91%,5.87%,-14.14%,26.53%,78.38,6.01,9.07%,7.51%,1.45%,214815
53,"TWGP",0.76,0.32,-22.86%,-25.53%,-79.28%,-87.04%,19.92%,35.47,2.89,9.06%,8.24%,0.75%,5190865
54,"HZNP",,0.36,12.33%,42.33%,134.54%,4.33%,291.37%,72.19,7.71,9.05%,8.59%,0.42%,2254807
55,"CAK",2.59,0.11,2.47%,20.79%,75.02%,-17.68%,200.00%,57.27,1.35,8.87%,11.57%,-2.42%,220954
56,"ARIA",0.78,0.62,52.19%,91.28%,-52.80%,-69.57%,225.58%,76.16,7.00,8.86%,0.00%,8.86%,101028224
57,"STXS",2.56,0.29,27.22%,18.85%,53.65%,-60.09%,257.85%,68.36,4.33,8.79%,7.18%,1.51%,1469219
58,"ZGNX",,0.20,8.25%,19.77%,70.14%,-2.61%,189.66%,65.67,3.36,8.74%,7.69%,0.97%,2327295
59,"MNDL",1.03,0.20,9.82%,2.00%,-22.55%,-54.33%,20.18%,55.86,2.74,8.73%,4.98%,3.57%,120914
60,"QBAK",0.40,0.04,7.31%,-4.14%,-22.51%,-44.33%,24.18%,56.15,1.13,8.65%,7.62%,0.96%,21843
61,"SGYP",0.27,0.15,7.73%,9.90%,-1.09%,-36.96%,22.45%,65.16,4.69,8.56%,5.63%,2.78%,1605513
62,"AOI",1.02,0.11,5.91%,6.05%,-6.98%,-24.82%,13.98%,58.17,3.18,8.53%,8.53%,0.00%,413128
63,"LPSN",1.23,0.36,17.96%,29.80%,33.24%,-6.65%,76.59%,82.57,14.18,8.49%,4.11%,4.21%,980642
