"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"NRX",,1.16,176.54%,196.72%,148.55%,2.69%,237.12%,93.61,13.35,187.10%,2.69%,179.57%,23591202
2,"SIBC",0.01,0.71,28.23%,28.15%,30.75%,23.33%,38.41%,79.37,20.72,34.90%,2.42%,31.71%,42217
3,"MEIL",,0.14,79.78%,40.82%,-21.87%,-68.74%,115.87%,76.32,1.36,34.65%,34.65%,0.00%,217243
4,"REN",1.45,0.20,-0.41%,-43.77%,-78.64%,-86.32%,32.00%,40.06,1.32,26.92%,25.71%,0.96%,3803493
5,"SBSA",1.39,0.32,9.79%,-9.79%,-40.01%,-61.13%,45.73%,51.58,2.90,23.40%,17.41%,5.11%,11963
6,"BCLI",0.61,0.30,46.08%,40.90%,14.52%,-16.49%,126.67%,79.87,4.76,22.68%,18.41%,3.61%,3383998
7,"IDSA",2.31,0.37,34.75%,21.95%,13.82%,-14.59%,112.46%,72.07,5.97,22.34%,22.59%,-0.20%,17247
8,"AHPI",-0.05,0.12,22.06%,10.62%,-11.53%,-52.82%,42.64%,64.87,1.84,21.85%,22.67%,-0.66%,17802
9,"LIME",1.07,0.24,15.11%,2.79%,-1.49%,-59.81%,43.63%,58.47,2.93,21.58%,9.74%,10.79%,114500
10,"FNJN",-0.05,0.30,12.83%,9.08%,-32.49%,-73.79%,37.06%,58.98,2.70,20.54%,21.62%,-0.89%,19054
11,"DJCO",0.83,10.10,24.86%,27.46%,39.91%,16.89%,70.65%,75.25,263.01,19.49%,11.92%,6.76%,12915
12,"MIG",0.83,0.28,31.35%,35.18%,36.29%,13.86%,63.59%,90.52,8.46,18.65%,0.48%,18.09%,3799575
13,"CHOP",1.32,0.16,8.62%,-10.63%,-66.77%,-86.00%,26.00%,49.56,1.89,18.12%,18.12%,0.00%,87771
14,"GBR",1.15,0.19,28.31%,30.78%,-21.61%,-73.37%,79.76%,64.63,1.51,17.97%,20.80%,-2.34%,261935
15,"MOSY",1.39,0.11,12.04%,-3.61%,-36.65%,-68.78%,25.50%,54.33,1.87,16.87%,18.35%,-1.25%,276725
16,"CHNR",-0.14,0.24,-12.43%,-23.61%,-34.59%,-82.51%,26.88%,42.17,2.36,16.26%,12.92%,2.96%,68575
17,"CYTK",1.28,0.44,57.12%,79.92%,58.04%,-39.59%,162.62%,90.38,8.01,16.09%,8.83%,6.67%,2968709
18,"SIGM",0.97,0.32,43.36%,62.25%,68.74%,14.02%,125.61%,89.24,7.40,15.44%,17.46%,-1.72%,1874919
19,"GRO",1.07,0.11,5.31%,10.89%,-4.11%,-42.92%,26.04%,55.25,1.21,15.24%,14.15%,0.95%,67858
20,"VIEW",1.76,0.15,5.14%,-7.58%,-26.79%,-45.45%,35.29%,51.61,1.38,15.00%,11.29%,3.33%,50258
