"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",13013.77,26.05,39.15,0.88%,1510931
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19174.56,71.64,16.08,2.03%,12387542
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",587.92,278.90,28.30,1.47%,91952
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,37.40,1.74%,815
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,34.95,0.78%,60
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",39944.21,,55.45,-0.43%,13303133
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",490.14,17.03,239.68,7.09%,16663
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",80.01,19.40,3.87,-0.26%,1422
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2346.58,30.26,32.80,1.30%,564953
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",136.49,48.47,9.25,0.43%,173738
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1223.94,30.36,22.79,1.42%,75629
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",11370.38,25.00,159.23,2.21%,615305
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",658080.27,17.57,113.11,0.12%,55375815
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1914.48,133.00,44.75,1.96%,231266
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",80.30,,1.20,4.35%,245766
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",709.60,139.33,4.18,0.00%,124844
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",991.61,,43.95,10.10%,567829
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1158.13,12.35,47.21,1.14%,116336
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,64.00,0.27%,1185482
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2565.02,13.97,26.11,-1.10%,254655
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",49.20,76.00,1.48,-2.63%,2858
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1350.15,79.87,59.68,-0.37%,142860
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",46465.05,18.68,19.84,0.20%,1988483
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",99479.08,27.03,62.83,0.64%,8179431
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",20716.50,78.94,95.85,1.18%,2093601
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",680.35,21.96,24.30,0.58%,46108
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",108.71,,2.54,4.96%,222723
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1795.42,113.68,48.00,2.98%,498811
29,"ABCW","Anchor BanCorp Wisconsin Inc.","Financial","Savings & Loans","USA",320.72,17.89,34.75,0.12%,1868
30,"ABEV","Ambev S.A.","Consumer Goods","Beverages - Brewers","Brazil",103934.00,22.07,6.60,-0.30%,6818188
31,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",2224.71,17.92,77.18,3.28%,438031
32,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",14.80,,0.72,2.86%,193364
33,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1644.07,22.34,29.43,-0.20%,206307
34,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1614.34,164.50,39.57,0.23%,407523
35,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",344.27,4.08,6.91,1.32%,150792
36,"ABT","Abbott Laboratories","Healthcare","Drugs - Generic","USA",66043.95,40.24,44.15,0.66%,4369130
37,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",92.11,3.05,10.55,3.43%,109673
38,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",14471.63,,12.69,2.09%,15653572
39,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2726.40,,35.00,2.70%,1288634
40,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",3180.67,,32.28,1.25%,1578814
41,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3907.52,19.07,14.46,-0.21%,1138178
42,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",400.23,13.93,29.42,-4.88%,482263
43,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4670.48,79.34,44.58,0.34%,2140033
44,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",954.14,10.13,8.46,-0.59%,437792
45,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",37446.81,11.70,112.90,0.02%,1176717
46,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",572.39,25.24,19.82,0.66%,194468
47,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",58.20,,3.66,-2.40%,31978
48,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",13.00,,0.48,-2.04%,102864
49,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1824.33,14.73,7.49,-0.27%,539313
50,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7670.43,10.69,59.73,0.54%,552058
51,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",10864.34,,12.09,-1.71%,138341
52,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",3620.37,44.10,61.22,1.32%,233936
53,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1603.00,,15.60,-2.47%,6417257
54,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",227.10,,1.04,-2.80%,5343508
55,"ACIM","SPDR MSCI ACWI IMI ETF","Financial","Exchange Traded Fund","USA",,,64.71,-0.26%,71
