"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18211.77,25.20,54.69,0.00%,2006818
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",13509.07,,12.48,-0.87%,33493068
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.34,-0.45%,1082
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.85,1.11%,944
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",8265.09,,35.39,-1.06%,6784786
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2519.78,,1050.00,-1.95%,17963
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",78.81,8.22,3.66,-1.11%,30474
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2275.47,19.15,30.24,-0.03%,781615
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",315.14,,24.96,0.04%,274457
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1019.51,30.84,27.46,-1.08%,52797
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9016.34,23.20,124.65,0.61%,660824
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",481602.88,13.33,536.86,-0.11%,7058319
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1320.66,94.71,33.60,1.36%,132219
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",80.21,,1.37,4.58%,49272
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",626.71,,4.87,4.28%,526015
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",857.92,9.34,34.38,0.32%,182632
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,58.89,0.98%,246235
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2319.37,18.49,25.26,0.48%,302286
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",844.96,49.92,37.86,-0.21%,184247
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",57960.00,20.66,25.58,1.51%,1219542
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",82242.72,20.10,50.98,-1.32%,4207714
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",14763.06,41.10,64.82,1.11%,1671555
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",562.09,31.20,23.10,-1.28%,89768
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",98.93,,2.13,2.40%,28695
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2267.64,101.42,63.07,0.30%,314786
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",901.48,59.25,35.26,0.86%,218088
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1648.59,16.69,54.13,-0.18%,537715
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",19.72,,1.80,-1.10%,379712
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1570.22,21.87,28.14,-0.25%,265665
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.50,,0.12,0.00%,6215
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1020.29,143.17,25.70,-0.27%,372340
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",334.14,17.41,6.83,0.59%,127747
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",59631.84,25.30,38.31,-0.36%,6251349
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",106.13,3.57,12.03,1.01%,135957
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",19616.80,,18.30,1.22%,12323826
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2094.42,,22.65,-1.56%,1958721
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3961.19,28.58,14.21,-0.56%,1939081
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",637.72,18.28,47.28,-0.51%,213886
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3869.64,87.93,37.15,0.60%,344178
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",693.98,138.44,12.46,0.00%,233118
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",687.81,9.04,6.00,-0.99%,437849
42,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.53,0.61%,17202
43,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",33269.41,8.94,97.89,0.31%,934676
44,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",556.35,18.15,19.90,-0.30%,252418
45,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",26.13,,4.15,4.27%,341751
46,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",68.07,,3.23,1.57%,111026
47,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1799.98,41.17,7.37,-0.54%,1158411
48,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7466.17,11.21,56.93,0.37%,218445
49,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4507.26,,8.62,3.86%,108601
50,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2243.47,52.12,44.53,-0.65%,239355
51,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",320.09,,3.18,-3.93%,1435756
52,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",1007.65,,4.81,1.26%,12838501
53,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,62.61,0.53%,2065
54,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2259.09,36.08,58.50,0.09%,241038
55,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",235.95,,2.11,-1.86%,671366
56,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",3024.85,12.17,31.66,0.80%,353129
57,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",10050.55,33.52,57.29,1.74%,222852
58,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",50171.65,15.70,78.81,0.01%,7106511
59,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",109.95,11.86,18.30,-0.44%,1523
60,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",1490.47,42.73,45.75,0.07%,168603
61,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1554.83,97.92,36.62,-4.11%,271884
62,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",66.17,,3.25,-2.99%,84526
63,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",365.66,10.05,13.23,1.22%,185210
64,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",521.71,,11.59,-4.29%,547338
65,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",118.55,,1.15,0.88%,106499
66,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",35360.24,,203.77,0.44%,1755172
67,"ACTG","Acacia Research Corporation","Services","Business Services","USA",711.42,,14.82,0.68%,260508
68,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",169.67,,2.46,-0.40%,31546
69,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",52.11,13.62,16.12,-1.35%,7162
70,"ACUR","Acura Pharmaceuticals Inc.","Healthcare","Drug Delivery","USA",73.26,,1.50,0.67%,104913
71,"ACW","Accuride Corp.","Consumer Goods","Auto Parts","USA",195.11,,4.06,-0.98%,223593
72,"ACWI","iShares MSCI ACWI Index","Financial","Exchange Traded Fund","USA",,,57.72,0.70%,1340777
73,"ACWX","iShares MSCI ACWI ex US Index","Financial","Exchange Traded Fund","USA",,,46.28,0.72%,393546
74,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",2477.55,49.30,33.30,0.82%,880657
75,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",26.69,4.24,17.33,0.17%,4912
76,"ADAT","Authentidate Holding Corp.","Technology","Healthcare Information Services","USA",36.03,,0.98,0.00%,41628
77,"ADBE","Adobe Systems Inc.","Technology","Application Software","USA",32068.05,121.75,64.88,0.54%,4013393
78,"ADC","Agree Realty Corp.","Financial","Property Management","USA",411.81,21.71,30.15,-0.10%,33226
79,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",193.60,,17.93,2.11%,183146
80,"ADES","ADA-ES, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",467.08,,22.53,-2.47%,480987
81,"ADGE","American DG Energy, Inc.","Utilities","Electric Utilities","USA",98.03,,1.98,-1.00%,14747
82,"ADHD","Alcobra Ltd.","Healthcare","Biotechnology","Israel",213.99,,18.53,-3.64%,46441
83,"ADI","Analog Devices Inc.","Technology","Semiconductor - Integrated Circuits","USA",16420.00,23.90,52.84,0.49%,1237705
84,"ADK","AdCare Health Systems Inc.","Healthcare","Long-Term Care Facilities","USA",63.14,,4.16,-1.42%,6289
85,"ADM","Archer Daniels Midland Company","Consumer Goods","Farm Products","USA",28489.10,21.34,43.21,0.26%,2772569
86,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Delivery","USA",43.14,,6.34,-1.02%,130937
87,"ADNC","Audience, Inc.","Technology","Semiconductor - Integrated Circuits","USA",280.82,182.14,12.67,-0.63%,79786
88,"ADP","Automatic Data Processing, Inc.","Technology","Business Software & Services","USA",36678.93,26.26,76.95,0.37%,1321623
89,"ADRA","BLDRS Asia 50 ADR Index","Financial","Exchange Traded Fund","USA",,,28.02,1.59%,2057
90,"ADRD","BLDRS Developed Markets 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.47,0.41%,1097
91,"ADRE","BLDRS Emerging Markets 50 ADR Index","Financial","Exchange Traded Fund","USA",,,36.13,0.28%,18921
92,"ADRU","BLDRS Europe 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.50,0.86%,1170
93,"ADS","Alliance Data Systems Corporation","Services","Business Services","USA",13432.81,36.82,274.23,0.37%,749913
94,"ADSK","Autodesk, Inc.","Technology","Technical & System Software","USA",10887.14,48.28,48.34,0.12%,2209991
95,"ADT","The ADT Corporation","Services","Security & Protection Services","USA",5874.12,16.47,29.68,-0.97%,3159958
96,"ADTN","ADTRAN Inc.","Technology","Communication Equipment","USA",1406.66,31.87,24.27,-1.10%,544917
97,"ADUS","Addus HomeCare Corp.","Healthcare","Home Health Care","USA",242.23,22.13,22.34,-0.04%,77281
98,"ADVS","Advent Software, Inc.","Technology","Application Software","USA",1494.31,55.17,28.91,-1.13%,209418
99,"ADX","The Adams Express Company","Financial","Closed-End Fund - Equity","USA",1231.47,3.71,12.90,0.31%,99117
100,"ADXS","Advaxis, Inc.","Healthcare","Biotechnology","USA",42.36,,3.13,2.29%,704487
101,"ADZ","PowerShares DB Agriculture Short ETN","Financial","Exchange Traded Fund","USA",,,28.00,1.45%,2941
102,"AE","Adams Resources & Energy Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",244.81,8.45,58.50,0.79%,20417
