"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SRPT",0.86,1.82,40.99%,29.14%,10.39%,-38.90%,180.36%,71.59,33.98,39.26%,-15.05%,63.93%,13093969
2,"CBEY",1.82,0.26,38.36%,38.45%,42.81%,2.19%,82.00%,86.13,9.81,38.56%,-0.30%,38.98%,12033453
3,"ASTM",0.89,0.47,3.95%,14.51%,-16.39%,-94.91%,39.49%,56.27,4.38,24.43%,9.50%,13.64%,2531835
4,"ANIP",1.99,2.71,8.15%,5.97%,89.38%,-20.42%,542.29%,55.59,30.83,20.67%,20.43%,0.20%,675490
5,"IG",0.70,0.39,-5.08%,5.24%,64.97%,-22.48%,283.87%,50.45,4.76,15.53%,10.70%,4.37%,474347
6,"TEDU",,0.74,-1.61%,-1.61%,-1.61%,-28.15%,18.65%,,7.76,15.13%,11.65%,3.12%,1480532
7,"SYN",1.27,0.25,11.28%,9.10%,57.58%,-20.88%,203.16%,59.73,2.88,14.29%,15.20%,-0.79%,1197532
8,"NYNY",0.86,0.43,23.85%,25.77%,84.45%,5.58%,377.89%,75.60,9.08,14.07%,13.36%,0.63%,485061
9,"SQNS",,0.16,-1.89%,-9.70%,11.53%,-25.00%,77.08%,47.52,2.55,13.84%,12.33%,1.34%,238952
10,"EONC",1.03,0.55,-5.05%,-13.78%,86.76%,-38.18%,552.11%,46.25,4.63,13.48%,15.46%,-1.72%,112088
11,"CYTK",1.54,0.66,17.07%,13.37%,23.10%,-24.37%,80.30%,62.12,10.80,13.45%,11.34%,1.89%,2583334
12,"TEAR",2.88,0.44,-16.92%,-23.70%,-46.40%,-65.42%,14.38%,34.90,5.25,13.39%,12.66%,0.65%,1005865
13,"PTN",1.56,0.12,2.96%,11.68%,55.68%,-15.33%,149.02%,56.20,1.27,12.39%,5.83%,6.19%,617281
14,"MXWL",1.32,1.03,16.71%,30.36%,72.11%,-1.98%,215.34%,66.75,15.83,12.03%,11.48%,0.50%,2676071
15,"WB",,8.22,11.71%,11.71%,11.71%,-7.64%,39.05%,,22.61,11.71%,4.29%,7.11%,13420090
16,"AMD",2.61,0.13,5.06%,7.97%,10.10%,-11.40%,79.91%,60.27,4.12,11.65%,2.74%,8.67%,101252848
17,"CARA",,1.52,-12.05%,-11.71%,-9.75%,-35.78%,43.56%,43.98,14.93,11.58%,12.26%,-0.60%,115683
18,"CDXS",1.72,0.11,2.36%,1.87%,7.29%,-32.53%,57.26%,55.18,1.95,11.43%,10.17%,1.14%,26840
