"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ZOOM",0.55,0.41,110.77%,110.70%,53.19%,-31.28%,193.64%,73.46,6.46,169.17%,8.39%,148.33%,3496437
2,"ADAT",1.01,0.09,31.65%,44.93%,58.84%,5.93%,199.81%,72.79,1.59,31.32%,29.19%,1.65%,1340919
3,"ASTM",0.81,0.29,20.98%,-26.23%,-60.32%,-94.94%,37.66%,51.04,4.35,27.57%,26.09%,1.17%,370010
4,"OCRX",,0.36,40.83%,34.35%,50.02%,-38.29%,440.00%,81.33,10.80,24.14%,24.14%,0.00%,26653
5,"SINO",0.64,0.13,19.49%,3.46%,20.06%,-38.07%,75.81%,62.52,2.18,23.87%,17.21%,5.68%,272475
6,"MCOX",,0.34,7.83%,8.40%,27.07%,-44.67%,161.08%,57.89,4.36,22.82%,24.22%,-1.13%,83334
7,"SHIP",1.70,0.08,26.60%,2.20%,-7.75%,-47.23%,78.75%,61.36,1.43,22.22%,19.17%,2.56%,89986
8,"FORD",0.18,0.06,4.90%,-2.48%,-10.77%,-22.12%,56.48%,55.09,1.69,14.97%,14.19%,0.68%,30658
9,"GMO",2.40,0.08,-16.20%,-23.86%,-38.26%,-71.53%,16.35%,32.56,1.21,14.15%,15.24%,-0.94%,288130
10,"MY",,0.22,3.11%,-6.91%,29.92%,-33.52%,107.08%,50.85,2.34,14.15%,11.43%,2.44%,1716113
11,"DSS",0.40,0.13,69.32%,81.52%,11.57%,-41.48%,147.67%,83.20,2.13,13.30%,1.91%,11.17%,7658804
12,"NES",0.94,0.14,-8.29%,-19.60%,-44.47%,-61.09%,31.30%,42.92,1.72,13.16%,13.16%,0.00%,1776148
13,"STRP",,0.24,34.75%,36.35%,41.41%,11.58%,76.73%,85.10,7.90,13.02%,12.06%,0.86%,49439
14,"HNR",2.38,0.37,-0.62%,-19.30%,-10.32%,-64.73%,55.92%,46.58,3.82,12.68%,5.52%,6.78%,519686
15,"PRIS",,0.12,4.47%,-2.45%,47.36%,-30.11%,164.79%,53.85,1.88,12.57%,3.30%,8.98%,168675
16,"JRJC",1.24,0.24,35.46%,53.99%,132.78%,6.61%,287.50%,79.92,4.03,12.57%,9.51%,2.79%,526234
17,"ACRX",,0.55,28.02%,13.34%,18.35%,-27.56%,196.36%,66.08,9.78,11.39%,9.40%,1.82%,1265893
18,"CSFS",,0.09,10.89%,-0.58%,-29.67%,-63.31%,21.20%,60.04,1.64,11.31%,7.64%,3.40%,10142
19,"ZX",,0.26,-31.52%,-33.57%,-20.83%,-41.92%,14.81%,26.69,2.48,11.21%,12.22%,-0.90%,210765
20,"BCA",,0.51,11.08%,13.44%,8.79%,-14.96%,45.03%,66.79,19.39,11.12%,-1.07%,12.32%,423738
21,"OTIV",0.50,0.29,30.59%,62.70%,119.15%,-13.24%,301.25%,66.02,3.21,11.07%,12.24%,-1.04%,738492
22,"ESEA",0.81,0.05,8.31%,-1.99%,13.85%,-27.22%,55.95%,57.76,1.31,11.02%,9.17%,1.69%,379452
23,"ICLD",-2.14,1.67,22.25%,25.45%,-15.08%,-77.81%,263.18%,52.08,7.99,10.97%,11.75%,-0.69%,1923223
24,"GNK",1.52,0.23,3.16%,-14.12%,8.70%,-46.59%,137.50%,50.01,2.66,10.83%,3.50%,7.08%,2168436
25,"WTT",0.99,0.19,26.55%,29.01%,48.01%,-6.72%,117.39%,66.00,2.50,10.62%,13.64%,-2.65%,186643
26,"THST",,0.27,-7.70%,-17.73%,-24.28%,-35.33%,11.82%,40.80,3.88,10.54%,9.30%,1.14%,11300
27,"FRO",1.97,0.14,24.79%,24.00%,31.73%,-20.42%,75.44%,72.23,3.00,9.89%,-2.28%,12.45%,5576468
28,"RITT",0.86,0.17,-26.40%,-30.27%,-48.74%,-64.96%,10.32%,32.39,1.71,9.62%,6.88%,2.56%,492297
29,"ARRY",1.60,0.29,5.97%,0.79%,5.44%,-19.44%,71.26%,53.53,5.72,9.58%,8.95%,0.57%,2783771
30,"DWCH",0.71,2.09,8.62%,19.26%,79.96%,-4.73%,243.94%,66.68,36.87,9.54%,10.32%,-0.71%,96327
31,"BCRX",3.02,0.37,14.82%,1.88%,75.91%,-17.31%,475.89%,59.18,6.45,9.51%,8.95%,0.51%,530676
32,"SMSI",2.22,0.09,34.67%,47.52%,21.54%,-25.40%,78.48%,73.81,1.41,9.30%,8.46%,0.78%,175041
33,"MVG",1.02,0.25,10.91%,8.35%,-13.24%,-47.38%,20.60%,64.48,6.03,8.65%,4.51%,3.96%,53416
34,"TRMR",,0.54,-20.18%,-44.83%,-43.15%,-58.07%,29.53%,33.78,4.65,8.64%,5.68%,2.80%,222508
35,"ACHN",0.37,0.18,26.95%,3.17%,-47.07%,-65.98%,53.10%,72.53,3.46,8.46%,7.45%,0.94%,2028709
36,"AKG",-0.17,0.11,3.71%,-3.88%,-16.44%,-48.46%,14.74%,52.50,2.18,8.46%,5.83%,2.49%,113635
37,"TGD",,0.09,-7.22%,-19.65%,-44.52%,-64.65%,13.59%,40.34,1.17,8.33%,5.41%,2.78%,117399
38,"NSU",0.29,0.14,-4.13%,-2.92%,-3.45%,-28.29%,23.40%,46.79,3.27,8.28%,1.24%,6.95%,552110
39,"EGLE",2.90,0.47,-2.72%,-31.08%,-2.48%,-54.06%,204.55%,43.66,4.02,8.06%,-4.06%,12.63%,1521112
