"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"GENE",0.66,0.27,101.85%,97.66%,0.11%,-70.04%,247.12%,76.91,3.61,183.14%,154.23%,11.37%,39398660
2,"SMLR",,0.28,123.67%,125.11%,75.99%,-17.24%,231.49%,89.01,6.00,62.60%,20.00%,35.50%,146304
3,"LRN",1.58,0.54,29.58%,23.46%,-20.15%,-45.04%,43.00%,71.56,14.40,30.32%,28.34%,1.54%,1383312
4,"ENTL",,,,,,,,,22.00,29.41%,14.23%,13.29%,4713706
5,"HAR",1.86,3.00,24.26%,19.80%,18.00%,6.06%,48.44%,76.91,125.01,23.76%,9.38%,13.15%,4829220
6,"CRMD",-0.90,0.18,35.46%,65.71%,61.99%,-11.25%,170.48%,82.46,2.84,22.94%,5.97%,16.02%,3469538
7,"SILC",,1.03,27.77%,26.07%,22.67%,-37.89%,72.62%,81.95,44.88,21.49%,5.77%,14.86%,389339
8,"PSTR",2.54,0.52,-48.95%,-70.18%,-88.01%,-92.45%,20.59%,29.48,1.23,20.59%,-4.65%,26.47%,76185
9,"GNCA",,0.42,19.21%,8.47%,-33.40%,-64.19%,39.67%,65.55,8.59,20.48%,17.51%,2.52%,68868
10,"RCON",2.27,0.16,-4.53%,-29.36%,-57.69%,-79.62%,28.35%,41.10,1.63,19.86%,10.14%,8.82%,94320
11,"HZO",1.83,0.57,23.76%,28.29%,42.56%,16.62%,87.40%,82.14,24.98,19.01%,4.52%,13.86%,1617444
12,"MX",,0.44,11.26%,12.60%,11.44%,-15.17%,42.79%,64.94,14.15,17.72%,14.57%,2.75%,804205
13,"NBG",2.14,0.13,-24.94%,-37.51%,-59.29%,-79.25%,23.47%,32.89,1.21,17.48%,10.00%,6.80%,22744420
14,"OMER",1.06,1.27,-0.54%,3.60%,47.28%,-9.60%,139.34%,51.93,23.36,16.63%,7.40%,8.59%,1028330
15,"CSII",0.80,1.03,22.73%,21.88%,25.26%,-4.98%,54.86%,78.15,35.85,16.51%,17.93%,-1.20%,1495397
16,"AMCO",3.21,0.20,58.99%,220.68%,493.14%,-32.68%,1630.00%,73.43,1.73,14.97%,16.11%,-0.98%,420646
17,"NVEE",,0.77,7.40%,-1.82%,17.55%,-20.93%,60.67%,55.36,12.05,14.11%,12.62%,1.33%,31393
18,"CMPR",1.18,2.78,12.68%,15.02%,54.17%,7.26%,122.00%,71.71,82.25,13.64%,11.42%,1.99%,1501805
19,"ACAT",2.75,1.85,-0.66%,1.85%,-4.63%,-31.34%,30.92%,52.31,34.04,13.62%,7.18%,6.01%,780676
20,"CBLI",1.86,0.86,-24.22%,-35.21%,-53.09%,-75.80%,16.94%,36.03,4.21,13.48%,5.78%,7.28%,69025
21,"HSGX",,0.91,-20.54%,-20.82%,-20.82%,-35.36%,14.49%,,8.06,13.36%,8.92%,4.08%,115032
22,"HGG",1.32,0.40,-5.23%,-12.91%,-23.99%,-49.65%,24.29%,45.43,5.68,12.70%,12.25%,0.40%,741325
23,"PHMD",0.52,0.26,17.95%,12.41%,-75.83%,-89.00%,83.17%,59.59,1.85,12.12%,10.12%,1.82%,648845
24,"AXDX",0.81,1.60,9.25%,15.91%,9.18%,-28.06%,83.36%,56.99,22.92,11.89%,13.13%,-1.10%,200137
25,"JST",0.95,0.27,-2.26%,-20.38%,-24.81%,-46.52%,15.26%,39.16,5.23,11.85%,11.61%,0.21%,56119
26,"TBIO",0.54,0.32,86.51%,88.86%,16.73%,-39.91%,176.60%,80.98,3.90,11.11%,16.07%,-4.27%,298741
27,"LYTS",1.78,0.28,16.86%,13.51%,6.45%,-16.00%,33.38%,71.79,7.47,11.00%,8.26%,2.53%,188716
28,"ADXS",0.97,1.51,2.87%,55.96%,160.50%,-26.20%,312.20%,56.12,10.14,10.70%,12.92%,-1.97%,1652138
29,"AZPN",0.78,1.17,7.74%,3.75%,-9.07%,-24.59%,15.58%,59.72,36.49,10.51%,1.36%,9.02%,2990849
30,"UPI",-1.47,0.21,-24.07%,-38.95%,-50.45%,-73.98%,20.95%,28.92,1.27,10.43%,7.63%,2.61%,342523
31,"BONE",2.09,0.16,10.80%,11.98%,-35.89%,-77.09%,47.49%,62.82,3.23,9.49%,7.70%,1.66%,49911
32,"EXTR",1.30,0.16,-5.27%,-11.39%,-28.09%,-59.41%,13.43%,43.12,3.04,9.35%,7.04%,2.16%,4733687
33,"PSTI",1.00,0.15,32.74%,39.88%,24.72%,-15.60%,58.62%,81.66,3.68,9.20%,0.82%,8.31%,2453524
34,"SALT",,0.16,-25.89%,-40.73%,-77.49%,-86.16%,10.00%,26.31,1.43,9.16%,7.52%,1.53%,2288452
35,"ROSG",-3.08,0.22,9.86%,20.86%,-8.66%,-53.21%,51.21%,58.71,3.13,9.06%,9.44%,-0.35%,272178
36,"REXX",0.89,0.43,-4.63%,-36.20%,-73.34%,-84.59%,37.25%,41.30,3.39,9.00%,8.65%,0.32%,3701058
37,"PGN",,0.25,-8.88%,-29.65%,-61.89%,-87.09%,10.00%,41.93,2.20,8.91%,7.32%,1.49%,1002601
38,"XCO",1.24,0.22,7.82%,-14.06%,-48.25%,-67.72%,24.40%,49.33,2.09,8.85%,8.29%,0.52%,3604077
39,"JBLU",0.83,0.55,11.52%,15.32%,46.65%,2.85%,125.43%,68.28,17.16,8.78%,7.15%,1.52%,21339096
40,"VAR",0.93,1.52,8.07%,7.61%,12.03%,4.61%,22.56%,69.72,94.04,8.69%,6.15%,2.39%,3429616
41,"MTH",1.58,1.26,3.94%,0.86%,-6.02%,-28.10%,14.07%,54.94,36.15,8.56%,4.78%,3.60%,1199071
42,"ABCB",1.24,0.77,2.15%,-1.04%,8.10%,-7.49%,27.96%,52.95,24.69,8.53%,8.53%,0.00%,260345
43,"CLIR",,0.52,0.70%,-8.50%,-16.24%,-46.39%,25.84%,48.18,6.38,8.50%,4.59%,3.74%,120516
44,"VDSI",2.00,1.42,-6.51%,-14.18%,28.13%,-26.01%,249.92%,40.83,22.64,8.48%,7.81%,0.62%,970403
45,"ICEL",,0.47,-0.83%,-7.31%,-40.96%,-68.49%,19.49%,48.04,5.64,8.25%,6.42%,1.73%,107450
46,"BC",2.81,1.20,7.12%,10.57%,25.61%,0.85%,46.37%,67.34,55.73,8.05%,8.21%,-0.16%,3124392
47,"RYL",1.71,1.35,5.09%,5.20%,7.50%,-14.83%,30.72%,59.55,39.62,8.04%,7.96%,0.08%,3123375
48,"SPCB",-0.28,0.63,-6.54%,-18.79%,-17.89%,-40.85%,54.71%,39.37,8.37,7.86%,8.28%,-0.39%,227457
49,"GFF",1.72,0.40,8.87%,12.69%,22.04%,3.41%,40.62%,68.26,14.57,7.85%,6.98%,0.81%,310405
50,"CO",1.06,0.16,9.20%,9.23%,5.33%,-12.98%,30.53%,66.13,4.96,7.83%,9.25%,-1.30%,123414
