"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ASTC",1.65,0.15,34.81%,29.69%,58.36%,-21.98%,418.03%,70.45,3.16,41.07%,3.61%,36.16%,9875166
2,"XGTI",,0.17,33.38%,-1.50%,-22.79%,-76.67%,87.50%,61.51,2.10,23.53%,-14.29%,44.12%,15495395
3,"VTUS",0.07,0.08,27.96%,12.95%,-48.10%,-72.92%,49.41%,66.93,1.27,23.30%,20.95%,1.94%,7362995
4,"AMBT",-0.04,0.11,67.64%,13.90%,-35.71%,-68.92%,115.00%,70.21,1.29,22.86%,18.35%,3.81%,346191
5,"NLST",5.43,0.10,-5.41%,-20.51%,9.18%,-45.23%,149.06%,42.75,1.32,22.22%,20.00%,1.85%,1485075
6,"ICLD",-2.38,0.55,39.03%,3.63%,-34.06%,-69.11%,172.27%,60.15,5.99,21.26%,19.56%,1.42%,4530423
7,"DVD",0.73,0.07,22.31%,20.16%,17.01%,2.46%,37.87%,79.34,2.76,21.05%,14.05%,6.14%,137415
8,"ZOOM",3.48,0.22,3.83%,-17.09%,-21.19%,-64.70%,33.18%,46.08,2.93,18.15%,17.67%,0.40%,100663
9,"HSH",0.70,1.24,42.06%,43.90%,54.96%,15.91%,75.55%,89.14,52.76,17.27%,1.76%,15.25%,25019726
10,"WH",,0.11,-12.95%,-18.71%,-13.18%,-31.72%,31.06%,36.80,2.11,17.22%,17.22%,0.00%,99215
11,"DPW",0.84,0.11,30.50%,-3.09%,45.59%,-59.67%,136.54%,60.62,1.23,17.14%,12.84%,3.81%,427720
12,"PLKI",0.76,0.90,16.87%,10.71%,6.80%,-3.63%,32.06%,76.63,43.58,14.47%,8.06%,5.94%,1407916
13,"RXDX",,0.65,0.49%,-4.33%,-24.74%,-63.80%,35.07%,49.52,7.24,13.12%,6.94%,5.78%,54641
14,"JRJC",1.72,0.31,12.74%,-12.43%,-17.31%,-58.66%,197.37%,53.09,3.39,13.00%,10.42%,2.33%,985335
15,"CNTY",0.16,0.22,13.99%,2.26%,10.55%,-21.07%,104.42%,63.69,6.48,12.89%,11.72%,1.05%,236719
16,"CALI",1.14,0.19,13.27%,-13.49%,-20.98%,-64.44%,33.88%,51.78,2.45,12.39%,12.39%,0.00%,45493
17,"USAT",2.68,0.08,6.10%,1.02%,4.47%,-18.95%,43.57%,58.01,2.01,12.29%,11.67%,0.56%,1466923
18,"PBMD",,0.08,26.33%,31.84%,11.66%,-56.85%,80.49%,74.84,1.48,12.12%,2.07%,9.85%,523718
19,"LIQT",,0.16,28.50%,30.05%,6.32%,-26.47%,63.40%,69.37,2.50,12.11%,11.61%,0.45%,268148
20,"RNA",,0.64,41.76%,59.52%,21.09%,-71.20%,190.09%,75.92,9.95,11.67%,11.80%,-0.11%,967467
21,"JKS",3.83,1.75,13.15%,5.16%,9.47%,-23.09%,302.90%,59.60,29.21,11.45%,11.15%,0.27%,3495823
22,"IFON",0.77,0.19,15.44%,-11.72%,41.48%,-47.55%,500.00%,52.97,2.46,11.31%,12.33%,-0.90%,470322
23,"GTT",0.45,0.81,10.44%,4.18%,39.19%,-20.31%,204.86%,56.80,10.67,11.15%,8.32%,2.60%,272280
24,"TEDU",,0.71,10.77%,11.09%,11.09%,-15.74%,39.14%,,9.10,10.98%,10.30%,0.61%,896574
25,"SPPR",1.72,0.12,11.86%,-0.65%,-53.45%,-79.38%,41.03%,57.06,1.65,10.74%,7.84%,2.68%,74431
26,"URG",2.26,0.07,13.61%,-6.71%,-1.77%,-37.69%,34.78%,54.46,1.24,10.71%,7.83%,2.68%,2698318
27,"FOLD",1.31,0.13,12.45%,15.73%,3.96%,-32.50%,37.29%,65.15,2.43,9.95%,9.95%,0.00%,7589536
28,"RSH",1.03,0.11,10.27%,-14.05%,-43.56%,-66.74%,29.46%,52.14,1.45,9.85%,11.54%,-1.52%,13081192
