"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SGOC",-0.57,0.28,-14.36%,-25.90%,-21.60%,-70.14%,151.21%,42.31,2.49,30.21%,27.54%,2.09%,359277
2,"BIOF",4.66,0.84,55.94%,119.28%,149.64%,-1.03%,583.19%,71.43,7.72,27.39%,25.73%,1.32%,7049185
3,"LIVE",-1.03,0.74,-17.35%,-25.51%,79.05%,-54.77%,583.54%,38.33,5.40,23.57%,22.45%,0.92%,3722106
4,"RTRX",,2.26,-21.88%,-16.32%,51.51%,-40.21%,222.22%,42.11,14.50,17.89%,18.85%,-0.81%,1102324
5,"IIIN",1.45,0.86,20.61%,22.65%,31.41%,3.50%,72.12%,80.34,23.95,16.89%,8.22%,8.00%,266751
6,"SSY",1.28,0.18,-6.07%,3.10%,49.37%,-50.00%,137.10%,49.16,1.47,15.75%,15.75%,0.00%,29065
7,"SHLD",2.41,2.30,2.72%,7.89%,-1.72%,-29.92%,43.97%,56.58,38.33,14.08%,14.52%,-0.39%,3626502
8,"FXEN",2.23,0.27,36.61%,33.74%,36.78%,-23.14%,91.53%,75.17,4.75,13.91%,13.91%,0.00%,2624091
9,"GALT",1.65,1.32,-13.47%,-21.84%,14.25%,-39.25%,211.26%,40.30,11.61,12.94%,13.27%,-0.29%,564660
10,"SPRT",1.73,0.14,5.52%,0.93%,-36.91%,-58.44%,15.49%,55.96,2.61,11.54%,8.30%,2.99%,942142
11,"EVOK",,0.59,-11.80%,-21.42%,-24.36%,-48.00%,14.35%,39.61,7.41,11.26%,10.27%,0.90%,23927
12,"NNI",0.90,1.27,6.93%,9.82%,9.17%,-3.79%,38.82%,67.56,43.64,11.02%,8.56%,2.26%,238779
13,"TPLM",2.22,0.43,19.20%,18.54%,13.54%,-15.69%,102.68%,73.42,9.83,10.08%,8.02%,1.90%,3878014
14,"LJPC",2.36,1.34,-7.67%,-0.71%,38.39%,-48.62%,6162.50%,47.38,10.02,9.63%,9.03%,0.55%,175679
15,"SNDK",1.37,2.70,5.01%,8.78%,23.89%,-2.79%,65.47%,62.45,82.99,9.41%,1.22%,8.09%,12312444
16,"MTL",3.18,0.12,1.56%,2.69%,-23.45%,-54.46%,27.56%,53.63,1.99,9.34%,9.94%,-0.55%,777343
17,"SRNE",3.51,1.05,-12.68%,-10.77%,13.69%,-53.11%,148.24%,45.26,10.55,9.33%,9.10%,0.21%,70743
18,"PRTA",,3.35,-12.04%,-10.42%,20.68%,-37.96%,295.21%,46.28,30.55,8.84%,8.60%,0.21%,343184
19,"PTX",1.45,0.47,-8.26%,13.83%,53.06%,-21.93%,179.76%,51.39,4.70,8.80%,8.29%,0.46%,232535
20,"KNL",1.17,0.66,5.31%,11.54%,11.67%,-2.35%,38.87%,66.42,18.28,8.68%,-0.98%,9.75%,686378
21,"PRAN",0.85,0.59,-62.92%,-76.21%,-67.08%,-85.78%,13.17%,21.51,1.89,8.62%,9.25%,-0.57%,1244948
22,"NEON",-0.90,0.46,-0.78%,-10.51%,-10.75%,-35.63%,26.73%,48.50,5.69,8.59%,8.59%,0.00%,2194370
23,"MBT",1.46,0.52,2.10%,1.09%,-14.42%,-28.93%,13.55%,54.89,17.10,8.57%,8.57%,0.00%,6660225
24,"VIP",1.44,0.37,4.42%,-2.57%,-17.43%,-36.73%,14.50%,54.74,9.00,8.56%,8.30%,0.24%,7598556
25,"LMNS",,0.80,-9.47%,-15.30%,-15.30%,-28.55%,15.18%,,9.56,8.39%,9.01%,-0.57%,159793
26,"RNA",,0.40,-7.85%,-16.67%,-54.27%,-85.33%,47.81%,41.39,5.07,8.33%,8.10%,0.21%,178678
27,"ADMP",-0.09,0.45,-4.71%,-9.72%,-19.12%,-57.07%,65.29%,44.68,5.62,8.29%,9.13%,-0.77%,340986
28,"AMBI",,0.58,-20.72%,-29.47%,-43.15%,-67.63%,20.70%,28.49,6.94,8.27%,8.44%,-0.16%,31659
29,"POWR",1.52,1.31,2.61%,3.32%,27.18%,-15.45%,98.46%,54.49,23.20,8.21%,7.96%,0.23%,471960
30,"PLXS",1.75,1.22,8.17%,7.48%,13.65%,-1.45%,75.41%,67.84,43.52,8.04%,2.30%,5.61%,638422
31,"DXYN",1.79,0.89,0.81%,4.86%,28.76%,-13.96%,188.00%,54.96,15.84,7.90%,7.68%,0.20%,81599
32,"GTT",0.37,0.83,16.16%,7.02%,72.53%,-11.95%,412.61%,59.18,11.79,7.67%,6.22%,1.37%,68014
33,"CYTR",1.61,0.34,-6.77%,-32.24%,-13.93%,-61.32%,65.64%,38.32,3.23,7.67%,7.31%,0.33%,1141014
34,"IPDN",,0.14,3.88%,9.04%,-16.42%,-37.54%,28.52%,60.38,3.56,7.55%,6.27%,1.21%,15500
35,"WRES",2.30,0.22,9.04%,18.36%,53.21%,-1.90%,110.16%,70.19,5.17,7.48%,7.48%,0.00%,2627686
36,"OXBT",0.64,0.40,-5.22%,-13.63%,24.19%,-94.82%,335.29%,43.91,5.18,7.47%,6.80%,0.62%,360635
