"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"XGTI",,0.22,238.09%,212.15%,22.12%,-47.58%,2271.43%,89.82,4.98,128.44%,126.36%,0.92%,15450510
2,"PPHM",1.39,0.09,60.78%,69.25%,90.01%,36.89%,154.05%,84.15,2.82,47.64%,41.71%,4.19%,36161136
3,"ZBB",2.39,0.14,168.91%,172.60%,151.66%,0.00%,500.00%,86.90,2.40,47.24%,22.45%,20.25%,11819132
4,"SEED",2.86,0.19,54.91%,70.41%,103.45%,14.63%,188.03%,78.68,3.37,34.26%,31.13%,2.39%,4309278
5,"DRAM",1.52,0.13,32.65%,28.51%,15.02%,-43.46%,177.78%,78.19,3.50,28.21%,25.00%,2.56%,710399
6,"ARWR",2.60,1.47,35.95%,77.20%,255.97%,13.70%,1494.55%,77.02,26.31,24.46%,9.35%,13.81%,7417397
7,"GRO",2.01,0.10,38.00%,39.15%,58.66%,15.82%,184.72%,74.71,2.05,23.49%,24.24%,-0.60%,2308300
8,"MXWL",1.67,0.67,66.13%,79.23%,85.07%,18.08%,206.53%,88.39,15.02,22.81%,22.81%,0.00%,6683894
9,"RENN",,0.19,38.23%,45.55%,43.41%,3.24%,89.68%,80.29,4.78,22.56%,22.56%,0.00%,16803044
10,"AVAV",0.43,1.18,24.16%,29.34%,53.68%,12.44%,126.80%,76.12,38.51,21.33%,12.67%,7.69%,3039863
11,"BV",,0.30,14.06%,9.73%,-8.38%,-29.30%,26.05%,63.06,8.13,19.73%,8.11%,10.75%,2454916
12,"SCON",2.75,0.21,31.57%,32.69%,41.79%,-40.53%,138.73%,75.47,3.39,18.95%,17.71%,1.05%,1593616
13,"GBR",1.48,0.11,21.42%,19.47%,43.37%,-21.05%,123.40%,73.06,2.10,18.64%,18.64%,0.00%,181556
14,"CJJD",0.85,0.14,46.82%,64.69%,154.37%,13.07%,378.72%,79.90,2.25,18.42%,13.64%,4.21%,1418651
15,"TPI",1.58,0.09,22.81%,32.63%,59.21%,-12.50%,162.50%,67.66,1.26,17.76%,15.60%,1.87%,2726387
16,"SBLK",1.90,0.58,29.77%,23.07%,72.98%,7.39%,186.36%,75.40,15.12,17.12%,16.40%,0.62%,1253099
17,"SWHC",1.36,0.44,11.84%,4.44%,19.59%,-11.70%,66.55%,63.74,13.74,16.44%,3.39%,12.63%,12420254
18,"AVNR",1.55,0.25,26.92%,36.99%,18.88%,-16.67%,92.31%,76.29,5.00,16.28%,16.55%,-0.23%,7983099
19,"BSDM",0.45,0.07,21.95%,20.77%,7.74%,-22.46%,49.48%,71.73,1.45,16.00%,13.28%,2.40%,1178807
20,"ANIP",2.13,2.28,44.57%,64.08%,200.47%,8.08%,683.33%,78.42,37.60,15.98%,13.94%,1.79%,1189971
21,"FCEL",2.34,0.15,84.17%,98.30%,125.40%,9.82%,272.62%,90.87,3.13,15.50%,-6.85%,23.99%,103124752
22,"AMBT",0.49,0.14,-13.87%,-24.68%,-26.13%,-56.83%,17.86%,38.35,1.79,14.84%,-5.71%,21.79%,142170
23,"AMCN",1.84,0.19,36.92%,45.03%,66.94%,-0.62%,112.00%,75.42,3.18,14.80%,13.57%,1.08%,2814885
24,"IPWR",,0.40,21.87%,28.59%,30.48%,0.12%,67.96%,75.79,8.65,14.57%,10.33%,3.84%,137122
25,"MPO",,0.26,15.61%,-4.82%,-7.22%,-41.90%,25.91%,57.42,5.20,14.29%,9.70%,4.18%,3400606
26,"SPRT",1.71,0.12,19.29%,3.49%,-31.05%,-51.11%,30.64%,61.45,3.07,14.13%,8.48%,5.20%,2337334
27,"BORN",2.76,0.17,35.47%,32.43%,84.58%,-25.91%,210.48%,75.49,3.26,13.59%,13.99%,-0.35%,1491862
28,"AMSC",1.93,0.12,27.40%,34.03%,3.65%,-27.45%,62.04%,73.21,2.22,13.27%,7.25%,5.61%,4121402
