"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18148.73,26.11,55.06,0.42%,2114886
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",10015.20,37.44,9.48,1.28%,14309934
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,36.51,0.00%,0
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.83,-1.03%,30475
5,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2100.88,,970.99,8.61%,21945
6,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",85.62,8.93,4.03,0.25%,4387
7,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2200.84,16.43,28.97,0.17%,676679
8,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",181.12,,14.88,3.55%,195139
9,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1130.18,34.18,30.33,-1.40%,177525
10,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",7605.70,18.87,104.33,-0.21%,760770
11,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",506347.70,14.13,566.43,1.14%,11291972
12,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1261.80,633.80,31.67,-0.06%,223697
13,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",63.05,,1.10,4.76%,219898
14,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",708.89,,4.23,0.48%,86726
15,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",941.15,8.42,38.08,1.66%,332811
16,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",2056.39,,61.24,0.66%,1132191
17,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2043.51,16.29,22.35,0.90%,551725
18,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",813.50,43.42,36.87,1.10%,125652
19,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",58251.92,20.29,25.36,0.00%,809042
20,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",81646.50,18.02,51.21,-0.27%,5442698
21,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",16198.26,33.47,70.63,0.48%,1456134
22,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",481.13,23.41,20.21,0.40%,56272
23,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",71.04,,1.55,3.33%,13909
24,"ABCO","Advisory Board Co.","Services","Business Services","USA",2287.18,99.59,63.15,-0.93%,198340
25,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",865.54,,33.56,-0.21%,287782
26,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1605.00,16.92,51.88,-0.77%,456103
27,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",16.79,,1.50,-3.23%,915391
28,"ABM","ABM Industries Inc.","Services","Business Services","USA",1528.16,20.30,27.75,-0.22%,317150
29,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.61,,0.11,-8.33%,6802
30,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1086.72,197.71,27.88,0.72%,324086
31,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",284.12,21.26,6.66,1.06%,204312
32,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",58239.16,20.85,37.20,-0.88%,4949160
33,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",108.77,68.17,12.14,-1.06%,132073
34,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",15415.40,,16.00,3.90%,17578248
35,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2183.00,,23.48,-3.73%,1218499
36,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4317.55,9.36,15.16,0.60%,1402745
37,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",751.10,18.59,56.24,0.18%,118620
38,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3456.73,86.82,32.98,-0.03%,649476
39,"ACCL","Accelrys Inc.","Technology","Application Software","USA",496.49,,8.93,0.11%,66629
40,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",690.69,60.80,6.20,1.97%,470643
41,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,28.25,0.43%,40000
42,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34753.63,9.95,101.60,-0.34%,1057759
43,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",618.43,21.63,22.71,1.93%,425584
44,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",9.62,,3.87,0.78%,84374
45,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",64.77,,3.46,-3.35%,165133
46,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1700.38,38.89,7.00,0.00%,1340168
47,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7705.61,14.87,58.63,0.05%,271011
48,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4971.61,,9.09,-1.09%,47749
49,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2292.33,63.63,45.71,-0.22%,340491
50,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",324.74,,3.37,0.30%,1515344
51,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",905.71,,4.55,6.56%,13378242
52,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,62.19,-2.63%,19908
53,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2522.39,40.80,63.41,-1.64%,367423
54,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",242.14,,2.12,-4.50%,562579
55,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",2846.68,12.31,28.75,-1.00%,359518
56,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Refining & Marketing","USA",9231.11,43.57,51.60,-0.48%,722198
57,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",48512.62,15.32,75.13,-0.53%,2424299
58,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",107.44,11.61,17.55,-2.45%,8443
59,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",1006.52,44.24,30.90,-0.23%,65554
60,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1273.15,9.00,31.44,-0.44%,548661
61,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",57.12,,2.94,-0.68%,148704
62,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",133.32,11.25,13.11,0.46%,182141
63,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",361.13,,8.32,-4.48%,533843
64,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",99.26,,1.17,1.29%,420574
65,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",22091.72,,166.16,-0.34%,1082667
66,"ACTG","Acacia Research Corporation","Services","Research Services","USA",662.60,,13.02,-5.03%,1119558
67,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",180.01,,2.60,-0.76%,62203
68,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",48.63,12.82,15.25,0.00%,19329
69,"ACUR","Acura Pharmaceuticals Inc.","Healthcare","Drug Delivery","USA",80.20,,1.68,-0.59%,1318974
70,"ACW","Accuride Corp.","Consumer Goods","Trucks & Other Vehicles","USA",169.41,,3.55,-0.28%,250266
71,"ACWI","iShares MSCI ACWI Index","Financial","Exchange Traded Fund","USA",,,56.64,0.16%,1096826
72,"ACWX","iShares MSCI ACWI ex US Index","Financial","Exchange Traded Fund","USA",,,45.93,0.00%,213577
73,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",2673.71,53.29,36.45,0.58%,567186
74,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",28.75,3.74,17.70,-4.99%,10132
75,"ADAT","Authentidate Holding Corp.","Technology","Healthcare Information Services","USA",56.80,,1.67,-8.24%,394797
76,"ADBE","Adobe Systems Inc.","Technology","Application Software","USA",28028.85,63.18,55.44,-0.29%,3387490
77,"ADC","Agree Realty Corp.","Financial","Property Management","USA",367.19,20.95,28.23,-0.18%,117416
78,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",110.94,,10.43,-4.84%,211888
79,"ADES","ADA-ES, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",561.23,,57.18,2.66%,71405
80,"ADGE","American DG Energy, Inc.","Utilities","Electric Utilities","USA",74.99,,1.60,4.58%,41766
81,"ADHD","Alcobra Ltd.","Healthcare","Biotechnology","Israel",148.78,,16.86,2.18%,69719
82,"ADI","Analog Devices Inc.","Technology","Printed Circuit Boards","USA",15323.41,23.02,49.01,-0.53%,1553920
83,"ADK","AdCare Health Systems Inc.","Healthcare","Long-Term Care Facilities","USA",58.34,,3.88,-2.02%,22676
84,"ADM","Archer Daniels Midland Company","Consumer Goods","Farm Products","USA",27722.34,18.81,42.48,1.29%,4275099
85,"ADNC","Audience, Inc.","Technology","Semiconductor - Integrated Circuits","USA",223.50,28.69,10.25,-0.77%,97035
86,"ADP","Automatic Data Processing, Inc.","Technology","Business Software & Services","USA",38244.77,27.85,79.01,-0.82%,2365382
87,"ADRA","BLDRS Asia 50 ADR Index","Financial","Exchange Traded Fund","USA",,,29.38,-0.64%,1023
88,"ADRD","BLDRS Developed Markets 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.54,0.00%,140
89,"ADRE","BLDRS Emerging Markets 50 ADR Index","Financial","Exchange Traded Fund","USA",,,37.80,0.35%,16934
90,"ADRU","BLDRS Europe 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.35,0.41%,2205
91,"ADS","Alliance Data Systems Corporation","Services","Business Services","USA",12114.18,35.99,245.84,-1.15%,465952
92,"ADSK","Autodesk, Inc.","Technology","Technical & System Software","USA",10356.30,42.59,46.78,0.78%,2019444
93,"ADT","The ADT Corporation","Services","Security & Protection Services","USA",8590.24,21.55,39.69,-2.05%,3503279
94,"ADTN","ADTRAN Inc.","Technology","Communication Equipment","USA",1523.43,41.73,25.95,-1.29%,342162
95,"ADUS","Addus HomeCare Corp.","Healthcare","Home Health Care","USA",295.29,27.11,28.04,2.41%,119748
96,"ADVS","Advent Software, Inc.","Technology","Application Software","USA",1800.00,71.22,34.55,-1.00%,295995
97,"ADX","The Adams Express Company","Financial","Closed-End Fund - Equity","USA",1167.86,7.04,12.58,-0.16%,162620
98,"ADXS","Advaxis, Inc.","Healthcare","Biotechnology","USA",17.15,,3.94,9.75%,1415706
99,"AE","Adams Resources & Energy Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",243.13,8.39,59.27,2.83%,11956
100,"AEC","Associated Estates Realty Corp.","Financial","REIT - Residential","USA",816.67,116.79,16.39,0.24%,428538
101,"AEE","Ameren Corporation","Utilities","Diversified Utilities","USA",8840.34,,35.72,-1.98%,1953104
102,"AEG","AEGON N.V.","Financial","Life Insurance","Netherlands",17553.36,13.21,8.79,0.80%,403293
103,"AEGN","Aegion Corporation","Industrial Goods","Heavy Construction","USA",806.70,16.05,20.76,-0.48%,173173
104,"AEGR","Aegerion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1946.42,,67.59,0.88%,563243
105,"AEHR","Aehr Test Systems","Technology","Semiconductor Equipment & Materials","USA",30.95,,3.05,4.81%,50338
106,"AEIS","Advanced Energy Industries, Inc.","Technology","Diversified Electronics","USA",894.46,320.43,22.44,0.04%,469181
107,"AEL","American Equity Investment Life Holding Co.","Financial","Life Insurance","USA",1603.48,7.26,24.76,0.57%,579787
108,"AEM","Agnico-Eagle Mines Ltd.","Basic Materials","Gold","Canada",4391.96,23.14,25.93,1.89%,1674104
109,"AEO","American Eagle Outfitters, Inc.","Services","Apparel Stores","USA",2862.06,13.26,14.84,-0.07%,4484806
110,"AEP","American Electric Power Co., Inc.","Utilities","Electric Utilities","USA",22934.54,19.87,46.72,-0.81%,4191992
111,"AEPI","AEP Industries Inc.","Consumer Goods","Rubber & Plastics","USA",285.67,18.49,49.06,-3.86%,133486
112,"AER","AerCap Holdings N.V.","Services","Rental & Leasing Services","Netherlands",2439.29,10.38,21.31,-0.84%,294042
113,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",0.96,,0.01,0.00%,10210
114,"AERI","Aerie Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",14.95,,16.00,4.23%,273962
115,"AERT","Advanced Environmental Recycling Technologies, Inc.","Industrial Goods","Lumber, Wood Production","USA",4.96,,0.11,10.00%,15437
116,"AES","The AES Corporation","Utilities","Electric Utilities","USA",11144.84,17.07,14.71,-2.06%,4741310
117,"AET","Aetna Inc.","Healthcare","Health Care Plans","USA",24500.02,13.45,66.82,1.21%,2710285
118,"AETI","American Electric Technologies, Inc","Industrial Goods","Industrial Electrical Equipment","USA",70.84,19.67,9.16,3.50%,16634
119,"AEY","ADDvantage Technologies Group Inc.","Services","Electronics Wholesale","USA",26.20,15.41,2.60,-0.76%,29905
120,"AEZS","AEterna Zentaris Inc. (USA)","Healthcare","Biotechnology","Canada",28.10,,1.08,-2.27%,1648376
121,"AF","Astoria Financial Corporation","Financial","Savings & Loans","USA",1329.68,22.80,13.71,0.22%,769082
122,"AFAM","Almost Family Inc.","Healthcare","Home Health Care","USA",276.55,23.41,29.06,-2.25%,44046
123,"AFB","AllianceBernstein National Municipal Income Fund, Inc","Financial","Closed-End Fund - Debt","USA",351.20,11.01,12.10,-0.98%,121133
124,"AFCB","Athens Bancshares Corporation","Financial","Regional - Southeast Banks","USA",39.86,17.54,20.60,3.00%,351
125,"AFCE","AFC Enterprises Inc.","Services","Restaurants","USA",959.58,27.66,40.53,-0.32%,189915
126,"AFFM","Affirmative Insurance Holdings Inc.","Financial","Property & Casualty Insurance","USA",42.38,,2.66,-3.27%,8660
127,"AFFX","Affymetrix Inc.","Technology","Scientific & Technical Instruments","USA",592.13,,8.42,1.81%,606239
128,"AFFY","Affymax, Inc.","Healthcare","Biotechnology","USA",32.99,,0.87,-1.14%,170816
129,"AFG","American Financial Group Inc.","Financial","Property & Casualty Insurance","USA",5169.58,14.58,58.16,0.24%,442279
130,"AFH","Atlas Financial Holdings, Inc.","Financial","Property & Casualty Insurance","USA",105.68,20.74,13.02,1.28%,27568
131,"AFK","Market Vectors Africa Index ETF","Financial","Exchange Traded Fund","USA",,,30.95,0.06%,42194
132,"AFL","AFLAC Inc.","Financial","Accident & Health Insurance","USA",30942.55,10.19,66.45,-0.29%,1682898
133,"AFOP","Alliance Fiber Optic Products Inc.","Technology","Semiconductor - Broad Line","USA",278.60,16.24,15.27,-1.04%,427639
134,"AFSI","AmTrust Financial Services, Inc.","Financial","Property & Casualty Insurance","USA",3049.73,11.60,40.85,-0.51%,337872
135,"AG","First Majestic Silver Corp.","Basic Materials","Silver","Canada",1063.71,16.23,9.48,4.29%,876751
136,"AGA","PowerShares DB Agriculture Dble Shrt ETN","Financial","Exchange Traded Fund","USA",,,14.97,10.32%,1306
137,"AGCO","AGCO Corporation","Industrial Goods","Farm & Construction Machinery","USA",5744.65,10.44,60.29,2.22%,930907
138,"AGD","Alpine Global Dynamic Dividend Fund","Financial","Closed-End Fund - Foreign","USA",,,4.89,-0.41%,71801
