"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ESYS",1.16,0.51,63.94%,49.62%,36.95%,-0.86%,132.08%,78.48,17.29,80.67%,0.17%,80.36%,523777
2,"ATEA",1.65,0.15,32.80%,14.17%,-5.63%,-44.76%,75.61%,67.03,2.16,33.34%,24.86%,6.80%,539415
3,"COUP",,0.78,23.89%,22.55%,-15.78%,-49.79%,42.72%,66.71,16.57,33.20%,10.61%,20.42%,6947523
4,"XWES",1.38,0.15,33.84%,28.26%,28.40%,8.55%,64.46%,78.93,5.46,31.57%,0.92%,30.36%,750190
5,"YOD",0.72,0.23,72.33%,59.75%,0.39%,-57.55%,93.79%,79.14,3.12,27.35%,11.43%,14.29%,24165198
6,"SCOK",1.31,0.38,16.36%,-7.23%,72.80%,-64.67%,298.80%,47.52,3.31,24.91%,25.86%,-0.75%,2538305
7,"UEC",1.64,0.07,20.46%,9.08%,-7.95%,-34.62%,44.68%,61.66,1.36,24.77%,22.52%,1.83%,3497957
8,"CRTO",,1.60,17.91%,9.43%,2.00%,-40.95%,43.04%,63.97,35.99,21.79%,3.57%,17.60%,3380441
9,"PAYC",,0.57,28.85%,25.10%,38.77%,9.93%,72.23%,81.30,21.15,19.29%,13.59%,5.02%,678085
10,"KOSS",0.08,0.19,-6.69%,-21.87%,-57.83%,-76.96%,19.05%,44.29,1.50,19.05%,11.11%,7.14%,42826
11,"ADEP",1.83,0.40,17.81%,9.52%,-30.74%,-62.24%,29.22%,65.97,8.27,18.14%,9.39%,8.00%,661749
12,"BSFT",1.00,0.71,24.91%,18.22%,4.95%,-18.82%,37.29%,77.50,25.92,17.76%,12.21%,4.95%,1689182
13,"ANR",2.28,0.22,20.30%,-8.85%,-36.76%,-70.72%,52.83%,55.12,2.43,16.83%,11.47%,4.81%,23037144
14,"FNJN",-0.02,0.27,18.47%,-12.22%,-45.16%,-81.40%,41.62%,54.23,2.79,16.25%,15.77%,0.42%,22452
15,"AEZS",1.43,0.08,12.22%,0.73%,6.12%,-25.86%,57.32%,57.63,1.29,16.22%,5.74%,9.91%,8208192
16,"BDR",0.54,0.07,15.28%,-1.53%,22.21%,-31.75%,72.00%,61.12,1.29,16.22%,18.35%,-1.80%,360991
17,"HCKT",0.51,0.28,24.70%,28.88%,32.03%,9.70%,46.80%,76.18,8.03,16.04%,14.71%,1.16%,389188
18,"DXM",,0.49,13.47%,-5.80%,-5.78%,-34.35%,109.77%,56.61,9.02,14.76%,13.46%,1.15%,485288
19,"ANY",,0.44,29.24%,14.63%,0.77%,-36.47%,93.10%,71.32,7.28,13.93%,13.40%,0.47%,85212
20,"SIEB",-0.64,0.05,16.65%,16.03%,-3.32%,-42.92%,70.47%,76.97,2.54,13.39%,14.41%,-0.89%,37587
21,"KODK",,0.85,19.35%,6.78%,-9.95%,-37.77%,34.94%,66.43,23.48,12.51%,9.21%,3.02%,312501
