"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"RGLS",,0.41,102.04%,95.10%,78.18%,15.74%,154.63%,85.96,13.75,103.10%,-4.98%,113.74%,20043096
2,"VPCO",-0.10,0.18,113.80%,51.39%,-43.14%,-71.50%,179.41%,77.46,2.85,62.86%,56.59%,4.00%,4451918
3,"ZAZA",2.12,0.46,44.55%,-9.16%,-40.83%,-70.36%,150.00%,59.86,4.15,39.26%,36.07%,2.35%,3141383
4,"VII",0.80,0.23,12.38%,-13.74%,-14.92%,-64.82%,54.29%,53.59,2.16,37.58%,34.16%,2.55%,1288373
5,"ISNS",0.91,0.42,17.81%,-8.52%,-20.90%,-66.50%,76.19%,57.92,3.33,30.59%,28.08%,1.96%,3833601
6,"UBIC",,0.86,23.20%,-1.07%,42.54%,-49.18%,302.48%,57.63,17.02,22.15%,19.64%,2.09%,11537
7,"UIS",3.15,0.66,12.82%,6.66%,-9.77%,-34.48%,26.18%,65.56,23.62,21.88%,1.99%,19.50%,3440135
8,"INNL",,0.52,18.26%,-5.35%,-8.85%,-27.87%,54.16%,58.05,6.86,20.14%,16.07%,3.50%,28565
9,"AMDA",,0.21,23.40%,-19.10%,-65.03%,-81.86%,71.71%,53.37,1.70,19.71%,11.84%,7.04%,108650
10,"BBLU",-0.19,0.33,-49.38%,-49.30%,-45.46%,-61.32%,52.00%,24.39,1.52,17.83%,-5.59%,24.81%,4953347
11,"VICR",2.03,0.42,19.49%,28.08%,26.29%,-19.06%,68.93%,71.61,11.42,17.73%,16.53%,1.03%,286047
12,"GBSN",,0.96,16.45%,16.45%,16.45%,-32.60%,33.04%,,6.12,16.57%,11.68%,4.38%,120765
13,"NLNK",,3.45,64.38%,57.46%,48.59%,-25.54%,148.87%,74.22,39.82,15.42%,12.33%,2.75%,4176620
