"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"PENX",0.84,0.59,44.78%,42.63%,46.02%,22.46%,73.58%,79.15,18.59,69.15%,-1.12%,71.06%,1292485
2,"VSR",0.30,0.32,113.01%,112.44%,87.44%,33.46%,157.99%,91.43,6.94,65.24%,32.18%,25.01%,40473044
3,"SZYM",1.83,0.44,-4.22%,-16.69%,-32.91%,-53.60%,25.63%,44.20,6.96,22.75%,22.11%,0.53%,2905513
4,"XCO",1.41,0.29,-7.56%,-23.34%,-37.70%,-55.34%,45.28%,44.63,3.08,22.22%,20.78%,1.19%,9420838
5,"SFY",1.75,0.55,-5.96%,-16.75%,-24.36%,-43.39%,25.66%,43.42,8.57,20.87%,24.56%,-2.96%,3878999
6,"SD",2.64,0.22,6.94%,-5.64%,-25.21%,-38.90%,29.71%,55.68,4.54,20.42%,22.70%,-1.86%,21193260
7,"ZN",1.55,0.07,9.73%,0.97%,-5.16%,-30.65%,33.09%,60.65,1.81,17.53%,14.56%,2.60%,124193
8,"GDP",2.02,1.38,-30.16%,-44.44%,-51.96%,-68.94%,24.41%,30.96,9.48,17.04%,20.76%,-3.09%,3549685
9,"NLNK",,2.22,10.61%,3.52%,-4.32%,-52.43%,59.00%,55.45,25.44,16.54%,8.26%,7.65%,2817882
10,"EXXI",1.48,0.93,-30.66%,-46.28%,-62.49%,-76.86%,19.63%,25.00,7.68,15.84%,15.66%,0.15%,12975978
11,"BNFT",,1.69,-8.50%,-23.15%,-44.51%,-67.96%,18.26%,37.57,24.67,15.82%,18.32%,-2.11%,481933
12,"BIOD",2.02,0.09,-11.03%,-21.01%,-39.95%,-61.73%,18.33%,37.29,1.42,15.45%,17.36%,-1.63%,188322
13,"OREX",2.46,0.30,-4.52%,-20.62%,-32.03%,-49.10%,27.97%,42.46,3.98,15.03%,12.11%,2.60%,5244797
14,"BCRX",2.12,0.90,9.74%,-1.40%,10.03%,-18.19%,162.86%,53.35,11.96,14.67%,10.23%,4.03%,3657796
15,"CBMX",0.12,0.13,6.44%,-18.44%,-43.64%,-70.05%,22.02%,47.78,1.33,14.66%,10.83%,3.45%,182710
16,"TPLM",2.58,0.72,-18.11%,-23.65%,-15.06%,-33.33%,19.54%,35.57,8.32,14.44%,18.86%,-3.71%,4974672
17,"MXWL",1.47,0.49,10.09%,2.35%,-22.43%,-49.76%,37.19%,58.55,9.26,14.18%,15.03%,-0.74%,947154
18,"MHR",1.80,0.41,-14.38%,-23.50%,-39.03%,-51.02%,19.47%,37.78,4.54,14.07%,16.41%,-2.01%,12713193
19,"PKD",1.75,0.25,-9.51%,-22.66%,-34.14%,-49.37%,14.32%,37.71,4.39,13.73%,13.73%,0.00%,1993752
20,"APT",-0.02,0.93,110.14%,167.70%,249.14%,-21.99%,461.74%,70.73,8.37,13.72%,-6.06%,21.06%,20568844
21,"EGHT",1.19,0.33,4.56%,-6.39%,-22.07%,-44.52%,21.09%,52.03,6.89,13.70%,10.42%,2.97%,1412770
22,"TRIV",,0.93,14.76%,10.96%,7.13%,-12.23%,41.61%,61.52,15.79,13.43%,14.84%,-1.22%,26400
23,"MNKD",1.29,0.27,-0.57%,-15.28%,-20.74%,-51.13%,47.63%,46.43,5.61,12.88%,12.20%,0.60%,16495343
24,"IMPV",,1.58,3.47%,1.95%,-18.34%,-55.90%,60.87%,54.60,29.60,12.76%,15.18%,-2.10%,558736
25,"ELX",1.47,0.17,1.63%,-3.22%,-18.01%,-38.71%,13.48%,52.82,5.05,12.72%,9.78%,2.68%,2141136
26,"MTDR",,1.33,-7.50%,-12.13%,-10.29%,-26.29%,24.76%,42.12,22.07,12.60%,15.91%,-2.86%,2352023
27,"AMPE",0.95,0.23,12.29%,-13.08%,-39.91%,-63.54%,22.22%,48.74,3.96,12.50%,14.78%,-1.99%,969927
28,"AMCC",1.45,0.35,0.41%,-8.80%,-27.78%,-54.01%,15.28%,47.99,6.94,12.48%,14.90%,-2.11%,1830666
29,"SALE",,0.64,10.13%,4.01%,-36.23%,-63.36%,23.65%,63.94,17.85,12.37%,13.29%,-0.82%,2048129
30,"HERO",2.64,0.18,-23.20%,-41.25%,-60.45%,-78.12%,12.24%,27.88,1.65,12.24%,15.38%,-2.72%,10063752
31,"DLHC",0.84,0.10,26.56%,26.67%,22.50%,-29.14%,125.45%,77.56,2.48,12.22%,-22.74%,45.25%,74294
32,"CLNE",1.73,0.46,-10.73%,-23.21%,-31.96%,-50.91%,19.36%,38.84,6.72,12.19%,12.19%,0.00%,3180836
33,"SYRG",0.94,0.82,-17.07%,-21.25%,-12.54%,-30.55%,20.84%,35.71,9.80,12.13%,9.25%,2.63%,1868528
34,"SWSH",0.68,0.25,4.26%,-10.05%,-26.79%,-58.40%,17.74%,49.22,3.12,11.83%,11.43%,0.36%,952272
35,"ACI",2.05,0.18,-8.13%,-29.90%,-49.47%,-65.18%,38.52%,38.35,1.87,11.31%,11.98%,-0.60%,19390770
36,"TRUE",,1.90,8.25%,9.70%,31.91%,-17.20%,128.73%,55.53,20.70,11.05%,11.89%,-0.75%,870332
37,"BIOF",4.91,0.49,-3.92%,-13.82%,39.41%,-32.92%,675.31%,43.90,5.74,11.03%,12.33%,-1.16%,400318
38,"SDPI",,0.51,-16.82%,-18.56%,-17.45%,-35.06%,29.87%,33.87,5.00,10.86%,8.70%,2.00%,75110
39,"MDXG",0.08,0.36,22.37%,24.44%,30.13%,0.00%,99.55%,74.20,8.80,10.83%,10.00%,0.76%,2885916
40,"PPHM",1.26,0.07,13.35%,2.31%,-10.59%,-51.26%,33.62%,61.53,1.55,10.71%,-6.63%,18.57%,10299569
41,"GERN",1.89,0.13,0.27%,-9.01%,-26.20%,-71.86%,57.30%,48.55,2.07,10.70%,11.29%,-0.53%,2907591
42,"CMRX",,2.53,9.43%,19.75%,46.86%,-10.70%,147.92%,60.07,32.13,10.60%,8.80%,1.65%,1796515
43,"MILL",2.97,0.30,-20.19%,-25.42%,-38.29%,-61.54%,12.01%,32.31,3.45,10.58%,12.01%,-1.28%,995895
44,"SRPT",0.61,1.36,-1.32%,-4.64%,-20.17%,-56.73%,72.52%,48.52,20.91,10.58%,9.53%,0.95%,1943245
45,"WLT",2.42,0.30,-20.38%,-57.93%,-75.46%,-90.83%,21.09%,26.49,1.78,10.56%,14.10%,-3.11%,6545959
46,"ANR",2.40,0.24,-15.19%,-37.07%,-51.90%,-75.78%,26.42%,37.54,2.01,10.44%,14.20%,-3.30%,17740620
47,"BBEP",0.50,0.86,-19.85%,-25.72%,-23.05%,-32.03%,12.77%,26.09,15.45,10.36%,12.69%,-2.07%,4386508
48,"GST",2.76,0.50,-27.32%,-38.68%,-39.84%,-55.38%,16.00%,25.88,4.06,10.33%,13.41%,-2.72%,3723725
49,"NOG",1.62,0.77,-20.38%,-28.09%,-27.28%,-38.55%,11.79%,29.23,11.00,10.22%,13.05%,-2.51%,3343775
50,"POWR",1.35,0.59,2.31%,-6.70%,-33.22%,-64.21%,53.20%,49.75,9.82,10.21%,9.97%,0.22%,735329
51,"LAKE",-1.22,2.76,116.48%,192.97%,232.89%,-20.14%,396.84%,71.75,23.60,10.13%,-5.07%,16.01%,9413458
52,"MNOV",0.89,0.26,36.61%,63.89%,96.74%,-16.76%,163.25%,82.30,4.37,10.08%,7.90%,2.02%,297676
53,"SREV",1.13,0.19,-0.11%,-7.05%,-43.80%,-74.75%,16.73%,49.09,3.28,10.07%,12.33%,-2.01%,1435760
54,"ARWR",2.96,1.26,-48.76%,-52.83%,-55.28%,-76.58%,18.28%,21.25,6.47,10.03%,13.51%,-3.06%,4764036
55,"REXX",0.95,0.86,-28.67%,-35.08%,-48.02%,-64.66%,14.18%,24.74,8.90,9.95%,15.52%,-4.82%,4132577
56,"IFON",1.02,0.21,-21.14%,-26.75%,-36.67%,-66.95%,181.82%,37.93,1.55,9.93%,13.14%,-2.84%,341569
57,"QRE",0.90,0.81,-20.98%,-26.30%,-18.48%,-32.83%,11.69%,25.64,14.52,9.92%,13.08%,-2.80%,1352954
58,"MOBI",5.55,0.63,-16.30%,-15.01%,-3.88%,-46.89%,123.92%,38.31,6.74,9.77%,9.59%,0.16%,426103
59,"SXL",0.56,1.74,-11.00%,-13.13%,-5.63%,-19.51%,28.98%,32.90,41.41,9.75%,12.99%,-2.86%,1487899
60,"ACAD",2.80,1.28,-0.61%,2.15%,8.04%,-21.53%,60.55%,52.13,25.11,9.75%,12.40%,-2.36%,2036556
61,"AXAS",2.16,0.35,-26.02%,-31.11%,-22.50%,-43.88%,28.83%,28.61,3.62,9.70%,14.56%,-4.24%,5924470
62,"AMRC",0.87,0.31,5.12%,-2.78%,-4.63%,-30.88%,34.53%,53.85,7.52,9.62%,10.26%,-0.58%,138254
63,"HILL",1.99,0.19,8.16%,7.50%,-5.89%,-35.81%,58.13%,59.54,3.89,9.58%,5.42%,3.94%,595648
64,"VOXX",2.29,0.56,-18.27%,-21.88%,-32.67%,-58.28%,13.62%,29.87,7.51,9.48%,11.26%,-1.60%,426917
