"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ASPS",0.57,3.37,-14.15%,-40.16%,-68.96%,-83.02%,72.87%,41.49,27.66,50.57%,53.58%,-1.96%,4957584
2,"CRRC",2.00,0.45,35.23%,36.25%,46.07%,14.08%,82.86%,84.28,19.62,35.40%,2.40%,32.23%,1024250
3,"AAMC",,41.26,-10.57%,-30.42%,-56.81%,-75.01%,102.71%,43.12,300.01,29.68%,35.27%,-4.14%,36744
4,"ALDX",,0.53,36.39%,35.81%,61.91%,-15.18%,239.00%,75.57,10.17,28.73%,29.55%,-0.63%,86872
5,"EOPN",,0.63,-19.43%,-9.54%,-48.80%,-77.46%,28.98%,43.38,6.72,22.85%,7.35%,14.44%,4796118
6,"ENVI",,0.09,17.35%,12.87%,-17.69%,-61.41%,38.98%,62.18,1.64,19.71%,15.49%,3.65%,352260
7,"FSI",0.78,0.08,19.32%,16.28%,24.41%,-32.99%,150.00%,71.95,1.30,16.07%,16.06%,0.01%,382963
8,"NYNY",0.75,0.54,-7.15%,-6.64%,4.65%,-28.97%,66.75%,46.20,6.67,15.60%,15.20%,0.35%,219392
9,"FLML",0.88,1.73,-17.79%,-9.17%,1.94%,-28.21%,73.70%,41.44,14.00,15.42%,14.01%,1.24%,1590774
10,"DEPO",1.37,0.63,23.39%,28.40%,44.53%,10.50%,105.08%,79.60,20.20,14.45%,6.32%,7.65%,6283663
11,"ASM",1.74,0.11,25.60%,25.79%,-0.23%,-40.49%,56.48%,65.00,1.69,14.19%,10.46%,3.38%,233773
12,"KITE",,5.90,28.14%,57.07%,128.89%,-7.34%,293.62%,68.29,82.66,14.14%,18.39%,-3.59%,3665952
13,"TC",1.73,0.12,-14.47%,-19.38%,-43.38%,-57.10%,13.81%,38.09,1.36,13.33%,9.68%,3.33%,1336578
14,"AREX",2.08,0.64,-0.56%,-24.35%,-61.63%,-75.04%,39.95%,44.30,5.99,13.23%,11.55%,1.51%,1773621
15,"SBSA",1.48,0.29,10.47%,-5.51%,-40.24%,-62.73%,39.70%,52.68,2.78,12.55%,9.02%,3.24%,13439
16,"JUNO",,5.51,-3.86%,-3.86%,-3.86%,-18.74%,13.36%,,50.14,12.42%,11.05%,1.23%,2569428
17,"BTE",1.44,1.16,0.10%,-20.36%,-54.54%,-64.93%,25.22%,45.21,15.72,12.13%,11.17%,0.86%,1104166
18,"GDP",1.99,0.50,-25.57%,-46.77%,-81.84%,-89.97%,24.90%,33.47,3.06,12.09%,10.07%,1.83%,3091360
19,"NADL",,0.15,-5.75%,-42.36%,-79.59%,-86.73%,30.36%,37.58,1.46,11.45%,11.45%,0.00%,1679360
20,"FRBK",1.96,0.13,1.75%,-1.43%,-12.26%,-37.17%,24.83%,53.04,3.77,11.21%,10.23%,0.88%,230003
21,"STRP",,1.10,-7.58%,-9.95%,33.88%,-22.73%,186.20%,43.90,17.00,11.11%,10.53%,0.52%,90775
22,"VRML",1.53,0.12,3.86%,18.94%,-13.22%,-50.13%,59.17%,58.01,1.91,11.05%,3.24%,7.56%,64951
23,"TSRA",1.54,0.94,7.09%,9.59%,38.95%,0.62%,119.82%,67.39,37.22,10.94%,10.48%,0.42%,1290995
24,"BBLU",-0.74,0.17,9.56%,13.77%,-42.09%,-66.16%,90.00%,55.72,1.33,10.83%,9.92%,0.83%,152312
25,"GTE",1.56,0.24,-0.53%,-7.74%,-39.61%,-55.99%,16.88%,48.75,3.60,10.77%,9.09%,1.54%,1676161
26,"DRAM",1.16,0.16,-13.02%,-24.48%,-35.10%,-69.24%,18.44%,41.23,1.67,10.60%,12.76%,-1.92%,11504
27,"LODE",1.63,0.09,38.84%,17.57%,-20.59%,-46.87%,81.18%,65.32,1.11,10.52%,10.52%,0.00%,174650
28,"RLJE",,0.15,3.87%,-27.36%,-41.26%,-60.40%,22.70%,42.33,2.00,10.50%,13.05%,-2.25%,11272
29,"CALI",0.91,0.16,10.93%,10.09%,-25.14%,-71.92%,124.19%,55.90,1.39,10.32%,10.32%,0.00%,26289
30,"BCEI",,1.83,3.49%,-15.88%,-49.83%,-62.85%,42.91%,47.66,23.38,10.23%,8.39%,1.70%,1255936
31,"TGA",1.91,0.30,-12.24%,-13.46%,-46.55%,-63.29%,12.22%,41.35,3.03,10.18%,9.78%,0.36%,957690
32,"ITCI",,1.12,20.56%,30.88%,35.68%,-0.51%,69.30%,71.29,21.45,10.17%,10.74%,-0.51%,42529
33,"HLSS",,1.10,-16.90%,-19.25%,-24.93%,-31.51%,56.22%,35.39,15.20,10.14%,8.65%,1.38%,3424895
34,"NFX",1.45,1.57,0.62%,-7.97%,-26.34%,-43.03%,16.00%,49.62,25.88,10.13%,9.24%,0.81%,4603597
35,"UPI",-1.49,0.19,-13.73%,-21.50%,-34.09%,-67.59%,11.46%,35.01,1.75,10.06%,4.16%,5.67%,239930
36,"BORN",2.76,0.10,-6.42%,-14.78%,-44.94%,-71.93%,10.00%,41.25,1.21,10.00%,3.95%,5.82%,35607
37,"LOJN",1.42,0.12,-1.06%,-7.39%,-42.67%,-64.67%,13.62%,45.95,2.42,10.00%,9.01%,0.91%,34037
38,"PWE",1.58,0.19,-11.11%,-40.40%,-73.43%,-82.16%,22.22%,32.91,1.76,10.00%,7.32%,2.50%,8244056
39,"TRXC",0.20,0.36,4.60%,10.47%,-27.25%,-78.71%,112.86%,53.59,2.98,9.96%,9.56%,0.37%,150257
40,"NVAX",1.35,0.32,14.45%,22.24%,42.44%,-2.01%,103.89%,67.31,6.81,9.84%,11.27%,-1.29%,40434747
41,"ARCX",,1.07,-5.01%,-11.77%,-20.80%,-30.95%,13.84%,44.72,18.04,9.82%,4.85%,4.75%,19276
42,"IMN",1.01,0.16,0.30%,11.97%,9.56%,-41.82%,42.75%,56.43,3.84,9.71%,10.34%,-0.57%,71758
43,"CNXR",,0.61,7.74%,8.14%,8.14%,-5.10%,21.73%,,9.86,9.68%,10.79%,-1.00%,157906
44,"PDS",2.14,0.36,-6.17%,-16.84%,-49.31%,-62.95%,12.84%,41.60,5.36,9.61%,8.50%,1.02%,5631537
