"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"NCT",2.32,0.09,202.39%,192.52%,201.53%,171.90%,245.76%,96.44,13.70,209.95%,3.01%,200.90%,3170182
2,"DGLY",0.74,0.72,78.29%,80.61%,10.86%,-59.47%,133.66%,73.84,7.08,93.97%,90.32%,1.92%,2582626
3,"HGSH",-1.19,0.36,83.90%,76.51%,17.12%,-39.70%,152.38%,75.89,5.30,53.18%,41.33%,8.38%,4112024
4,"SKH",0.93,0.23,20.99%,16.92%,38.31%,3.08%,80.64%,71.47,7.37,19.84%,-2.64%,23.09%,1419739
5,"ARO",1.84,0.15,18.80%,15.90%,-34.78%,-68.84%,24.84%,67.38,3.87,19.44%,5.74%,12.96%,29465634
6,"VRNG",1.38,0.29,-53.57%,-56.95%,-59.16%,-74.31%,108.96%,23.83,1.40,18.64%,12.90%,5.08%,22094924
7,"AMWD",1.40,0.83,20.51%,18.06%,12.46%,-7.73%,46.93%,79.14,36.88,17.71%,4.95%,12.16%,606982
8,"SLXP",1.23,4.22,20.66%,24.74%,51.01%,13.39%,147.65%,78.51,160.80,15.54%,15.66%,-0.10%,6752999
9,"BDR",0.24,0.10,70.86%,78.02%,82.06%,-2.81%,130.67%,88.32,1.73,14.57%,16.89%,-1.99%,535221
10,"COVR",0.46,0.07,3.01%,1.03%,-10.39%,-30.56%,23.76%,52.54,1.25,13.64%,13.64%,0.00%,115089
11,"DEPO",1.49,0.53,28.24%,19.51%,26.88%,-2.92%,124.32%,73.88,14.94,13.53%,13.44%,0.08%,6372791
12,"SCOK",1.18,0.20,27.69%,60.34%,98.58%,7.14%,207.23%,77.95,2.55,13.33%,10.87%,2.22%,705293
13,"CLIR",,0.52,14.09%,4.64%,-2.62%,-36.63%,58.09%,60.98,8.79,11.69%,11.27%,0.38%,109684
14,"FSI",0.80,0.19,38.15%,73.53%,98.88%,7.50%,230.77%,73.17,1.72,11.69%,14.67%,-2.60%,2028855
15,"MNDL",-0.23,0.31,37.70%,32.85%,42.64%,2.56%,119.96%,77.39,5.01,11.20%,10.22%,0.89%,977728
16,"VGGL",,0.35,9.78%,-14.82%,-88.40%,-95.22%,56.92%,50.95,3.06,10.87%,3.73%,6.88%,126168
17,"BXE",,0.27,8.98%,-0.48%,0.65%,-24.95%,25.86%,61.07,8.03,10.76%,4.15%,6.34%,1686322
18,"BDE",0.89,0.41,-6.28%,-17.88%,-26.35%,-44.16%,12.80%,37.63,8.46,10.73%,7.63%,2.88%,363708
19,"KWK",1.52,0.15,-22.05%,-40.94%,-52.97%,-65.67%,22.33%,27.57,1.26,10.53%,8.62%,1.75%,3267839
20,"SIGA",2.15,0.19,-35.76%,-42.56%,-50.69%,-64.34%,21.31%,26.77,1.48,10.45%,8.03%,2.24%,858344
21,"ACFN",0.67,0.17,-0.24%,-10.35%,-31.49%,-69.46%,51.11%,48.58,2.04,10.27%,7.94%,2.16%,348287
