"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19363.95,26.80,56.86,-2.22%,3097712
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12811.62,,12.19,2.09%,32332856
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,38.03,0.52%,2806
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.91,-1.66%,837
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",9002.18,,38.08,-2.26%,11287149
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1894.00,,802.00,-0.36%,37610
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",82.00,8.56,3.87,0.52%,3980
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2345.42,19.73,31.63,1.44%,1162488
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",346.34,,26.32,-4.01%,83123
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1118.79,33.83,29.18,-4.17%,125594
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9224.64,23.74,126.94,0.13%,1021830
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",475742.53,13.17,536.09,0.97%,9903173
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1305.13,93.60,32.79,0.09%,151547
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",91.23,,1.50,0.67%,99723
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",538.14,,3.96,-1.25%,156254
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",814.27,8.77,32.01,-1.57%,239404
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,57.52,-0.78%,465289
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2205.89,17.58,23.52,-1.63%,456708
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",874.14,51.64,39.01,-0.61%,95597
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",58205.98,20.27,25.19,-0.59%,1676584
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",82242.72,20.10,51.75,0.17%,3609820
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15912.14,44.29,68.34,-1.10%,1558951
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",517.89,28.75,22.96,6.49%,277423
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",97.50,,2.07,0.98%,25666
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2456.25,109.85,66.55,-2.29%,224791
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",958.72,63.02,36.67,-1.37%,438940
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1672.61,16.93,53.48,-2.80%,338558
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",20.26,,1.94,3.74%,2408944
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1589.71,22.14,28.25,-1.09%,207490
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",3.48,,0.16,-0.13%,100
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1175.88,165.00,29.96,0.88%,279700
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",334.63,17.44,6.72,-1.18%,95815
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",61756.56,26.20,39.71,-0.28%,5096348
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",133.04,4.47,14.46,-3.15%,332564
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",21428.75,,19.82,0.35%,10440207
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2527.59,,27.53,-2.51%,1736664
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4435.02,9.61,15.23,-1.61%,1693213
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",665.10,19.06,49.03,-1.07%,171429
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3800.48,84.35,36.62,0.96%,471206
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",695.66,138.78,12.49,0.00%,777166
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",700.30,9.21,6.08,-1.46%,733527
42,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.49,0.00%,0
43,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",33341.00,8.96,97.34,-0.47%,811066
44,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",542.13,17.68,19.25,-1.03%,287235
45,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",26.92,,4.09,-0.24%,5379
46,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",63.32,,3.48,-0.57%,127252
47,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1763.54,40.33,7.30,0.55%,953204
48,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7533.30,11.31,57.22,-0.02%,404865
49,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4713.61,,8.53,-1.73%,133774
50,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2349.38,65.21,46.14,-1.73%,471639
51,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",320.09,,3.16,-4.53%,1749137
52,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",905.82,,4.12,-3.51%,8916645
53,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,62.56,-0.65%,369
54,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2446.88,39.58,62.35,-0.30%,273055
55,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",248.03,,2.37,4.87%,1673364
56,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",3080.70,12.40,31.66,-1.03%,381847
57,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",10254.02,34.20,55.67,-3.10%,5478144
58,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",53507.93,16.74,83.55,-0.58%,1679330
59,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",109.11,11.77,18.25,0.05%,6816
60,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",1490.15,42.72,45.73,0.04%,649537
61,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1536.51,96.77,37.37,-0.98%,309797
62,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",70.32,,3.49,-1.97%,1421217
63,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",377.41,10.38,13.41,-0.59%,68780
64,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",490.70,,11.90,4.39%,846816
65,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",127.91,,1.23,0.00%,270919
66,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",27650.10,,210.10,0.68%,2604924
67,"ACTG","Acacia Research Corporation","Services","Business Services","USA",714.80,,14.39,-2.70%,527532
68,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",177.23,,2.59,0.39%,7871
69,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",54.05,14.13,16.99,0.24%,6113
70,"ACUR","Acura Pharmaceuticals Inc.","Healthcare","Drug Delivery","USA",79.25,,1.68,0.60%,224087
71,"ACW","Accuride Corp.","Consumer Goods","Trucks & Other Vehicles","USA",234.61,,4.86,-1.42%,202433
72,"ACWI","iShares MSCI ACWI Index","Financial","Exchange Traded Fund","USA",,,57.58,-0.55%,644845
73,"ACWX","iShares MSCI ACWI ex US Index","Financial","Exchange Traded Fund","USA",,,45.81,-0.67%,136009
74,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",2804.59,55.81,37.49,0.27%,330044
