"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"PRAN",0.64,1.10,4.94%,29.63%,119.37%,-24.00%,383.25%,56.47,10.10,39.31%,21.54%,14.62%,25248864
2,"FRX",0.57,1.91,35.16%,44.48%,87.94%,25.75%,158.49%,88.23,91.04,27.52%,-1.90%,29.99%,36841576
3,"NCIT",1.01,0.46,61.35%,71.38%,109.70%,23.05%,185.12%,92.57,11.69,25.56%,5.79%,18.69%,807484
4,"VDSI",1.84,0.23,15.94%,11.62%,5.79%,-7.07%,29.98%,70.28,8.41,24.41%,5.39%,18.05%,935501
5,"LTBR",0.27,0.19,21.53%,51.28%,62.46%,-12.50%,117.42%,68.89,2.87,24.24%,14.80%,8.23%,2088469
6,"HOLL",0.02,0.05,15.52%,12.36%,7.22%,-17.95%,35.59%,68.66,1.60,23.08%,28.00%,-3.85%,39597
7,"EONC",0.92,0.36,40.48%,85.68%,282.90%,8.51%,701.43%,76.73,5.61,17.61%,14.26%,2.94%,248309
8,"CCIH",1.35,1.53,19.87%,48.92%,150.21%,2.29%,410.57%,67.70,17.87,17.41%,14.77%,2.30%,1451106
9,"INS",0.05,0.19,30.16%,40.61%,77.48%,-0.38%,165.00%,77.28,2.65,17.26%,12.77%,3.98%,78385
10,"ASM",1.00,0.11,48.86%,86.21%,118.94%,12.93%,269.01%,86.86,2.62,16.96%,11.97%,4.46%,2985562
11,"UFCS",0.41,0.88,20.83%,15.30%,11.14%,-7.34%,36.31%,75.95,31.51,15.13%,5.03%,9.61%,204589
12,"NCTY",1.38,0.15,8.78%,7.11%,-13.53%,-44.67%,19.71%,59.87,2.49,13.70%,10.67%,2.74%,636035
13,"SKBI",0.73,0.34,34.10%,44.48%,82.88%,-12.62%,468.00%,80.66,5.68,13.37%,7.37%,5.59%,201037
14,"CHDX",1.67,0.43,16.99%,16.96%,17.05%,0.99%,81.99%,78.89,19.40,13.12%,2.11%,10.79%,1157304
15,"NAK",3.26,0.07,20.50%,25.06%,-8.23%,-54.82%,64.00%,74.22,1.64,13.10%,10.81%,2.07%,711560
16,"SGOC",-0.82,0.21,22.04%,18.47%,45.04%,-51.74%,474.29%,70.29,4.02,12.92%,12.29%,0.56%,429173
17,"JASO",3.28,0.53,16.22%,16.97%,23.55%,-15.31%,221.66%,67.22,10.84,12.80%,11.41%,1.25%,5066776
18,"CLWT",1.84,0.35,24.06%,21.25%,59.36%,-15.56%,137.50%,68.31,5.70,12.65%,13.55%,-0.79%,225138
19,"ANIP",2.05,1.34,10.48%,22.56%,113.10%,-6.95%,399.17%,67.43,23.96,11.60%,3.72%,7.59%,261889
20,"PTX",1.32,0.27,18.30%,24.99%,6.10%,-55.86%,83.93%,60.72,3.09,11.55%,10.36%,1.08%,340486
21,"CTRP",1.47,2.65,25.94%,15.86%,18.38%,-16.34%,170.85%,71.68,51.11,11.52%,11.11%,0.37%,10491586
22,"MYGN",0.59,1.42,24.00%,37.66%,27.42%,-8.47%,74.98%,76.96,35.03,11.42%,11.28%,0.13%,5096734
23,"OMER",0.91,0.64,12.86%,22.87%,69.33%,-3.63%,263.29%,68.35,13.26,11.34%,9.95%,1.26%,887616
24,"RENN",,0.13,16.03%,19.44%,13.99%,-18.79%,49.21%,76.77,3.76,11.24%,12.57%,-1.18%,5891740
25,"CIX",0.93,0.67,-6.88%,-11.48%,-13.44%,-39.23%,20.12%,42.39,11.58,11.24%,-0.60%,11.91%,17766
26,"INOD",1.12,0.14,13.42%,18.02%,14.06%,-18.44%,42.08%,70.91,3.14,10.95%,11.74%,-0.71%,131603
27,"STRN",0.67,0.10,13.45%,14.34%,11.62%,-4.59%,36.94%,70.37,5.82,10.86%,11.07%,-0.19%,14332
28,"CHE",0.64,2.05,9.65%,10.18%,16.87%,4.13%,38.45%,66.18,84.93,10.47%,1.57%,8.77%,1759133
29,"WUBA",,2.70,8.32%,11.11%,15.55%,-12.52%,88.61%,58.88,39.89,10.38%,6.74%,3.40%,1376301
30,"UBNT",,2.04,18.10%,17.25%,57.88%,4.17%,291.85%,72.16,50.00,10.25%,7.99%,2.09%,4755607
31,"OHRP",-0.89,1.25,26.53%,54.89%,94.58%,-12.97%,257.66%,64.92,14.70,10.19%,6.21%,3.75%,459013
32,"VSCI",0.61,0.12,18.32%,33.79%,52.38%,0.00%,100.00%,67.45,1.56,9.86%,6.85%,2.82%,524334
33,"NSPR",,0.14,9.93%,20.83%,30.34%,-8.72%,86.11%,72.27,3.35,9.84%,7.72%,1.97%,163537
34,"OREX",2.13,0.32,12.08%,21.41%,19.97%,-4.46%,62.83%,70.19,7.49,9.82%,9.18%,0.59%,3941284
35,"BCRX",3.38,0.69,4.17%,21.83%,92.03%,-13.60%,852.68%,60.95,10.67,9.66%,5.33%,4.11%,1287141
36,"QCOR",0.72,2.83,16.37%,30.28%,38.10%,2.45%,189.85%,77.69,75.83,9.45%,7.76%,1.57%,3765233
37,"INSM",0.68,1.07,-6.48%,-0.25%,26.78%,-18.44%,210.77%,47.79,18.18,9.45%,-0.71%,10.23%,1017619
38,"CTCH",0.34,0.16,9.02%,25.28%,36.55%,2.07%,95.05%,71.73,3.94,9.44%,9.75%,-0.28%,637967
39,"LIOX",1.35,0.36,19.65%,23.45%,71.20%,2.40%,236.11%,67.05,7.26,9.34%,8.04%,1.20%,1694310
40,"EPL",0.70,1.01,10.66%,10.21%,-4.83%,-29.67%,22.91%,67.55,29.99,9.29%,2.25%,6.89%,1577359
41,"GOMO",,1.75,23.99%,34.15%,37.87%,3.23%,113.71%,72.93,26.50,9.28%,8.16%,1.03%,1158057
42,"XLRN",,3.35,-2.70%,14.22%,49.48%,-21.21%,171.81%,54.81,45.61,9.25%,8.18%,0.98%,323541
43,"FCSC",-0.48,0.34,5.80%,13.13%,4.23%,-30.97%,65.67%,61.33,4.97,9.23%,8.52%,0.66%,131289
44,"MGN",1.95,0.11,61.73%,91.97%,98.61%,-7.09%,172.92%,83.10,1.31,9.17%,0.00%,9.17%,661795
45,"BV",,0.29,5.58%,2.46%,-14.07%,-33.57%,19.94%,58.09,7.64,9.14%,8.52%,0.57%,877426
46,"DQ",2.89,2.47,11.29%,16.25%,95.43%,-10.65%,1002.24%,63.30,44.31,9.00%,8.05%,0.89%,89542
47,"DSCO",1.31,0.11,6.68%,7.32%,25.04%,-19.34%,64.00%,60.31,2.46,8.85%,7.89%,0.88%,1542056
48,"SOL",3.25,0.22,5.43%,3.11%,-3.15%,-40.33%,186.40%,56.61,3.58,8.81%,8.81%,0.00%,3888040
49,"SWIR",1.89,1.05,-1.41%,-5.40%,25.20%,-24.43%,104.47%,50.28,20.14,8.81%,5.78%,2.86%,1455354
50,"CMLS",1.83,0.30,8.18%,2.20%,36.76%,-10.50%,152.76%,60.33,7.33,8.75%,6.08%,2.52%,2315448
51,"GHL",1.78,1.42,0.48%,-4.22%,5.48%,-13.12%,24.77%,50.93,52.98,8.68%,7.31%,1.27%,1613582
52,"GIGM",1.15,0.07,24.89%,32.97%,36.53%,2.99%,48.39%,75.71,1.38,8.66%,6.15%,2.36%,2309283
53,"IDRA",2.09,0.52,8.88%,18.69%,127.36%,-13.87%,2415.79%,56.69,4.78,8.64%,8.39%,0.23%,1876784
54,"SYN",1.64,0.22,37.52%,60.88%,68.09%,-5.36%,178.95%,79.28,2.65,8.61%,6.43%,2.05%,2299483
55,"MPET",1.46,0.06,23.34%,28.80%,32.04%,4.51%,43.30%,78.47,1.39,8.59%,1.46%,7.03%,972997
