"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"OXGN",2.72,0.14,101.74%,72.76%,62.19%,-13.33%,118.88%,85.01,4.29,77.27%,-18.60%,117.77%,27841876
2,"EPL",1.29,1.27,26.80%,32.80%,19.90%,-12.05%,50.00%,74.34,37.50,28.82%,-0.32%,29.23%,11869803
3,"VRS",1.52,0.27,1.24%,-4.46%,94.48%,-54.95%,380.77%,45.32,2.50,23.76%,23.76%,0.00%,604762
4,"ZHNE",3.15,0.21,21.67%,5.28%,45.33%,-26.59%,575.00%,64.08,4.86,21.50%,22.11%,-0.50%,1808546
5,"MTEX",0.91,1.17,12.80%,18.47%,5.76%,-44.17%,244.62%,64.62,19.54,19.80%,9.78%,9.14%,56426
6,"TAS",,0.08,47.43%,47.11%,91.92%,6.33%,236.00%,77.44,1.68,18.31%,15.86%,2.11%,1655717
7,"CMRX",,1.25,25.84%,33.28%,30.25%,-8.96%,89.66%,75.96,24.58,18.17%,2.42%,15.38%,1281268
8,"PME",,0.20,36.09%,32.38%,29.01%,-59.03%,216.79%,77.77,4.15,17.56%,13.70%,3.40%,795854
9,"INFN",1.49,0.33,13.38%,12.15%,-3.28%,-20.15%,60.23%,63.53,9.71,14.91%,8.61%,5.80%,5570572
10,"MTSL",1.35,0.07,15.51%,0.92%,4.64%,-61.75%,35.48%,63.16,2.10,12.90%,12.30%,0.54%,286574
11,"PLUG",1.23,1.13,34.61%,76.03%,367.10%,-41.98%,4433.33%,57.28,6.80,12.77%,18.26%,-4.64%,140257520
12,"TELK",0.50,0.07,16.14%,15.27%,20.00%,-26.05%,51.43%,65.63,1.59,12.77%,11.97%,0.71%,1202044
13,"ARL",0.85,0.61,10.40%,45.02%,94.85%,-4.82%,207.65%,66.77,10.46,12.47%,18.86%,-5.38%,25017
14,"SAND",,0.26,11.09%,20.56%,10.83%,-40.77%,55.58%,66.64,6.13,11.66%,8.69%,2.73%,2521725
15,"CTP",,0.48,39.39%,48.48%,74.84%,-0.53%,270.59%,79.65,9.45,11.57%,13.99%,-2.13%,105458
16,"ALTI",1.41,0.64,8.34%,19.32%,61.69%,-26.25%,192.08%,54.25,5.90,11.53%,10.28%,1.13%,170107
17,"XON",,1.96,13.49%,6.29%,25.06%,-20.65%,74.37%,59.04,30.55,11.46%,13.02%,-1.39%,1267427
18,"ABIO",3.02,0.09,16.60%,14.00%,37.44%,-45.04%,91.15%,69.38,2.16,11.34%,10.77%,0.52%,4723655
19,"CYRN",0.46,0.24,3.03%,10.15%,30.06%,-6.34%,90.10%,55.93,3.84,11.30%,11.30%,0.00%,608893
20,"PAY",1.54,0.90,11.81%,14.67%,40.86%,5.73%,111.73%,71.26,32.48,11.04%,1.34%,9.57%,8901374
21,"NURO",1.23,0.18,4.30%,0.46%,21.72%,-39.76%,74.15%,52.76,2.56,10.82%,10.82%,0.00%,370518
22,"EXK",1.15,0.26,0.85%,16.40%,27.75%,-18.66%,86.11%,57.02,5.36,10.74%,8.06%,2.48%,1952775
23,"CLDN",,0.86,37.50%,46.05%,46.05%,4.64%,93.43%,,13.54,10.35%,8.32%,1.87%,189238
24,"RVNC",,2.55,32.45%,33.66%,33.66%,5.42%,85.24%,,38.90,10.32%,11.91%,-1.42%,271575
25,"TGTX",2.00,0.45,19.00%,35.09%,38.12%,-4.52%,149.16%,72.30,7.40,10.28%,5.71%,4.32%,497190
26,"LUNA",0.46,0.12,10.47%,14.61%,25.76%,-48.81%,57.80%,58.23,1.72,10.26%,9.55%,0.64%,452028
27,"MUX",0.82,0.15,13.44%,29.82%,48.36%,5.63%,107.36%,69.69,3.38,10.10%,6.62%,3.26%,4957128
28,"MEET",2.12,0.32,35.94%,60.81%,102.30%,-11.39%,263.55%,68.03,3.89,9.89%,14.41%,-3.95%,2784716
29,"DMND",0.09,1.06,15.10%,23.69%,42.50%,5.85%,140.39%,76.62,32.91,9.88%,3.75%,5.91%,1367454
30,"TCL",0.60,0.26,-4.53%,-9.15%,-14.22%,-26.27%,11.16%,44.52,7.27,9.82%,0.41%,9.37%,3221264
31,"IMRS",,0.21,-18.47%,-6.81%,-6.00%,-48.66%,65.52%,40.49,1.92,9.71%,12.94%,-2.86%,586264
32,"GORO",1.32,0.28,8.66%,16.65%,-9.06%,-54.76%,31.85%,63.95,5.81,9.42%,0.35%,9.04%,1161708
33,"HTBX",,0.47,-10.64%,-12.68%,-27.16%,-56.12%,12.77%,38.96,6.71,9.11%,8.05%,0.98%,16632
34,"FMI",,2.33,23.77%,35.98%,40.45%,-0.43%,106.65%,72.31,41.33,9.08%,8.76%,0.29%,375548
35,"FPRX",,1.19,12.45%,10.13%,27.82%,-17.44%,123.19%,61.18,17.90,9.01%,10.02%,-0.91%,212118
36,"ICEL",,0.98,8.19%,0.77%,4.97%,-30.61%,76.11%,55.52,16.73,8.99%,9.35%,-0.33%,86609
37,"ZU",,4.68,20.74%,40.00%,48.55%,-13.74%,85.43%,63.97,63.40,8.73%,10.76%,-1.84%,1455271
38,"INGN",,0.89,16.63%,16.63%,16.63%,0.35%,37.42%,,20.31,8.32%,8.38%,-0.05%,145233
39,"CTIC",1.98,0.21,13.92%,26.61%,117.46%,-3.53%,322.68%,65.68,4.10,8.18%,6.22%,1.85%,10342325
40,"SMLP",,1.21,4.77%,9.96%,23.38%,-1.37%,87.25%,62.63,41.86,8.03%,6.60%,1.34%,5688321
41,"VIPS",,10.96,19.85%,41.70%,128.16%,-14.73%,567.20%,63.14,155.19,7.97%,8.43%,-0.43%,4572321
42,"HXM",1.48,0.16,-20.87%,-10.41%,-33.53%,-89.26%,27.78%,42.28,1.38,7.81%,6.98%,0.78%,503036
43,"ACUR",1.61,0.10,-1.17%,2.99%,1.17%,-52.12%,34.07%,51.31,1.81,7.74%,6.47%,1.19%,1930366
44,"NDLS",,1.50,5.88%,7.88%,-2.96%,-23.46%,24.31%,59.29,39.78,7.51%,8.04%,-0.49%,476228
45,"MXWL",1.62,1.09,33.30%,55.08%,69.37%,-10.15%,187.35%,69.29,14.08,7.48%,8.47%,-0.92%,738909
46,"RAD",2.64,0.23,7.57%,17.88%,51.95%,0.73%,324.54%,66.46,6.92,7.45%,3.90%,3.42%,34926856
47,"UNTK",-0.83,0.06,9.54%,9.32%,18.12%,-51.10%,87.37%,64.79,1.78,7.23%,5.33%,1.81%,17110
48,"APRI",1.82,0.11,5.77%,7.23%,14.58%,-27.51%,52.41%,60.55,2.53,7.20%,8.58%,-1.27%,420590
49,"BGMD",,0.10,4.12%,6.33%,25.53%,-40.18%,143.64%,51.82,1.34,7.20%,-2.90%,10.40%,5396671
