"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ARNA",-0.49,0.17,56.20%,43.87%,18.27%,-26.58%,79.51%,76.66,5.85,76.26%,58.16%,11.45%,107805002
2,"CYNI",,0.14,34.18%,25.37%,-6.60%,-31.22%,61.39%,74.94,3.26,27.84%,-1.51%,29.80%,776799
3,"COSI",1.11,0.10,31.43%,29.34%,45.08%,-19.70%,129.79%,75.48,2.16,27.81%,23.43%,3.55%,1443743
4,"TRT",1.46,0.12,13.79%,3.75%,-5.33%,-38.79%,26.62%,60.44,3.33,26.14%,25.66%,0.38%,108460
5,"OHGI",-1.44,0.10,21.86%,4.91%,-26.40%,-60.46%,65.81%,63.28,2.57,24.76%,29.15%,-3.40%,16020
6,"HALO",1.61,0.48,39.55%,39.98%,37.81%,-31.13%,81.98%,82.36,12.52,24.45%,22.15%,1.89%,6851744
7,"GALT",1.86,0.28,13.30%,-4.99%,-52.01%,-79.07%,33.33%,56.20,4.00,23.84%,-9.09%,36.22%,7652554
8,"GNVC",2.21,0.13,39.09%,42.29%,27.93%,-33.65%,75.16%,76.68,2.82,23.68%,20.00%,3.07%,292088
9,"ZFGN",,1.62,43.49%,66.65%,89.92%,19.52%,142.04%,89.09,38.75,20.45%,17.42%,2.58%,783905
10,"JCP",1.98,0.31,22.60%,12.23%,-7.79%,-30.18%,61.02%,67.22,7.89,20.27%,0.51%,19.66%,61598485
11,"APRI",2.43,0.11,44.30%,23.12%,-13.58%,-40.30%,70.65%,71.72,1.57,19.85%,19.85%,0.00%,715184
12,"DRNA",,0.86,37.89%,71.18%,33.04%,-55.37%,156.63%,86.86,20.53,18.88%,17.58%,1.10%,346013
13,"SIGA",1.88,0.10,16.35%,10.97%,-19.76%,-56.33%,70.71%,66.63,1.69,18.18%,19.01%,-0.70%,593460
14,"CHRS",,1.04,34.47%,37.81%,37.81%,13.02%,59.85%,,19.79,17.52%,16.69%,0.71%,220852
15,"PKT",1.38,0.29,18.27%,18.42%,-6.45%,-36.08%,48.39%,71.07,8.31,17.21%,-4.37%,22.57%,939544
16,"FWM",,0.21,21.26%,20.15%,-28.74%,-80.12%,66.51%,67.03,3.53,15.36%,13.14%,1.96%,1079481
17,"MOSY",1.50,0.11,21.88%,9.31%,-29.01%,-65.78%,37.58%,67.14,2.05,15.17%,14.53%,0.56%,178042
18,"ALDR",,2.29,16.43%,48.32%,88.22%,-0.52%,220.84%,65.67,30.48,14.85%,13.94%,0.79%,667204
19,"ADXS",0.96,0.72,48.28%,111.85%,170.94%,-6.46%,270.73%,74.37,9.12,14.14%,8.96%,4.76%,1338725
20,"ANTH",1.59,0.21,40.09%,35.62%,-0.54%,-33.77%,71.92%,72.78,2.51,14.09%,14.09%,0.00%,3156250
21,"BIOC",,0.22,14.43%,5.62%,-29.91%,-69.26%,35.68%,62.20,3.08,14.07%,11.59%,2.22%,41603
22,"ARCI",1.07,0.13,12.47%,9.81%,-5.53%,-31.67%,17.97%,62.69,3.02,13.53%,8.63%,4.51%,45589
23,"AMBA",,3.15,19.30%,21.85%,69.22%,3.45%,177.78%,68.06,60.00,13.46%,11.32%,1.93%,3996672
24,"AFMD",,0.63,19.28%,23.91%,23.99%,-13.25%,102.82%,65.59,7.20,12.50%,10.60%,1.72%,120471
25,"CRIS",1.94,0.11,14.04%,10.70%,-14.98%,-57.35%,33.03%,58.08,1.45,12.40%,10.69%,1.55%,502629
26,"NEON",-0.72,0.28,14.25%,25.16%,-9.02%,-62.31%,70.93%,56.52,2.94,12.21%,10.11%,1.91%,2119255
27,"PARN",,0.47,17.48%,11.82%,-9.92%,-48.42%,48.63%,58.70,4.89,12.16%,6.54%,5.28%,18703
28,"DERM",,1.48,3.45%,14.28%,19.09%,-12.99%,57.41%,59.77,19.96,12.13%,11.38%,0.67%,51872
29,"DKS",1.26,1.07,11.60%,14.66%,17.55%,-5.57%,33.92%,73.11,55.01,11.72%,10.60%,1.02%,10984522
30,"AAVL",,3.46,17.51%,43.01%,68.67%,-1.48%,173.09%,68.24,60.08,11.36%,9.24%,1.95%,293784
31,"CEMP",,1.53,25.28%,56.77%,120.75%,-5.02%,217.78%,73.92,25.74,11.19%,7.52%,3.41%,1686692
32,"JOB",-0.17,0.21,80.68%,248.50%,501.07%,-19.79%,1150.00%,71.85,1.50,11.10%,10.29%,0.73%,393090
33,"MDGN",0.80,0.41,16.79%,22.31%,-3.55%,-33.89%,61.68%,68.70,5.95,11.01%,10.59%,0.37%,214233
34,"KOPN",1.76,0.18,8.91%,6.74%,8.12%,-21.26%,28.97%,57.60,3.74,10.98%,-1.58%,12.76%,767234
35,"XENE",,1.59,24.38%,38.49%,38.49%,-4.78%,101.93%,70.72,20.90,10.93%,7.62%,3.08%,95700
36,"EHIC",,0.62,7.78%,-3.20%,-3.20%,-23.46%,25.79%,,9.95,10.80%,9.34%,1.34%,77085
37,"TGTX",1.96,1.17,8.48%,22.11%,81.34%,-7.89%,344.76%,64.20,17.39,10.76%,8.69%,1.91%,663845
38,"ISDR",-0.59,0.38,3.83%,0.64%,-6.41%,-32.52%,13.33%,51.92,9.44,10.54%,10.54%,0.00%,69729
39,"GEVA",0.72,4.94,13.29%,25.15%,32.01%,-12.90%,72.82%,67.19,104.02,10.44%,3.10%,7.11%,1879412
40,"TCS",,1.00,8.36%,3.23%,-14.66%,-55.58%,31.31%,57.20,20.34,10.06%,9.18%,0.81%,679569
41,"MRTX",,0.87,21.56%,29.24%,18.57%,-16.44%,58.51%,76.98,21.70,9.93%,9.43%,0.46%,59118
42,"MCRI",1.02,0.70,5.97%,5.90%,15.19%,-12.47%,53.83%,59.16,17.26,9.87%,8.96%,0.83%,45024
43,"BEBE",1.40,0.19,-1.55%,-2.04%,-26.43%,-64.54%,23.10%,51.00,2.45,9.87%,9.87%,0.00%,472969
44,"CERU",,0.47,21.93%,34.14%,38.50%,-8.44%,120.30%,74.20,7.38,9.74%,6.03%,3.49%,43284
45,"SONC",1.58,0.78,10.38%,13.50%,30.95%,6.14%,76.26%,72.25,29.72,9.71%,0.07%,9.63%,5204293
46,"ALKS",1.25,2.03,17.07%,22.66%,40.92%,6.21%,73.42%,75.52,66.75,9.55%,5.94%,3.41%,5750587
47,"BITA",1.77,4.24,14.69%,5.39%,34.71%,-15.65%,205.90%,64.39,82.90,9.50%,5.43%,3.86%,1928016
48,"QCCO",0.76,0.10,7.37%,5.85%,-11.80%,-33.19%,25.61%,56.80,1.85,9.47%,6.32%,2.96%,11580
49,"AXGN",0.77,0.21,16.81%,32.45%,48.64%,-16.60%,91.71%,68.92,4.05,9.32%,9.32%,0.00%,86742
50,"TLOG",,0.44,4.08%,13.45%,6.91%,-63.93%,51.57%,56.75,5.32,9.24%,5.56%,3.49%,40834
51,"SID",,0.17,8.74%,-12.07%,-43.17%,-63.31%,39.10%,49.90,2.17,9.05%,5.34%,3.52%,6965626
52,"BONT",3.98,0.38,2.35%,-7.29%,-21.99%,-55.63%,11.68%,48.79,7.36,9.04%,9.04%,0.00%,157082
53,"LPTH",0.99,0.08,4.35%,-7.36%,-18.40%,-40.76%,36.25%,51.51,1.09,9.00%,8.99%,0.01%,28135
54,"PRTA",,1.46,4.87%,-1.78%,-8.86%,-57.84%,24.24%,51.34,20.76,8.98%,7.62%,1.26%,219900
55,"RGLS",,1.13,7.12%,-1.71%,75.10%,-33.28%,216.30%,52.29,17.08,8.93%,8.03%,0.83%,421451
56,"MGNX",,2.40,9.71%,30.54%,57.74%,-12.83%,106.47%,62.18,35.74,8.83%,7.78%,0.97%,253519
57,"MDWD",,0.34,14.26%,21.28%,-17.71%,-62.77%,56.30%,67.39,7.19,8.77%,10.11%,-1.21%,94460
58,"EBIX",1.91,0.66,21.22%,25.77%,35.17%,3.80%,67.72%,80.31,20.23,8.76%,7.32%,1.34%,1496145
59,"RMTI",1.22,0.42,18.12%,12.02%,1.00%,-30.14%,27.65%,66.66,10.34,8.73%,1.87%,6.73%,1640617
60,"CVR",0.44,1.14,3.89%,1.12%,-8.79%,-27.13%,10.05%,53.35,30.76,8.69%,8.88%,-0.18%,23806
61,"CVSL",-0.83,1.21,-7.28%,-20.21%,-20.21%,-52.64%,14.22%,44.02,9.40,8.55%,4.44%,3.93%,21107
62,"EBR",,0.11,4.17%,-3.07%,-24.06%,-44.76%,19.34%,51.62,2.16,8.54%,0.00%,8.54%,524779
63,"ESPR",,2.67,23.27%,42.05%,129.41%,3.45%,269.18%,74.47,47.07,8.53%,7.20%,1.25%,323725
64,"REPH",,0.17,15.42%,15.45%,-36.88%,-67.61%,35.59%,65.74,3.20,8.47%,7.74%,0.68%,66755
65,"SAGE",,2.50,7.44%,7.97%,23.59%,-7.43%,71.71%,57.33,41.64,8.47%,7.10%,1.28%,69441
66,"MYGN",0.94,1.13,5.37%,6.03%,0.84%,-13.32%,78.92%,60.33,36.84,8.42%,6.26%,2.03%,1143469
67,"CLF",2.21,0.56,2.49%,-20.21%,-49.09%,-71.71%,21.49%,44.91,6.84,8.40%,6.21%,2.06%,7717821
68,"AMPH",,0.48,8.36%,16.41%,19.94%,2.08%,91.60%,68.77,12.78,8.21%,7.67%,0.51%,471159
69,"GGB",1.65,0.18,10.89%,-3.06%,-28.06%,-49.79%,28.09%,55.46,3.83,8.19%,-1.03%,9.32%,11728350
70,"ATHM",,1.81,4.93%,-6.67%,-1.10%,-32.90%,36.39%,51.16,38.87,8.18%,5.05%,2.98%,513765
71,"HELI",,0.31,-28.71%,-45.94%,-60.04%,-75.41%,9.09%,22.20,2.52,8.15%,-2.33%,10.73%,586162
72,"DRII",,0.73,4.48%,8.48%,23.20%,-2.21%,68.81%,59.26,27.87,8.15%,2.65%,5.36%,447466
73,"OVAS",,3.67,29.15%,72.09%,231.75%,1.11%,825.59%,74.18,51.00,8.10%,6.14%,1.84%,892928
74,"CRESY",1.49,0.41,11.35%,7.11%,-0.41%,-20.34%,38.50%,63.96,11.31,8.02%,6.80%,1.15%,100467
75,"ISR",-1.05,0.09,3.78%,-0.50%,-25.65%,-57.03%,200.00%,54.92,1.62,8.00%,6.58%,1.33%,606138
76,"NVGN",0.96,0.42,-2.60%,-3.73%,-28.23%,-61.47%,52.32%,48.69,2.30,7.98%,7.98%,0.00%,136640
77,"MARA",,0.48,-4.51%,8.70%,44.22%,-13.36%,204.30%,50.56,8.43,7.94%,5.38%,2.43%,157599
78,"PENN",1.18,0.41,7.04%,5.60%,18.29%,-3.53%,41.31%,62.16,14.23,7.72%,6.59%,1.06%,2428469
79,"FLML",0.88,1.09,8.40%,24.10%,35.72%,-5.28%,129.16%,66.54,18.47,7.63%,6.21%,1.34%,531974
80,"ACW",2.07,0.18,3.25%,-1.10%,-3.54%,-22.17%,33.72%,53.52,4.60,7.48%,5.26%,2.10%,213113
81,"IIN",1.48,0.29,18.80%,23.32%,17.12%,-13.48%,100.00%,74.36,7.70,7.39%,7.39%,0.00%,36482
82,"MANH",0.99,1.41,1.94%,3.73%,20.62%,-4.24%,46.49%,54.63,41.37,7.37%,3.68%,3.56%,756328
83,"SNSS",2.36,0.21,9.44%,26.18%,-44.58%,-68.14%,169.50%,63.43,2.69,7.37%,6.10%,1.20%,1674130
84,"GRO",0.87,0.10,3.10%,7.55%,-5.83%,-44.34%,22.92%,53.89,1.18,7.27%,6.31%,0.91%,25050
85,"NCIT",1.69,0.54,-0.73%,-2.55%,7.90%,-18.81%,70.29%,50.57,10.66,7.24%,7.14%,0.10%,26673
86,"VRNS",,1.55,12.82%,31.65%,32.47%,-43.47%,83.49%,67.54,32.11,7.18%,4.25%,2.80%,212672
87,"TMHC",,0.61,5.58%,3.07%,-4.62%,-28.63%,25.80%,56.78,18.82,7.18%,6.09%,1.03%,674703
88,"CUR",1.51,0.22,31.91%,29.69%,4.60%,-25.36%,69.34%,72.12,3.59,7.16%,2.87%,4.18%,2626550
89,"RGR",0.98,1.13,8.98%,1.22%,-25.63%,-54.12%,14.02%,66.62,38.31,7.16%,5.86%,1.23%,587120
90,"ZAGG",2.00,0.33,11.55%,15.55%,28.79%,-0.86%,77.24%,64.50,6.93,7.11%,6.94%,0.15%,266775
91,"ENTR",2.15,0.14,2.94%,0.52%,-17.26%,-48.96%,13.95%,52.11,2.45,6.99%,6.06%,0.87%,1216456
92,"OVTI",1.54,0.66,3.85%,2.69%,15.43%,-5.04%,94.00%,60.31,27.49,6.96%,4.92%,1.95%,1509957
