"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"BIOF",4.00,0.11,86.57%,83.24%,14.08%,-45.68%,206.19%,86.08,3.46,83.07%,64.76%,11.11%,9243705
2,"PEIX",1.46,0.63,92.04%,129.82%,234.56%,51.21%,541.20%,86.74,14.94,65.45%,30.37%,26.91%,10881263
3,"CBAK",2.28,0.20,61.02%,48.32%,67.89%,-12.46%,411.86%,76.26,3.02,31.88%,27.97%,3.06%,1099883
4,"DANG",,0.52,33.48%,34.40%,47.69%,7.55%,254.32%,74.77,13.11,31.49%,18.43%,11.03%,24104600
5,"KIOR",,0.09,29.20%,7.31%,-45.96%,-76.38%,36.36%,61.09,1.50,30.43%,26.05%,3.48%,6107868
6,"MGN",1.95,0.11,49.77%,90.37%,118.41%,4.26%,206.25%,75.36,1.47,27.83%,18.55%,7.83%,1171819
7,"JCP",2.08,0.40,29.76%,6.96%,-35.00%,-65.13%,52.45%,63.21,7.47,25.34%,2.05%,22.82%,113830998
8,"MOBI",,0.36,34.25%,45.09%,63.02%,6.98%,307.79%,74.98,6.28,20.08%,21.71%,-1.34%,1254317
9,"ICFI",0.96,0.69,21.44%,19.32%,22.95%,13.28%,71.36%,83.81,41.11,18.78%,8.47%,9.51%,820620
10,"ZU",,3.25,74.46%,75.34%,81.70%,15.48%,112.78%,86.92,72.75,18.12%,16.38%,1.49%,3730035
11,"CECO",1.98,0.34,32.91%,33.29%,93.17%,10.62%,284.73%,76.22,7.81,17.09%,11.57%,4.95%,2433206
12,"IQNT",1.76,0.54,21.24%,21.99%,53.89%,5.75%,552.45%,71.44,13.97,17.00%,10.35%,6.03%,2078083
13,"NOAH",,0.74,19.88%,8.50%,11.26%,-32.14%,170.05%,62.29,17.31,16.17%,8.59%,6.98%,1850342
14,"MY",2.41,0.19,18.83%,26.85%,51.44%,-7.95%,186.73%,67.73,3.24,15.71%,14.89%,0.71%,6347126
15,"WDAY",,2.78,22.53%,29.34%,50.06%,12.92%,113.08%,83.03,115.47,15.15%,8.51%,6.11%,6362706
16,"YRCW",3.60,1.64,20.18%,40.33%,39.47%,-29.71%,352.17%,72.14,26.00,14.89%,6.12%,8.26%,2976525
17,"AERI",,1.34,28.97%,32.71%,53.09%,11.37%,137.54%,73.28,24.49,14.81%,15.74%,-0.80%,167218
18,"MEIL",,0.15,9.88%,11.93%,40.78%,-28.91%,160.67%,64.60,3.91,14.66%,15.00%,-0.29%,221241
19,"PTX",1.33,0.25,36.59%,52.44%,35.95%,-40.84%,134.52%,74.99,3.94,14.20%,14.20%,0.00%,720461
20,"TROX",,0.49,12.43%,10.18%,12.57%,-6.83%,38.78%,72.22,24.86,14.04%,13.00%,0.92%,1894857
21,"BSPM",0.55,0.20,28.76%,27.65%,114.82%,-19.19%,348.39%,69.42,2.78,13.93%,13.47%,0.41%,1030084
22,"LPTH",0.34,0.08,11.00%,9.67%,15.61%,-16.33%,134.29%,59.58,1.64,13.89%,9.33%,4.17%,232983
23,"BEAT",0.46,0.60,28.29%,37.13%,43.60%,-5.81%,386.52%,75.84,11.19,13.60%,0.27%,13.30%,1996025
24,"MDAS",0.94,0.58,18.01%,20.28%,17.28%,-5.72%,53.65%,79.37,25.06,13.55%,4.42%,8.74%,2850676
25,"FATE",,0.36,16.59%,9.46%,12.32%,-22.74%,65.12%,68.55,7.10,13.42%,6.29%,6.71%,46446
26,"ASYS",1.83,0.50,18.25%,31.71%,56.88%,8.89%,254.83%,76.47,11.39,13.33%,11.67%,1.49%,188713
27,"MSO",1.95,0.23,29.74%,30.07%,82.62%,7.06%,148.18%,76.45,5.46,13.28%,13.28%,0.00%,1119513
28,"FONR",1.52,1.85,25.84%,22.48%,117.44%,-11.70%,382.03%,65.49,24.68,13.16%,13.16%,0.00%,674968
29,"CTIC",5.50,0.24,19.99%,38.20%,124.49%,-6.59%,309.28%,68.45,3.97,13.11%,4.47%,8.26%,8339677
30,"ATHM",,2.32,30.12%,32.90%,33.35%,6.22%,63.00%,74.69,43.21,12.70%,12.23%,0.42%,772616
31,"UQM",2.34,0.12,9.95%,-3.68%,22.23%,-23.69%,179.41%,55.97,1.90,12.43%,12.09%,0.30%,667399
32,"TNK",1.88,0.20,27.03%,22.76%,53.80%,0.89%,99.09%,69.18,4.54,12.38%,11.82%,0.50%,2277788
33,"CARA",,1.30,16.17%,16.17%,16.17%,9.39%,22.25%,,17.36,12.36%,6.63%,5.37%,688228
34,"GCAP",,0.36,8.61%,16.73%,21.56%,-29.87%,161.96%,66.41,10.20,12.09%,8.51%,3.30%,1024100
35,"SCMP",1.27,0.48,15.38%,5.20%,28.03%,-14.64%,106.37%,61.60,9.39,11.92%,5.27%,6.32%,765776
36,"YOD",0.26,0.61,27.47%,73.90%,162.38%,-21.36%,416.07%,66.36,5.78,11.80%,11.58%,0.19%,1968021
37,"AMSF",0.51,0.97,9.33%,6.99%,17.88%,-0.97%,55.03%,67.81,43.99,11.62%,-3.00%,15.07%,196858
38,"ARTX",1.17,0.21,12.42%,-1.24%,44.89%,-24.62%,200.00%,56.05,3.00,11.11%,10.29%,0.74%,795769
39,"SRNE",2.08,0.63,19.21%,26.10%,38.69%,-48.82%,360.60%,76.05,11.52,11.04%,10.19%,0.77%,352270
40,"SQNM",0.19,0.12,13.09%,9.86%,-14.12%,-47.55%,55.76%,63.21,2.57,10.78%,8.44%,2.16%,3723902
41,"WTSL",1.22,0.12,-1.61%,-16.40%,-45.55%,-62.31%,13.29%,43.72,1.96,10.73%,8.89%,1.69%,1776773
42,"VITC",0.72,0.29,33.55%,30.99%,0.97%,-20.64%,45.99%,78.13,7.46,10.68%,-4.36%,15.73%,903274
43,"RNN",1.19,0.10,20.81%,51.04%,141.29%,-27.03%,382.14%,67.28,1.35,10.66%,13.45%,-2.46%,15993973
44,"RJET",0.88,0.39,4.58%,-2.46%,-12.76%,-30.24%,13.43%,54.49,9.71,10.47%,9.47%,0.91%,1429755
45,"TSRA",1.87,0.50,15.02%,15.12%,13.53%,-0.47%,33.85%,77.78,22.25,10.42%,10.48%,-0.05%,1923680
46,"BBX",2.23,0.44,28.46%,29.59%,44.90%,9.70%,156.54%,88.51,20.01,10.01%,8.28%,1.59%,71161
47,"CLDN",,0.69,55.03%,55.03%,55.03%,2.62%,79.14%,,12.54,9.90%,8.29%,1.49%,247512
48,"LONG",0.06,1.23,-1.14%,-5.12%,1.07%,-27.22%,36.56%,47.49,17.33,9.82%,9.20%,0.57%,68817
49,"SNMX",1.14,0.72,17.76%,46.61%,147.28%,-6.03%,451.38%,67.38,9.98,9.79%,9.55%,0.22%,770663
50,"GFA",3.05,0.12,11.39%,1.53%,1.41%,-37.26%,31.98%,57.11,2.93,9.74%,2.81%,6.74%,2111724
51,"PED",0.69,0.20,15.30%,18.68%,-12.67%,-61.13%,621.05%,61.95,2.74,9.60%,11.84%,-2.00%,192871
52,"IRDM",0.50,0.18,9.66%,9.14%,1.14%,-25.70%,27.56%,65.57,6.85,9.60%,9.95%,-0.32%,2693648
53,"TSEM",1.76,0.23,15.75%,28.82%,49.76%,-0.25%,103.38%,72.25,7.83,9.51%,11.38%,-1.68%,352450
54,"CDTI",1.64,0.24,18.73%,32.62%,67.03%,-16.95%,162.73%,66.98,2.89,9.47%,8.24%,1.14%,1417329
55,"MYL",0.97,1.42,19.67%,24.70%,46.58%,7.30%,103.43%,81.96,56.27,9.43%,3.93%,5.29%,12877991
56,"CKSW",1.30,0.45,9.79%,20.33%,37.69%,0.39%,79.90%,66.21,10.29,9.35%,8.89%,0.43%,527697
57,"OCLS",1.53,0.29,18.02%,12.41%,27.52%,-46.05%,76.82%,60.90,3.89,9.27%,9.58%,-0.28%,205557
58,"CGEN",1.81,0.65,25.41%,37.72%,63.45%,3.42%,211.40%,75.73,14.20,9.23%,8.73%,0.46%,425598
59,"TWER",1.84,0.15,2.18%,-4.85%,1.36%,-21.73%,28.29%,50.33,2.63,9.13%,-4.36%,14.11%,1041905
60,"QIWI",,2.40,26.33%,7.37%,40.64%,-17.34%,248.42%,68.96,48.97,9.11%,8.82%,0.27%,1025053
