"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"LOOK",0.48,0.09,0.51%,-14.91%,-21.55%,-39.86%,66.00%,47.49,1.66,36.07%,15.28%,18.03%,65839
2,"KONE",-1.70,0.29,-17.19%,-39.93%,-22.19%,-79.64%,97.05%,33.52,3.41,28.16%,17.15%,9.40%,20666
3,"DRL",2.85,1.03,-51.42%,-60.89%,-76.06%,-84.96%,101.07%,30.58,3.76,24.50%,25.33%,-0.66%,10604239
4,"GURE",1.18,0.12,6.93%,-8.26%,-0.01%,-32.50%,109.71%,53.29,2.16,21.35%,12.50%,7.87%,2836703
5,"TSRO",,1.62,17.54%,1.49%,-13.61%,-44.08%,31.15%,57.77,29.05,20.99%,1.01%,19.78%,1775194
6,"BXC",2.44,0.05,2.23%,-1.89%,-19.76%,-49.43%,24.30%,52.49,1.33,19.82%,15.65%,3.60%,349430
7,"XXII",2.96,0.29,4.59%,-21.89%,25.22%,-58.96%,401.92%,44.41,2.61,18.64%,10.13%,7.73%,262489
8,"XGTI",,0.18,-14.45%,-37.48%,-47.85%,-83.00%,36.61%,37.53,1.53,17.69%,15.91%,1.54%,828151
9,"CSLT",,1.85,-11.23%,-33.95%,-33.95%,-67.68%,34.93%,,13.56,17.50%,17.00%,0.43%,1701673
10,"ATHM",,2.48,3.34%,-9.94%,-2.67%,-33.92%,29.57%,50.23,34.35,16.92%,15.23%,1.46%,656192
11,"GTT",0.49,0.83,-9.72%,-9.12%,36.04%,-24.94%,197.34%,43.87,10.05,16.59%,10.56%,5.45%,42980
12,"GOMO",,1.65,-8.82%,-28.65%,-24.29%,-52.88%,28.71%,39.69,15.96,16.24%,13.43%,2.48%,400324
13,"AXDX",0.80,1.10,13.26%,14.07%,48.55%,-12.87%,192.13%,65.03,20.04,16.17%,14.91%,1.10%,195844
14,"ARTX",0.49,0.37,-5.09%,-18.54%,25.93%,-46.44%,254.00%,45.86,3.54,16.07%,2.02%,13.77%,1030286
15,"KNDI",1.91,1.07,9.95%,-12.45%,32.30%,-40.80%,258.38%,51.45,13.26,15.91%,11.24%,4.20%,5591127
16,"CPST",1.92,0.13,-20.56%,-25.41%,1.04%,-41.54%,83.13%,35.04,1.52,14.29%,7.04%,6.77%,16901864
17,"KIN",,1.33,5.55%,-14.37%,-4.66%,-38.38%,90.06%,48.48,16.63,14.14%,14.06%,0.07%,148671
18,"DEPO",1.36,0.97,-9.45%,-12.24%,19.76%,-22.03%,140.48%,40.48,12.00,13.53%,6.76%,6.34%,2472168
19,"VNET",,1.56,5.42%,-1.38%,26.53%,-18.83%,190.98%,54.67,26.13,13.31%,11.48%,1.65%,851634
20,"PF",,0.45,14.61%,17.21%,25.92%,12.21%,51.77%,86.34,34.47,13.20%,-3.23%,16.98%,24072532
21,"BITA",1.40,2.69,11.22%,5.75%,40.60%,-16.92%,299.90%,56.36,38.99,12.88%,11.08%,1.62%,1524719
22,"STRL",0.90,0.31,23.14%,7.51%,-7.57%,-26.52%,35.27%,71.80,9.09,12.78%,6.94%,5.46%,431548
23,"BPZ",2.18,0.17,9.24%,5.73%,28.38%,-10.15%,84.81%,57.80,2.92,12.74%,8.55%,3.86%,2102451
24,"AMBI",,0.63,3.67%,-19.05%,-41.39%,-67.54%,21.04%,45.47,6.96,12.62%,1.02%,11.49%,89530
25,"CIX",0.98,0.37,15.11%,7.07%,-12.74%,-41.20%,21.30%,67.54,11.16,12.50%,7.83%,4.33%,27632
26,"OVRL",1.18,0.19,-15.03%,-27.03%,-39.14%,-55.97%,12.17%,33.74,2.95,12.17%,12.17%,0.00%,50547
27,"MNDO",1.28,0.05,10.85%,9.64%,22.96%,-4.04%,49.59%,73.21,2.14,12.04%,8.63%,3.14%,421315
28,"TXTR",,1.20,-11.18%,-29.33%,-48.96%,-65.40%,18.48%,34.52,16.35,11.99%,11.45%,0.48%,699375
29,"PVG",,0.27,19.34%,17.03%,19.65%,-27.51%,172.22%,65.63,7.35,11.87%,11.03%,0.76%,1123427
30,"ANCI",1.22,0.06,28.86%,25.25%,34.33%,6.03%,86.36%,82.68,2.46,11.82%,5.58%,5.91%,74983
31,"VGGL",,0.61,3.23%,3.23%,3.23%,-12.87%,14.03%,,4.47,11.75%,1.59%,10.00%,63347
32,"NMBL",,2.29,-16.92%,-35.38%,-42.21%,-60.38%,19.87%,35.01,22.98,11.61%,2.59%,8.79%,1374104
33,"AAMC",,50.59,-11.76%,-13.77%,10.44%,-31.59%,259.51%,39.89,827.05,11.46%,11.99%,-0.47%,34269
34,"MOBI",5.55,0.61,-1.53%,-17.47%,33.21%,-46.65%,243.65%,44.21,6.77,11.35%,8.84%,2.30%,682824
35,"NOAH",2.32,0.68,2.80%,-4.10%,-14.61%,-45.16%,78.44%,52.81,13.99,11.03%,9.13%,1.75%,364958
36,"CHCI",2.95,0.06,1.84%,-10.60%,-25.11%,-61.37%,12.80%,47.35,1.41,11.02%,11.02%,0.00%,92068
37,"XNPT",0.63,0.33,-10.13%,-26.54%,-32.39%,-49.44%,15.56%,36.71,3.64,10.98%,10.30%,0.61%,314907
38,"IFON",0.82,0.24,-19.72%,-37.45%,19.11%,-58.21%,415.79%,30.31,1.96,10.73%,10.73%,0.00%,746605
39,"BTX",1.31,0.20,-0.34%,-16.36%,-27.84%,-46.06%,16.07%,45.29,2.60,10.64%,17.65%,-5.96%,309797
40,"PHX",1.00,1.33,16.79%,18.55%,46.56%,6.37%,88.94%,80.26,51.27,10.52%,10.47%,0.04%,86797
41,"ABTL",1.13,0.96,-2.88%,-8.34%,7.05%,-36.08%,192.70%,46.69,12.03,10.37%,9.56%,0.73%,240327
42,"SQNS",,0.16,-18.53%,-36.69%,-30.75%,-52.94%,12.68%,31.90,1.60,10.34%,5.96%,4.14%,558400
43,"TLOG",,0.54,-7.98%,-19.37%,-30.62%,-61.63%,12.97%,40.11,5.66,10.33%,9.69%,0.58%,113518
44,"CLDN",,0.90,-1.08%,-3.36%,5.29%,-33.80%,52.48%,48.19,11.36,10.29%,9.02%,1.17%,115007
45,"CCIH",1.65,1.58,-7.23%,-29.65%,18.77%,-52.59%,270.93%,37.62,13.91,10.22%,8.93%,1.19%,626645
46,"RMGN",,0.39,-64.76%,-72.93%,-78.84%,-90.02%,46.07%,14.62,1.30,10.17%,7.44%,2.54%,1054330
47,"AMSC",1.46,0.07,3.37%,-15.25%,-26.52%,-53.92%,12.80%,45.73,1.41,10.16%,6.82%,3.13%,812138
48,"CRDS",1.10,0.14,-12.98%,-21.77%,-3.51%,-46.38%,168.12%,37.80,1.85,10.12%,12.80%,-2.38%,306078
49,"PCO",1.48,0.11,-5.83%,-8.62%,-17.41%,-42.80%,34.78%,43.37,1.55,9.93%,8.39%,1.42%,290537
50,"EVC",2.81,0.29,5.48%,-6.14%,-2.89%,-21.60%,41.92%,52.00,5.77,9.90%,9.90%,0.00%,906833
51,"ATEC",1.75,0.08,-2.35%,-6.09%,-27.23%,-46.64%,16.38%,48.00,1.35,9.76%,8.00%,1.63%,191376
52,"KYTH",,2.55,1.36%,-11.30%,-11.66%,-38.91%,72.15%,48.11,34.43,9.75%,8.92%,0.77%,238719
53,"VISN",3.05,1.89,-3.53%,-9.75%,40.99%,-45.95%,1020.90%,46.37,19.84,9.73%,8.24%,1.38%,146607
54,"IRDM",0.54,0.37,7.29%,3.83%,12.49%,-18.98%,39.11%,55.39,7.47,9.69%,6.71%,2.79%,3895866
55,"CSUN",2.41,0.32,-19.81%,-37.26%,-43.78%,-72.23%,89.93%,30.17,2.83,9.69%,5.99%,3.49%,267804
56,"DYSL",0.94,0.10,-1.06%,-6.34%,30.44%,-33.48%,272.50%,48.24,1.49,9.56%,10.37%,-0.74%,107184
57,"PRGN",2.63,0.33,-2.43%,-14.21%,-9.88%,-40.96%,48.00%,43.79,5.55,9.47%,6.73%,2.56%,186414
58,"CRTO",,3.28,-8.90%,-27.46%,-21.27%,-51.71%,16.97%,40.24,29.43,9.45%,9.04%,0.37%,854377
59,"INOD",0.91,0.16,8.60%,6.57%,19.56%,-7.14%,47.06%,57.50,3.25,9.43%,10.17%,-0.67%,49335
60,"YOD",0.64,0.33,-14.42%,-37.93%,-9.39%,-65.17%,95.42%,36.90,2.56,9.40%,7.56%,1.71%,213599
61,"JOUT",1.45,0.97,10.59%,4.04%,-6.04%,-16.57%,21.57%,65.42,23.84,9.36%,9.31%,0.05%,47994
