"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IBIO",0.01,0.16,245.80%,328.62%,394.05%,56.05%,920.83%,90.22,2.45,66.67%,9.87%,51.70%,50030876
2,"LAKE",-1.22,1.68,217.95%,298.19%,321.07%,32.18%,510.53%,95.37,29.00,47.73%,29.46%,14.11%,14664389
3,"APT",-0.02,0.53,196.90%,251.20%,330.82%,35.26%,574.50%,93.38,10.05,35.26%,17.96%,14.67%,36951144
4,"MBII",,0.32,-4.73%,-41.89%,-76.40%,-87.10%,39.46%,40.63,2.58,29.65%,29.00%,0.50%,410604
5,"DRL",2.68,0.54,5.64%,2.95%,-17.76%,-64.47%,260.96%,54.39,6.75,27.60%,-14.56%,49.34%,1519702
6,"NLNK",,1.76,-4.17%,-8.59%,-15.71%,-58.08%,40.13%,47.54,22.42,23.66%,20.21%,2.87%,2245712
7,"TKAI",,2.15,-9.15%,-9.15%,-9.15%,-51.87%,49.33%,,14.44,22.17%,19.34%,2.37%,480767
8,"CDXS",1.55,0.13,28.70%,23.46%,55.46%,4.33%,133.06%,71.31,2.89,20.42%,20.92%,-0.42%,1052988
9,"ALNY",1.59,3.44,12.20%,24.01%,28.64%,-23.00%,84.31%,66.74,86.68,18.98%,6.34%,11.89%,3566251
10,"VTL",,1.48,-13.72%,-26.03%,-22.46%,-54.55%,50.09%,37.22,16.00,17.82%,17.65%,0.15%,62698
11,"EDAP",2.01,0.08,0.87%,-7.54%,-54.23%,-77.02%,20.87%,49.77,1.39,17.80%,11.20%,5.93%,284220
12,"CEMI",0.03,0.15,26.61%,29.99%,35.51%,13.17%,63.56%,81.08,4.63,17.18%,5.44%,11.14%,648921
13,"VSR",0.30,0.11,11.41%,9.60%,-4.29%,-31.33%,22.84%,64.59,3.55,15.26%,16.39%,-0.97%,1893374
14,"ATLS",2.49,1.85,-11.58%,-14.24%,-13.70%,-26.97%,16.37%,39.01,37.25,14.93%,-6.43%,22.83%,6265997
15,"SMED",0.77,0.22,26.50%,24.50%,24.71%,-5.93%,98.21%,78.96,5.55,14.67%,-10.05%,27.48%,3167276
16,"ABIO",2.27,0.06,5.26%,-1.89%,-19.19%,-49.21%,16.22%,55.78,1.29,14.16%,14.16%,0.00%,4471435
17,"ARTW",1.27,0.22,15.84%,10.25%,-0.60%,-15.65%,20.59%,67.37,5.74,13.89%,12.11%,1.59%,33824
18,"DPW",0.79,0.16,33.17%,40.01%,61.78%,-40.44%,249.33%,74.54,1.82,12.83%,13.53%,-0.62%,322178
19,"CLF",2.39,0.81,-25.66%,-41.05%,-52.25%,-70.91%,17.86%,26.02,8.25,12.70%,8.55%,3.83%,24674902
20,"AKAO",,0.59,9.39%,1.22%,-25.27%,-52.97%,19.95%,55.00,9.26,12.11%,12.11%,0.00%,129202
21,"VICL",1.46,0.06,5.45%,-0.15%,-4.92%,-32.40%,19.80%,54.76,1.21,12.04%,12.04%,0.00%,5304401
22,"PBR-A",,1.18,10.48%,3.51%,22.87%,-16.71%,83.31%,57.82,18.44,11.42%,2.50%,8.70%,21467416
23,"PLX",,0.10,2.47%,-4.50%,-35.28%,-53.77%,12.90%,52.22,2.45,11.36%,8.41%,2.73%,4803567
24,"PBR",1.79,1.08,9.19%,2.60%,21.13%,-17.53%,74.93%,57.24,17.27,10.56%,2.13%,8.26%,53437208
25,"PRPH",1.28,0.12,-1.78%,-7.46%,-20.98%,-53.69%,14.05%,46.90,1.38,10.40%,7.81%,2.40%,34723
26,"FOMX",,0.64,0.95%,0.95%,0.95%,-49.09%,17.89%,,5.60,10.24%,2.56%,7.48%,523848
27,"PGN",,0.44,-9.57%,-29.61%,-34.37%,-67.83%,18.53%,33.66,5.63,9.96%,7.65%,2.15%,3734101
28,"RTGN",,0.44,0.62%,-4.93%,-18.09%,-42.15%,20.99%,48.61,4.90,9.87%,7.69%,2.02%,130266
29,"MOC",0.58,0.12,-0.07%,-3.46%,3.03%,-21.54%,50.00%,48.85,2.04,9.68%,-2.86%,12.90%,18504
30,"SPCB",-0.27,0.75,-12.23%,-10.22%,21.29%,-24.02%,180.82%,39.22,10.25,9.39%,7.78%,1.49%,180453
31,"CUDA",,1.32,10.00%,8.14%,-6.22%,-35.56%,53.57%,58.62,28.61,9.07%,8.78%,0.27%,460206
32,"BBD",1.66,0.75,6.24%,1.80%,16.46%,-12.22%,63.47%,56.15,16.38,8.98%,3.67%,5.12%,16626243
33,"VPCO",-0.06,0.15,-23.34%,-51.67%,-78.96%,-88.90%,8.83%,28.41,1.11,8.83%,8.83%,0.00%,134820
34,"ITUB",1.66,0.71,4.30%,-0.93%,12.82%,-14.50%,50.03%,54.30,15.80,8.74%,3.13%,5.44%,15559096
35,"RNA",,0.53,11.83%,5.10%,20.77%,-28.15%,179.01%,61.69,9.57,8.50%,4.25%,4.08%,545970
36,"ALTI",1.52,0.25,-43.51%,-61.11%,-69.82%,-85.50%,93.33%,31.91,1.16,8.41%,16.00%,-6.54%,32933
37,"HNH",0.84,1.37,14.86%,20.27%,34.34%,-4.02%,81.63%,66.58,31.24,8.40%,9.23%,-0.76%,95425
38,"GOL",2.42,0.29,-0.28%,-9.43%,-2.77%,-25.00%,40.05%,47.77,5.28,8.20%,3.13%,4.92%,2467434
39,"HNP",0.38,0.92,1.67%,-0.25%,14.64%,-6.43%,54.71%,53.07,46.11,8.11%,6.29%,1.71%,132737
40,"DYNT",1.01,0.42,11.15%,8.08%,17.00%,-24.13%,59.49%,58.35,4.37,7.90%,16.84%,-7.65%,142030
41,"QNST",1.64,0.19,4.78%,-2.33%,-24.30%,-52.81%,10.73%,53.82,4.54,7.84%,8.10%,-0.24%,132674
42,"LFVN",0.78,0.05,15.34%,10.91%,1.73%,-47.33%,25.45%,73.76,1.38,7.81%,5.34%,2.34%,485167
