"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"HAST",0.22,0.12,58.47%,60.04%,13.88%,-45.32%,102.72%,80.74,2.98,56.02%,1.71%,53.40%,560747
2,"MNGA",0.75,0.11,86.59%,71.06%,102.25%,-36.87%,272.47%,77.20,1.49,41.90%,27.34%,11.43%,18293468
3,"SGK",2.14,0.56,42.06%,43.66%,42.87%,16.36%,117.57%,83.48,19.94,35.37%,1.63%,33.20%,994616
4,"YOD",0.63,0.66,21.81%,66.53%,175.60%,-9.52%,411.54%,67.40,6.65,29.13%,28.63%,0.39%,5515155
5,"CDTI",1.20,0.63,90.09%,126.25%,235.61%,-17.19%,456.36%,80.31,6.12,25.41%,15.25%,8.81%,3086979
6,"CREG",2.02,0.23,28.21%,33.83%,54.60%,-11.52%,362.50%,69.46,4.07,24.46%,25.23%,-0.61%,2373957
7,"SGMA",1.32,0.62,-0.74%,5.24%,62.23%,-10.74%,171.09%,52.49,10.22,24.33%,-0.39%,24.82%,437977
8,"KNDI",2.07,1.24,29.10%,49.18%,157.29%,3.18%,503.10%,71.76,21.41,23.33%,10.47%,11.64%,15038985
9,"FPRX",,1.41,42.60%,40.49%,62.97%,6.04%,186.66%,76.32,22.99,22.61%,10.48%,10.99%,1275408
10,"AAMC",,60.81,22.79%,9.81%,72.58%,-13.56%,722.85%,64.84,1045.02,20.36%,9.46%,9.96%,47955
11,"AMCN",1.95,0.24,-6.15%,1.14%,21.59%,-27.47%,56.67%,47.55,2.35,17.50%,17.50%,0.00%,1698098
12,"THTI",0.31,0.25,37.68%,59.07%,62.33%,-40.49%,119.48%,62.78,1.69,17.36%,20.71%,-2.78%,609486
13,"SQBG",3.30,0.25,30.14%,35.01%,38.70%,10.22%,75.38%,85.61,7.98,15.99%,14.16%,1.60%,114890
14,"CBAK",2.50,0.47,45.20%,84.08%,125.79%,-6.70%,655.92%,76.45,4.46,15.24%,11.50%,3.36%,976411
15,"STAA",-0.07,0.78,19.06%,12.56%,35.98%,-2.96%,235.86%,65.37,17.70,15.16%,-1.61%,17.05%,1747164
16,"ATEC",1.74,0.13,9.97%,-14.72%,-19.10%,-36.76%,37.93%,51.59,1.60,15.11%,11.89%,2.88%,1884901
17,"CBMX",0.13,0.18,19.95%,21.61%,22.10%,-24.24%,63.55%,72.21,3.50,14.75%,13.27%,1.31%,5023165
18,"USU",3.03,0.50,-19.08%,-23.23%,-57.11%,-87.05%,45.00%,40.03,3.77,13.55%,11.21%,2.11%,590426
19,"UQM",2.35,0.29,36.25%,38.00%,68.43%,-19.71%,307.35%,65.47,2.77,13.06%,6.95%,5.71%,2521445
20,"COUP",,2.90,5.37%,5.37%,5.37%,-9.09%,16.50%,,30.00,12.99%,12.02%,0.87%,712331
21,"OCLS",1.66,0.26,30.45%,38.76%,61.57%,-31.76%,123.64%,76.80,4.92,12.84%,10.56%,2.06%,2027796
22,"MOBI",,0.93,56.61%,101.62%,166.84%,4.80%,622.73%,78.81,11.13,12.42%,11.30%,1.01%,6641402
23,"GPRC",0.77,0.13,17.71%,16.84%,42.84%,-10.56%,182.46%,68.31,3.22,12.20%,10.27%,1.74%,578591
24,"CNET",1.27,0.23,13.98%,59.73%,130.37%,-36.00%,329.24%,59.68,1.76,12.10%,11.39%,0.64%,240489
25,"CUR",1.42,0.19,22.41%,28.21%,82.22%,11.20%,337.00%,75.19,4.37,12.05%,6.33%,5.38%,4029877
26,"USEG",2.38,0.16,12.92%,21.38%,63.12%,5.58%,213.10%,74.32,4.54,11.82%,10.73%,0.99%,651877
27,"BOSC",1.67,0.21,5.66%,1.56%,46.15%,-35.48%,173.44%,58.97,7.00,11.64%,11.11%,0.48%,87821
28,"SCON",2.80,0.28,29.87%,37.46%,59.37%,-34.56%,162.68%,73.61,3.73,11.34%,8.43%,2.69%,1531234
29,"NQ",,1.12,3.78%,15.87%,33.12%,-21.81%,187.23%,57.79,20.25,10.78%,9.11%,1.53%,3918599
30,"SARA",2.25,0.12,5.90%,19.70%,-20.33%,-56.29%,46.32%,58.09,1.39,10.32%,8.59%,1.59%,341019
31,"SHEN",1.20,0.95,17.30%,25.14%,43.27%,8.48%,134.45%,83.02,31.98,10.01%,8.41%,1.48%,251191
32,"CELH",1.24,0.11,105.22%,152.29%,166.12%,0.00%,478.95%,88.70,1.10,10.00%,-8.33%,20.00%,17435
33,"CCM",0.60,0.63,-3.55%,24.98%,84.61%,-19.84%,166.67%,53.57,8.08,9.78%,0.25%,9.51%,358191
34,"USMO",0.89,0.52,17.00%,19.39%,20.79%,8.43%,45.92%,81.56,17.00,9.75%,8.83%,0.84%,251225
35,"MOC",0.50,0.08,4.11%,-0.82%,16.77%,-21.54%,56.92%,54.91,2.04,9.68%,2.51%,6.99%,147950
36,"TCL",0.60,0.26,-4.66%,-9.27%,-14.34%,-26.37%,11.01%,44.32,7.26,9.67%,0.97%,8.61%,3016538
37,"HELI",,0.49,-14.18%,-13.56%,-13.56%,-22.44%,15.05%,,7.95,9.50%,6.00%,3.31%,972725
38,"DHRM",2.33,1.14,-5.37%,27.53%,146.44%,-27.39%,417.13%,52.94,9.36,9.22%,10.90%,-1.52%,409268
39,"BORN",2.73,0.26,9.93%,18.55%,68.69%,-29.77%,194.29%,57.40,3.09,9.19%,9.57%,-0.35%,394395
40,"BTH",1.67,0.40,3.04%,2.33%,-15.51%,-49.97%,15.61%,55.95,9.92,9.13%,7.71%,1.32%,286848
41,"MKTY",0.74,0.09,18.58%,23.20%,35.01%,-27.27%,757.14%,60.36,1.20,9.09%,0.00%,9.09%,54376
42,"MGN",2.18,0.18,2.43%,42.19%,94.64%,-21.87%,192.98%,55.92,1.41,9.02%,3.40%,5.43%,206220
43,"TREX",2.17,3.05,6.24%,10.34%,32.40%,-9.45%,90.64%,58.94,78.64,8.84%,8.26%,0.54%,456991
44,"WD",,0.43,2.13%,8.31%,6.86%,-14.84%,34.48%,60.39,16.81,8.80%,6.87%,1.81%,102857
45,"PRTS",1.55,0.20,38.34%,37.39%,84.06%,1.89%,256.04%,78.01,3.24,8.36%,6.23%,2.01%,1325952
46,"VIMC",1.47,0.35,14.08%,32.14%,101.75%,-16.03%,257.27%,61.53,3.93,8.26%,7.67%,0.55%,167488
47,"HPJ",2.01,0.57,12.68%,42.12%,125.93%,-25.94%,415.22%,58.55,4.74,8.22%,7.48%,0.68%,381780
48,"GNCMA",0.96,0.30,10.76%,10.23%,19.89%,-2.21%,49.80%,68.36,11.49,8.19%,7.79%,0.38%,278652
49,"NMBL",,2.87,-3.48%,3.07%,6.25%,-18.34%,42.91%,49.31,47.36,8.18%,6.43%,1.64%,359686
50,"GST",2.57,0.40,-11.64%,-10.26%,23.26%,-21.60%,326.72%,40.44,5.59,8.12%,7.29%,0.77%,1157123
51,"ELTK",1.50,0.12,13.08%,14.47%,64.67%,-30.38%,157.01%,64.41,2.75,7.84%,8.27%,-0.39%,264192
52,"ATAI",0.90,0.27,5.80%,9.56%,0.34%,-30.89%,17.19%,58.22,4.43,7.78%,5.73%,1.95%,43777
53,"PTX",1.50,0.32,8.69%,30.71%,29.26%,-40.79%,123.81%,62.23,3.76,7.74%,0.27%,7.45%,311834
54,"SKBI",0.86,0.47,5.24%,28.97%,73.86%,-12.14%,515.00%,60.05,6.15,7.71%,5.49%,2.10%,74099
55,"MRNA",1.72,0.21,17.96%,56.47%,242.91%,-14.92%,755.56%,63.49,1.54,7.69%,1.32%,6.29%,159791
56,"VHI",1.42,0.56,2.05%,-11.49%,-27.62%,-45.16%,12.67%,47.59,11.47,7.60%,1.50%,6.00%,53399
57,"AUO",1.61,0.07,7.79%,13.21%,3.04%,-30.12%,28.41%,66.87,3.48,7.41%,1.75%,5.56%,675679
58,"CCIH",1.53,2.64,12.15%,45.94%,187.52%,-12.34%,634.86%,61.23,25.72,7.39%,7.17%,0.21%,897933
59,"ASPX",,2.51,20.62%,30.21%,30.21%,-4.00%,146.34%,,32.64,7.37%,6.67%,0.66%,95203
60,"WLB",2.05,0.96,11.34%,17.48%,63.84%,1.08%,134.45%,71.13,25.25,7.36%,7.36%,0.00%,328163
61,"CARA",,2.17,-2.23%,-2.23%,-2.23%,-20.43%,30.28%,,18.50,7.18%,3.99%,3.07%,360409
62,"NCTY",1.40,0.20,6.93%,14.13%,0.27%,-36.89%,36.54%,56.48,2.84,7.17%,4.80%,2.26%,169790
