"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IBIO",0.01,0.35,246.84%,374.43%,512.01%,17.58%,1237.50%,76.31,3.21,69.84%,44.59%,17.46%,58357964
2,"ESI",1.63,0.60,105.59%,35.94%,-55.95%,-79.93%,151.09%,71.34,9.19,64.99%,31.85%,25.13%,13956875
3,"HDSN",0.92,0.17,26.69%,30.52%,30.72%,1.00%,130.86%,72.75,4.04,32.46%,29.49%,2.30%,2074245
4,"APRI",2.40,0.11,13.42%,-3.81%,-22.16%,-39.48%,46.43%,57.59,1.64,27.13%,27.13%,0.00%,270876
5,"LIME",0.94,0.17,3.83%,-12.30%,-3.20%,-59.12%,46.08%,50.98,2.98,26.27%,24.17%,1.69%,30752
6,"ELSE",0.66,0.16,10.65%,4.78%,-0.25%,-13.51%,28.48%,57.99,3.97,24.45%,26.43%,-1.57%,11413
7,"BIOF",4.91,0.53,17.73%,3.51%,65.28%,-19.59%,829.30%,61.06,6.88,23.30%,22.64%,0.54%,1001977
8,"WLB",2.14,2.20,2.56%,-6.27%,16.26%,-18.19%,170.84%,51.86,36.97,20.62%,1.76%,18.53%,727847
9,"TTPH",,1.49,12.88%,43.59%,81.45%,-4.44%,201.00%,63.99,24.11,19.89%,13.57%,5.57%,2245183
10,"VPCO",-0.06,0.15,3.47%,-33.06%,-73.23%,-86.30%,34.31%,46.59,1.37,17.09%,11.38%,5.13%,162921
11,"LIVE",-0.77,0.22,-6.25%,-24.91%,-45.62%,-78.39%,174.52%,40.35,2.58,14.67%,10.73%,3.56%,593447
12,"ROX",0.67,0.07,23.73%,35.97%,57.85%,1.94%,122.54%,79.04,1.58,14.49%,14.49%,0.00%,1699027
13,"CZR",,0.73,-1.25%,-7.33%,-35.56%,-56.21%,37.60%,50.24,11.71,12.70%,14.47%,-1.54%,3542392
14,"AMCN",1.80,0.11,29.61%,23.46%,7.83%,-28.40%,49.68%,76.93,2.32,12.62%,14.29%,-1.46%,1257885
15,"ACFN",0.83,0.11,-6.94%,-20.97%,-47.59%,-71.12%,19.64%,40.61,1.34,12.61%,10.74%,1.68%,223407
16,"W",,2.96,-7.72%,-7.72%,-7.72%,-31.85%,19.10%,,26.87,12.47%,10.17%,2.09%,801836
