"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18991.60,26.62,56.94,-0.04%,2523809
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",15919.70,,13.61,0.22%,9395764
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,38.20,-0.16%,49
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,33.50,-0.48%,497
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",28678.36,,40.16,0.85%,11233767
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2152.75,,983.16,2.30%,13979
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",73.25,7.33,3.60,2.27%,8122
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2371.31,22.80,32.84,0.03%,766647
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",319.91,,21.41,-1.02%,219595
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1147.30,31.97,31.20,-0.41%,93817
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8921.29,21.46,124.17,1.52%,670296
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",547303.63,15.18,633.00,-0.37%,19893306
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1446.59,101.47,34.30,-0.58%,171509
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",87.35,,1.35,0.00%,126442
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",983.05,,6.01,3.09%,492954
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",942.85,11.57,36.59,-2.09%,138562
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,61.80,-0.63%,338532
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2285.70,13.89,24.25,2.11%,606948
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",934.05,66.63,41.32,-1.57%,95064
20,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",55151.87,19.48,23.74,-0.13%,1226994
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",85911.48,21.02,54.33,0.56%,3895148
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",16549.55,50.54,73.18,-0.14%,3630073
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",529.87,24.21,21.01,-0.24%,50623
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",100.55,,2.24,0.00%,801
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",1772.31,79.10,48.39,-1.33%,186813
26,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1981.56,18.41,64.64,0.02%,123758
27,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",31.08,,1.47,-0.68%,200368
28,"ABM","ABM Industries Inc.","Services","Business Services","USA",1526.65,21.19,27.27,-0.22%,141420
29,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",876.82,129.24,22.80,3.78%,570591
30,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",366.02,18.72,7.27,-0.41%,106695
31,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",59476.82,28.49,40.01,1.04%,5784588
32,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",120.47,4.01,13.00,-2.99%,164703
33,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",18384.82,,16.11,2.16%,12296100
34,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2103.11,,20.65,-2.82%,977353
35,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3979.21,26.05,14.76,-0.61%,4134115
36,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",484.78,13.09,37.30,-0.75%,125227
37,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",4047.43,80.38,38.84,0.67%,694381
38,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",691.51,8.91,6.02,-0.66%,781992
39,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,27.45,-0.15%,9108
40,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",34968.84,10.05,103.71,0.15%,1170813
41,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",498.75,15.78,17.43,0.40%,231871
42,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",65.14,,4.28,1.90%,25657
43,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",33.06,,1.45,-2.68%,138687
44,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1814.54,,7.44,-0.40%,620421
45,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7645.04,12.64,56.93,-0.14%,324377
46,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",5975.60,,8.98,0.56%,31699
47,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2183.11,41.35,42.64,-0.84%,238454
48,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",269.05,,2.71,-2.52%,925674
49,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",766.29,,3.56,-1.39%,5123145
50,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,64.93,0.65%,1340
51,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2083.49,36.14,54.31,-1.13%,173370
52,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",205.70,,1.88,1.62%,749461
53,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",3186.92,13.05,32.14,0.09%,589586
54,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",11838.67,39.53,62.99,0.85%,350060
55,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",54113.01,18.83,81.45,1.28%,2408840
