"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ATRM",0.71,1.42,236.18%,220.10%,128.36%,18.66%,853.85%,82.36,12.40,156.20%,112.69%,20.45%,2418762
2,"AZC",1.92,0.23,5.46%,-7.61%,-23.65%,-42.27%,273.33%,52.03,1.68,63.11%,55.56%,4.85%,955220
3,"ELTK",0.74,0.30,127.37%,139.67%,155.31%,8.87%,209.71%,96.88,3.19,49.77%,-9.12%,64.79%,11328233
4,"DSS",0.40,0.13,53.85%,61.82%,-1.64%,-48.35%,118.60%,78.77,1.88,30.56%,30.56%,0.00%,3568800
5,"LTRX",0.30,0.09,33.10%,34.44%,13.67%,-22.18%,47.33%,80.83,1.93,26.97%,25.32%,1.32%,349511
6,"WPCS",0.50,0.23,38.13%,24.60%,-3.22%,-44.21%,71.93%,70.69,2.94,24.58%,25.64%,-0.85%,332991
7,"OXBT",0.47,1.01,12.02%,104.60%,79.46%,-61.76%,446.22%,61.34,6.50,20.59%,18.83%,1.48%,4397969
8,"GNE",,0.84,49.24%,65.69%,81.24%,18.10%,169.57%,87.24,17.36,19.89%,19.89%,0.00%,203217
9,"BIOS",1.41,0.37,11.43%,-10.00%,-43.26%,-60.73%,23.35%,55.57,6.92,17.29%,12.52%,4.24%,7326597
10,"FRO",1.97,0.14,15.21%,12.91%,19.74%,-27.59%,59.65%,64.71,2.73,16.17%,3.41%,12.34%,3519436
11,"CRDS",0.68,0.19,40.98%,65.95%,2.34%,-48.70%,156.52%,65.91,1.77,15.69%,9.26%,5.88%,753586
12,"RNA",,0.36,26.32%,-12.32%,-69.95%,-85.99%,41.11%,58.91,4.84,15.51%,13.88%,1.43%,892551
13,"AEHR",1.81,0.22,14.48%,15.37%,78.39%,-20.61%,295.83%,59.33,2.85,15.38%,14.00%,1.21%,199781
14,"OPHC",2.31,0.12,8.61%,2.45%,-6.35%,-57.39%,274.97%,56.08,1.50,15.38%,17.18%,-1.54%,19302
15,"LPDX",,0.26,0.41%,-7.43%,-36.00%,-63.43%,23.71%,50.17,4.33,14.85%,14.85%,0.00%,249044
16,"PEIX",1.50,0.28,18.07%,8.85%,-9.89%,-46.67%,61.37%,61.59,3.76,13.60%,13.94%,-0.30%,816736
17,"GNK",1.52,0.23,-7.34%,-23.30%,-2.08%,-51.81%,114.29%,42.47,2.40,13.21%,9.59%,3.30%,2625909
18,"PRMW",,0.17,21.42%,24.23%,67.04%,6.08%,220.41%,75.75,3.14,11.74%,9.41%,2.14%,674797
19,"SGMA",1.01,0.31,21.95%,21.74%,40.22%,5.63%,74.27%,76.97,6.57,11.73%,11.36%,0.34%,46698
20,"BNFT",,2.93,6.06%,2.31%,2.31%,-14.00%,28.75%,56.03,48.05,11.48%,11.56%,-0.07%,52426
21,"ONCY",1.50,0.18,-20.98%,-28.33%,-34.09%,-62.07%,14.02%,34.40,1.87,11.31%,7.47%,3.57%,900449
22,"INBK",0.74,1.59,6.87%,-5.14%,10.62%,-32.76%,107.30%,54.48,24.15,10.68%,10.07%,0.55%,45821
23,"PZN",3.06,0.32,21.06%,29.34%,40.74%,8.15%,103.06%,87.56,9.42,10.56%,8.03%,2.35%,109346
24,"AVAV",0.50,0.77,8.32%,17.89%,36.44%,4.06%,75.27%,75.19,29.76,10.55%,2.62%,7.73%,1073553
25,"GEVO",,0.16,19.04%,5.17%,-3.38%,-34.18%,39.23%,60.04,1.81,10.37%,10.37%,0.00%,2877877
26,"GPRC",0.80,0.24,5.62%,16.45%,61.01%,-13.00%,146.49%,59.03,2.81,10.20%,5.64%,4.31%,190727
27,"RPRX",0.00,1.07,6.61%,-20.41%,-7.79%,-43.81%,98.81%,46.49,16.74,10.13%,4.69%,5.20%,909717
28,"SIF",1.21,0.95,9.88%,19.59%,35.04%,7.47%,72.65%,70.77,24.45,10.09%,9.74%,0.32%,26538
29,"HIMX",1.72,0.52,10.69%,4.45%,54.24%,-9.66%,405.67%,60.08,10.38,10.07%,9.49%,0.53%,14192714
30,"BYD",2.54,0.50,11.73%,-7.76%,3.31%,-22.03%,127.72%,55.40,11.50,9.94%,9.21%,0.67%,5510138
31,"WYY",0.81,0.07,30.03%,27.14%,53.12%,-0.88%,253.13%,73.55,1.13,9.71%,6.60%,2.91%,1135787
32,"AFCB",0.18,0.16,9.94%,10.79%,11.49%,5.50%,27.96%,94.12,20.00,9.59%,5.54%,3.84%,143267
33,"LUB",1.10,0.28,15.74%,18.30%,11.68%,-5.01%,45.74%,77.13,8.73,9.40%,9.12%,0.25%,18768
34,"STCK",,0.70,12.69%,24.22%,27.68%,4.29%,48.43%,81.20,18.48,9.35%,8.71%,0.59%,188506
35,"RLYP",,1.10,29.95%,29.95%,29.95%,3.88%,46.15%,,16.88,9.26%,8.83%,0.39%,153701
36,"EXFO",0.89,0.21,3.52%,1.31%,9.59%,-11.89%,39.79%,57.71,5.41,9.07%,7.13%,1.81%,119962
37,"HPQ",1.40,0.68,7.73%,16.26%,19.32%,-0.89%,130.23%,73.12,27.36,9.05%,2.01%,6.90%,52144032
38,"MY",,0.22,-10.54%,-18.23%,13.94%,-41.76%,81.42%,42.19,2.05,9.04%,7.89%,1.06%,1718791
39,"NSPR",,0.25,3.24%,3.72%,16.51%,-43.80%,61.11%,55.47,2.90,9.02%,9.02%,0.00%,355669
40,"KID",2.50,0.10,-11.06%,-20.24%,-25.17%,-41.08%,14.74%,39.78,1.09,9.00%,3.81%,5.00%,78027
