"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19009.33,27.35,58.29,1.50%,1597808
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",11816.21,,11.05,0.09%,20829320
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,36.29,1.94%,1918
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.14,2.03%,700
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",11356.80,29.91,34.66,2.54%,13828231
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2199.84,,900.02,-3.94%,37452
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",84.56,8.82,3.96,-0.25%,5900
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2052.44,15.32,27.05,0.30%,1487595
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",165.62,,13.16,0.15%,30168
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1011.14,30.58,28.02,1.82%,109522
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8056.73,19.99,124.86,12.74%,3370092
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",459317.57,12.71,512.51,-0.02%,9131435
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1268.57,637.20,32.01,0.47%,163113
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",87.07,,1.43,-1.38%,89638
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",626.38,,3.85,3.49%,139199
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",849.94,7.60,34.06,0.68%,213363
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,56.09,1.85%,805866
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2000.15,15.94,21.88,0.92%,280366
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",826.48,48.83,36.96,-0.40%,269253
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",56873.72,19.81,25.10,1.37%,1502490
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",75890.70,16.75,47.93,0.42%,4853255
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",14903.53,41.49,65.51,1.22%,1524476
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",477.06,26.48,20.04,0.91%,122120
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",83.24,,1.78,1.71%,33217
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2116.74,92.17,61.11,3.59%,316151
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",798.59,52.49,31.09,0.39%,467330
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1511.05,15.93,50.35,2.30%,336321
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",19.17,,1.74,-1.69%,666218
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1445.14,20.09,26.20,0.31%,205469
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.83,,0.13,0.00%,550
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1032.56,144.89,26.51,1.65%,275177
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",295.11,22.67,6.95,2.21%,187534
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",56960.45,23.91,36.65,0.83%,9522511
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",121.94,54.80,14.02,2.34%,184892
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",18578.56,,18.50,-0.32%,7189672
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1957.45,,22.69,3.75%,1737024
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4377.72,9.49,15.52,1.57%,1557150
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",561.76,16.10,44.08,5.30%,287836
