"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IMRS",,0.09,51.98%,53.00%,-1.19%,-49.19%,88.79%,83.06,2.19,40.38%,44.08%,-2.56%,1952011
2,"PATH",3.02,0.15,44.44%,84.97%,60.29%,9.50%,178.98%,84.31,4.38,35.60%,0.23%,35.29%,5589654
3,"ZLCS",1.92,0.08,56.55%,-4.06%,-47.81%,-78.50%,102.27%,57.20,1.78,34.85%,31.85%,2.27%,11967242
4,"ORMP",0.86,1.68,112.51%,173.05%,211.31%,27.73%,440.35%,85.34,24.64,31.34%,21.68%,7.94%,1913512
5,"PGRX",,0.15,53.09%,33.46%,-56.73%,-97.09%,76.67%,78.00,2.65,28.64%,26.19%,1.94%,670209
6,"ABIO",2.54,0.10,40.55%,48.22%,36.20%,-61.95%,100.01%,81.89,2.26,25.56%,2.73%,22.22%,16230757
7,"DRAM",1.38,0.20,14.85%,25.05%,9.51%,-46.95%,160.63%,63.94,3.28,25.34%,14.03%,9.92%,870572
8,"ATHX",1.70,0.19,67.81%,91.87%,113.51%,22.50%,250.00%,90.31,3.92,24.05%,22.50%,1.27%,7060572
9,"CALI",0.69,0.47,35.33%,61.15%,74.28%,-25.40%,169.11%,73.71,5.14,22.38%,22.38%,0.00%,384917
10,"IPWR",,0.46,25.76%,18.97%,18.97%,-8.11%,38.64%,,7.14,22.26%,19.80%,2.05%,191395
11,"PTGI",0.93,0.12,30.10%,19.07%,2.28%,-21.93%,60.89%,79.85,3.62,21.07%,13.12%,7.02%,1288148
12,"SEV",1.27,0.40,55.43%,67.80%,82.79%,11.73%,157.65%,87.24,8.76,20.00%,19.51%,0.41%,196873
13,"CCIH",,0.68,53.31%,72.87%,146.89%,17.56%,299.71%,81.64,13.99,19.37%,18.56%,0.68%,2334889
14,"PLUG",1.10,0.33,126.09%,265.87%,640.56%,9.90%,3691.67%,88.55,4.55,18.18%,10.44%,7.01%,109226952
15,"BORN",2.71,0.24,36.48%,50.25%,100.79%,-29.09%,197.14%,73.73,3.12,18.18%,18.18%,0.00%,1957346
16,"FRX",0.72,1.07,20.33%,29.96%,56.42%,14.94%,96.76%,86.88,69.30,17.94%,0.70%,17.12%,11845389
17,"IFNY",,0.11,17.69%,-8.70%,-30.00%,-59.20%,59.38%,52.50,1.53,16.79%,10.87%,5.34%,48282
18,"ZGNX",,0.17,20.46%,28.30%,89.33%,10.86%,234.48%,74.28,3.88,16.52%,16.52%,0.00%,14850329
19,"GALE",1.01,0.31,42.34%,72.44%,145.05%,11.63%,278.18%,87.11,6.24,16.42%,13.04%,2.99%,25382992
20,"GENE",1.83,0.11,13.83%,0.26%,-24.91%,-49.25%,25.93%,58.47,1.70,15.65%,3.03%,12.24%,1020393
21,"MEET",2.13,0.08,18.55%,12.37%,15.49%,-45.26%,94.39%,74.72,2.08,15.56%,-1.89%,17.78%,4942551
22,"KONG",1.19,0.38,18.49%,15.84%,10.00%,-38.87%,64.03%,73.50,9.12,15.01%,14.57%,0.38%,746281
23,"BITA",,1.84,18.95%,21.21%,101.65%,-0.40%,394.33%,71.97,34.90,14.76%,14.05%,0.62%,3615627
24,"ARTC",1.81,0.69,17.99%,23.97%,31.10%,14.56%,47.56%,88.11,46.57,14.76%,3.60%,10.77%,1466634
25,"CEC",0.72,0.91,12.88%,10.37%,20.14%,3.26%,75.60%,74.17,49.58,14.40%,6.33%,7.59%,406936
26,"ABCD",1.84,0.10,26.84%,40.91%,58.78%,10.26%,131.18%,75.21,2.15,14.36%,14.36%,0.00%,245791
