"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"PBM",,0.15,61.04%,48.16%,52.98%,-10.00%,268.42%,83.71,6.30,61.54%,31.80%,22.56%,161202
2,"KONE",0.09,0.20,22.76%,8.83%,7.40%,-46.69%,192.93%,63.44,2.90,39.62%,17.89%,18.44%,51543
3,"ENTA",,1.10,57.74%,72.87%,91.00%,28.59%,166.53%,92.35,38.14,28.59%,23.43%,4.18%,1336173
4,"CNYD",1.80,0.17,-5.12%,-21.35%,-21.03%,-76.44%,58.30%,46.40,3.53,22.57%,20.89%,1.39%,91551
5,"ARCW",0.43,3.77,-8.09%,31.58%,159.58%,-53.92%,333.33%,53.47,20.15,22.05%,22.20%,-0.12%,146427
6,"EAC",,0.64,14.29%,13.95%,14.45%,-27.74%,170.70%,70.44,21.25,17.99%,12.55%,4.83%,211349
7,"CLIR",,0.39,13.32%,4.68%,-5.01%,-34.08%,79.37%,61.43,7.39,17.30%,9.64%,6.98%,302285
8,"TRX",0.93,0.14,-3.00%,-10.06%,-33.06%,-58.87%,17.96%,47.50,1.97,16.57%,11.30%,4.73%,1019361
9,"RLYP",,1.31,47.61%,47.61%,47.61%,8.88%,101.73%,,23.30,16.56%,5.53%,10.46%,499340
10,"MEIL",,0.19,35.23%,29.26%,5.59%,-62.76%,103.33%,68.61,3.05,14.66%,10.91%,3.38%,137521
11,"RMBS",1.75,0.25,11.91%,8.23%,17.99%,-11.71%,104.26%,67.95,9.58,12.31%,3.01%,9.03%,11733490
12,"NAVB",0.59,0.12,28.29%,5.82%,-19.33%,-42.90%,84.68%,64.36,2.05,12.02%,-1.44%,13.66%,7238238
13,"TBOW",,0.06,16.01%,18.16%,27.89%,-15.82%,129.31%,69.73,1.33,11.76%,2.31%,9.24%,1355822
