"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IDIX",0.04,0.38,278.19%,307.27%,317.44%,155.26%,711.95%,95.99,23.79,229.05%,-0.92%,232.09%,37953624
2,"ACHN",1.92,0.16,52.33%,48.12%,17.19%,-49.94%,88.05%,78.51,4.25,47.57%,7.32%,37.50%,47219152
3,"HITT",0.89,1.31,33.81%,30.27%,28.00%,15.30%,49.54%,87.21,77.90,28.63%,0.10%,28.50%,6038528
4,"PFIE",0.80,0.20,26.48%,28.97%,47.75%,5.38%,327.73%,75.11,5.09,22.65%,9.46%,12.05%,1297841
5,"CTC",1.77,0.14,17.75%,9.52%,-25.49%,-59.70%,51.69%,57.50,1.35,20.54%,19.47%,0.89%,82197
6,"SYN",1.19,0.14,22.16%,-14.31%,-11.00%,-54.95%,72.63%,56.64,1.64,18.84%,17.99%,0.72%,2389792
7,"DRL",2.65,0.83,32.72%,-35.79%,-70.50%,-83.72%,117.65%,48.28,4.07,17.29%,14.33%,2.59%,1491682
8,"GBR",1.25,0.19,15.38%,28.87%,54.73%,-15.24%,178.00%,65.10,2.78,15.83%,19.83%,-3.33%,100426
9,"GLRI",,0.37,28.95%,36.31%,41.06%,9.71%,50.47%,84.72,11.30,15.42%,13.23%,1.94%,68293
10,"CERU",,0.42,3.22%,-2.87%,-2.87%,-22.39%,23.86%,,6.26,15.19%,15.83%,-0.55%,26271
11,"TLOG",,0.40,1.73%,-17.26%,-37.44%,-67.73%,23.96%,45.15,4.76,14.42%,10.19%,3.85%,95039
12,"IGT",1.40,0.26,14.53%,10.33%,-11.42%,-31.56%,17.87%,75.48,14.31,14.39%,14.30%,0.08%,20628222
13,"FDO",0.38,0.83,18.47%,18.79%,6.41%,-8.03%,23.33%,85.82,68.62,13.37%,0.85%,12.41%,12011946
14,"GRH",2.15,0.05,20.94%,23.02%,6.28%,-30.86%,61.33%,80.02,1.21,13.08%,11.01%,1.87%,307343
15,"LXRX",2.08,0.07,21.23%,10.01%,-15.93%,-48.11%,32.00%,66.54,1.65,13.01%,12.24%,0.68%,3153437
16,"VHI",1.42,0.29,7.77%,-7.67%,-50.63%,-67.86%,22.26%,55.38,6.70,12.98%,11.67%,1.18%,124479
17,"ZEN",,1.62,8.78%,8.78%,8.78%,-6.12%,56.60%,,17.32,12.54%,13.65%,-0.97%,438328
18,"CRCM",,0.67,11.79%,0.30%,-27.74%,-58.67%,26.33%,58.96,12.09,12.36%,12.89%,-0.46%,335370
19,"ESCR",1.37,0.15,16.78%,12.24%,19.94%,-27.06%,63.16%,67.77,3.10,12.32%,11.51%,0.72%,70868
20,"RCPT",,2.02,4.33%,-12.48%,-9.47%,-46.91%,91.98%,46.23,29.20,12.31%,11.92%,0.35%,156477
21,"ACFN",0.91,0.17,32.09%,-5.28%,-40.72%,-77.88%,62.22%,60.36,2.19,12.31%,7.88%,4.10%,3300083
22,"EBIO",,0.82,11.25%,-6.22%,-12.05%,-38.02%,19.68%,54.77,11.98,11.75%,11.44%,0.28%,25419
23,"AGTC",,1.71,60.76%,68.69%,68.69%,-1.57%,115.05%,83.93,23.87,11.44%,10.05%,1.26%,83199
24,"GALE",0.84,0.16,17.39%,17.73%,-15.93%,-65.51%,62.42%,64.01,2.68,11.20%,11.20%,0.00%,5114303
25,"XXII",2.89,0.28,27.26%,26.87%,56.62%,-45.28%,500.00%,66.21,3.48,10.83%,6.42%,4.14%,1078655
26,"SIGA",1.98,0.13,8.16%,3.30%,-10.45%,-29.88%,16.87%,59.74,2.91,10.65%,11.49%,-0.76%,226534
27,"JRJC",1.67,0.31,40.22%,17.13%,3.16%,-47.68%,276.32%,68.32,4.29,10.57%,11.43%,-0.77%,1199418
28,"TOUR",,1.45,33.56%,33.56%,33.56%,-9.24%,110.92%,,17.97,10.25%,8.78%,1.35%,1077005
29,"CENT",1.53,0.17,12.44%,8.63%,17.88%,0.00%,44.00%,71.97,8.64,10.20%,6.01%,3.95%,206055
30,"MTSI",,0.64,25.42%,19.89%,28.06%,1.34%,66.59%,79.81,21.99,9.95%,9.08%,0.80%,412982
31,"ERB",0.73,0.12,5.57%,-2.13%,-14.41%,-56.66%,155.71%,51.36,1.79,9.82%,11.18%,-1.23%,21862
32,"LTRX",0.02,0.09,9.41%,5.33%,10.73%,-38.37%,55.73%,58.39,2.04,9.68%,10.27%,-0.54%,18829
33,"TA",2.89,0.24,12.61%,14.11%,4.56%,-27.18%,27.25%,70.29,8.92,9.45%,4.21%,5.03%,936050
34,"INO",3.96,0.71,22.49%,6.19%,9.84%,-31.77%,341.80%,62.79,10.78,9.44%,9.00%,0.41%,3412153
35,"NKTR",1.34,0.51,8.20%,7.33%,2.60%,-20.21%,37.99%,60.00,12.24,9.38%,8.99%,0.36%,2764497
36,"NRP",1.13,0.37,2.57%,-0.98%,-10.77%,-27.10%,18.78%,55.70,15.18,9.21%,6.30%,2.73%,1152942
37,"MPET",1.43,0.16,3.06%,9.67%,58.66%,-17.86%,111.22%,56.48,2.07,8.95%,3.50%,5.26%,464645
38,"EDMC",2.71,0.23,-2.60%,-36.99%,-74.90%,-88.49%,18.18%,37.21,1.95,8.94%,8.33%,0.56%,302983
39,"IRS",1.67,0.47,18.35%,30.35%,58.89%,7.52%,174.55%,87.76,17.73,8.71%,8.37%,0.31%,162222
40,"UNXL",-1.77,0.57,47.71%,27.86%,-30.29%,-61.50%,67.08%,76.58,8.02,8.67%,11.08%,-2.17%,754692
41,"WAVX",1.70,0.19,29.81%,63.93%,91.40%,-0.88%,227.54%,69.82,2.26,8.65%,8.65%,0.00%,1452567
42,"KBIO",,0.13,2.25%,-12.98%,-49.06%,-71.15%,13.86%,46.42,1.89,8.62%,7.39%,1.15%,117734
43,"FIVN",,0.41,22.43%,16.94%,16.94%,-14.12%,56.84%,68.27,8.03,8.51%,9.10%,-0.54%,192890
44,"NEON",-0.88,0.29,1.66%,-21.35%,-36.77%,-58.14%,22.92%,44.36,3.70,8.50%,8.19%,0.29%,1242387
45,"EVOK",,0.54,12.33%,4.47%,-11.68%,-41.47%,28.70%,59.66,8.34,8.45%,9.02%,-0.52%,39834
46,"CYTR",1.64,0.26,25.89%,36.73%,20.39%,-43.11%,143.59%,72.13,4.75,8.45%,6.98%,1.37%,3542570
47,"HGG",1.31,0.43,11.69%,11.42%,-22.33%,-51.76%,38.45%,64.10,10.01,8.33%,8.69%,-0.32%,244012
48,"RTRX",,1.23,-12.65%,-23.46%,2.52%,-53.81%,148.89%,38.41,11.20,8.32%,9.38%,-0.97%,1004301
49,"LOAN",0.15,0.14,10.28%,21.45%,33.02%,-4.24%,79.34%,63.05,2.48,8.30%,5.54%,2.62%,57214
50,"OVAS",,0.51,10.41%,2.22%,-13.44%,-49.44%,46.82%,56.56,8.09,8.30%,6.59%,1.61%,121623
51,"BIOL",2.68,0.11,13.67%,3.07%,-3.56%,-53.12%,85.86%,60.63,2.12,8.16%,8.16%,0.00%,255749
52,"QIWI",,2.19,20.98%,37.80%,22.05%,-19.15%,166.64%,75.43,47.58,8.16%,8.33%,-0.16%,864032
53,"QURE",,0.75,16.43%,-1.28%,-17.25%,-42.72%,29.55%,57.86,10.74,8.16%,7.40%,0.70%,64784
54,"AOI",1.71,0.10,4.44%,0.36%,-5.86%,-37.12%,15.65%,54.35,2.66,8.13%,8.13%,0.00%,299197
55,"MRIN",,0.49,8.90%,9.31%,-1.29%,-26.51%,25.56%,60.16,10.56,8.09%,7.32%,0.72%,265665
56,"LGL",-0.16,0.13,2.77%,-6.02%,-17.18%,-31.90%,38.87%,50.82,4.44,8.03%,5.71%,2.19%,14431
57,"OXBT",0.62,0.21,1.54%,-2.89%,2.45%,-57.46%,307.56%,52.35,4.85,8.02%,8.02%,0.00%,292100
