"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"KUTV",2.17,0.25,-2.20%,-3.91%,29.27%,-23.08%,209.28%,51.47,3.00,42.86%,33.93%,6.67%,9145637
2,"PRSC",1.44,1.26,35.05%,41.14%,38.36%,21.37%,129.19%,80.23,38.00,34.37%,34.66%,-0.21%,1057353
3,"HPJ",1.99,0.65,38.71%,79.17%,196.66%,7.19%,645.65%,72.98,6.86,29.19%,27.75%,1.13%,4059018
4,"BCPC",0.84,1.27,18.88%,20.77%,21.71%,6.69%,56.75%,76.23,63.98,22.76%,13.10%,8.54%,933994
5,"TLOG",,0.58,0.25%,-11.47%,-12.55%,-47.80%,30.73%,50.08,7.70,20.69%,9.22%,10.50%,421309
6,"ISR",0.17,0.37,65.10%,139.57%,270.81%,-30.24%,497.73%,67.20,2.63,19.55%,1.94%,17.27%,21795628
7,"AMRS",1.80,0.35,7.30%,8.41%,39.01%,-27.33%,104.61%,56.13,4.44,19.03%,17.46%,1.34%,2445663
8,"GOMO",,2.39,-8.75%,0.17%,13.06%,-26.96%,99.52%,49.07,24.74,18.32%,16.37%,1.67%,886243
9,"CBAK",2.55,0.44,-4.13%,30.94%,66.91%,-26.36%,496.61%,54.86,3.52,17.33%,19.32%,-1.67%,841986
10,"CRRS",0.42,0.22,43.67%,49.36%,21.03%,-33.09%,268.00%,79.37,3.68,16.83%,18.33%,-1.27%,559890
11,"RBCN",1.21,0.70,-1.79%,7.39%,24.98%,-11.52%,119.63%,53.87,12.98,14.97%,5.79%,8.68%,1672075
12,"VISN",2.70,1.95,-7.99%,-15.57%,80.09%,-44.46%,1051.98%,45.26,20.39,14.94%,14.87%,0.06%,250104
13,"PEIX",1.77,1.53,19.41%,62.50%,214.66%,-1.65%,668.24%,67.41,17.90,14.89%,13.01%,1.67%,3966038
14,"PME",,0.30,11.49%,21.91%,38.30%,-60.77%,203.05%,62.25,3.97,14.08%,13.75%,0.29%,254793
15,"BODY",1.81,0.22,-44.55%,-57.13%,-79.11%,-90.89%,41.86%,24.83,1.22,14.02%,14.02%,0.00%,3184941
16,"ADGE",0.63,0.12,10.62%,6.84%,30.15%,-9.60%,100.72%,58.73,2.26,13.57%,18.32%,-4.02%,29561
17,"CSLT",,3.31,-17.26%,-17.26%,-17.26%,-42.86%,17.50%,,23.97,12.96%,13.60%,-0.57%,1949399
18,"ISRG",1.33,10.05,13.84%,14.61%,21.78%,-4.35%,40.57%,79.23,493.60,12.70%,1.55%,10.97%,2863691
19,"CSUN",2.27,0.37,-6.61%,-11.43%,1.25%,-52.40%,278.91%,45.61,4.85,12.53%,11.49%,0.93%,293957
20,"WUBA",,3.99,-3.33%,10.28%,23.43%,-20.53%,121.28%,53.28,46.80,12.42%,12.42%,0.00%,2235735
21,"HDY",2.37,0.30,-34.05%,-59.29%,-53.45%,-72.14%,72.57%,25.30,1.95,12.07%,12.07%,0.00%,270442
22,"RCON",2.52,0.55,-2.69%,0.03%,49.19%,-34.75%,236.77%,50.50,5.22,12.02%,11.06%,0.86%,411216
23,"JKS",3.83,2.23,-1.85%,0.81%,33.04%,-17.75%,688.89%,51.90,31.24,11.77%,10.70%,0.97%,2972634
24,"GST",2.56,0.33,6.09%,1.19%,29.49%,-14.59%,238.33%,55.40,6.09,11.33%,6.39%,4.65%,2916923
25,"ARWR",2.49,2.17,-15.88%,-3.38%,97.54%,-33.84%,1007.88%,45.24,18.28,11.33%,11.67%,-0.30%,3540484
26,"DAVE",1.58,1.55,-3.29%,14.05%,43.29%,-14.94%,165.98%,53.57,27.21,11.15%,10.12%,0.94%,109060
27,"MXWL",1.61,1.12,4.25%,33.25%,63.99%,-11.15%,192.86%,62.20,14.35,11.07%,10.05%,0.93%,2212892
28,"TNXP",,0.83,-3.04%,-14.93%,46.05%,-44.95%,3111.11%,45.97,11.56,11.05%,11.05%,0.00%,240156
29,"CCIH",1.59,2.49,-5.01%,14.47%,128.17%,-22.53%,549.43%,52.54,22.73,10.66%,10.34%,0.29%,772316
30,"CNIT",2.08,0.28,-1.30%,-3.58%,8.33%,-31.78%,432.29%,49.23,5.11,10.61%,9.19%,1.30%,26951
