"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"BZC",0.23,0.24,30.50%,28.91%,32.86%,23.87%,51.02%,86.99,12.61,26.48%,19.53%,5.82%,116266
2,"VTL",,0.77,42.13%,43.03%,43.03%,22.07%,66.04%,,17.70,26.34%,24.74%,1.28%,141219
3,"UNXL",-1.76,0.36,37.95%,14.01%,-37.76%,-65.39%,50.21%,72.25,7.21,26.27%,18.78%,6.30%,5781411
4,"BRLI",0.84,0.68,25.02%,22.34%,16.32%,-13.77%,35.68%,83.74,32.74,22.26%,18.54%,3.14%,1982538
5,"VNCE",,1.07,24.81%,26.52%,23.94%,1.13%,47.05%,79.82,33.13,19.47%,14.44%,4.40%,1250964
6,"CIEN",2.10,0.61,16.79%,11.37%,-1.29%,-19.54%,38.68%,69.30,22.48,18.38%,2.18%,15.85%,20175928
7,"DHRM",2.33,0.42,19.97%,6.30%,29.92%,-49.19%,261.88%,58.94,6.55,16.96%,11.97%,4.46%,507602
8,"VTUS",0.10,0.10,33.79%,24.68%,-42.84%,-70.58%,62.35%,69.74,1.38,16.95%,17.95%,-0.85%,3558599
9,"RMGN",,0.21,31.22%,-40.88%,-64.76%,-84.36%,119.10%,45.03,1.95,16.07%,7.73%,7.74%,296819
10,"MVIS",1.40,0.11,16.56%,14.99%,21.03%,-42.41%,95.15%,64.13,2.01,14.20%,-2.90%,17.61%,9049261
11,"HOFT",1.60,0.31,12.14%,9.10%,3.92%,-10.66%,20.78%,69.03,15.80,14.00%,8.00%,5.56%,60679
12,"ATEA",1.68,0.09,6.94%,-12.35%,-37.05%,-57.29%,35.76%,53.02,1.67,13.60%,20.14%,-5.44%,14186
13,"BV",,0.26,11.24%,3.97%,-12.79%,-38.52%,20.85%,60.95,7.07,13.48%,8.60%,4.49%,1415128
14,"IDRA",2.55,0.25,14.77%,-1.76%,-6.53%,-55.31%,395.16%,55.24,3.07,12.87%,11.64%,1.10%,3084817
15,"CLDX",2.37,1.09,12.56%,2.95%,-34.49%,-60.99%,40.80%,55.48,15.15,12.64%,11.56%,0.97%,5783165
16,"AXAS",2.04,0.23,3.37%,8.14%,47.02%,-9.83%,160.20%,57.35,5.23,12.47%,3.56%,8.60%,5754799
17,"RIGL",0.93,0.17,17.04%,10.54%,10.89%,-27.40%,57.14%,64.88,3.63,12.38%,12.73%,-0.31%,1496726
18,"ECTE",1.03,0.16,0.39%,-27.98%,-33.92%,-68.11%,24.84%,41.72,1.91,12.35%,7.30%,4.71%,114527
19,"GIFI",2.29,1.10,6.92%,-0.16%,-7.69%,-21.82%,15.69%,55.54,20.68,12.15%,10.41%,1.57%,69246
20,"HALO",1.51,0.40,17.08%,7.92%,-23.13%,-50.22%,53.91%,69.90,9.05,12.00%,-3.42%,15.97%,8117034
21,"WWD",1.44,0.81,10.20%,14.65%,18.11%,6.82%,32.28%,75.42,49.98,11.89%,8.46%,3.16%,1395659
22,"CIDM",1.75,0.11,13.99%,9.53%,23.62%,-16.00%,118.40%,68.46,2.73,11.43%,12.35%,-0.82%,633181
23,"QCCO",0.67,0.10,13.14%,13.02%,13.17%,-13.57%,57.76%,66.53,2.54,11.40%,10.43%,0.88%,36350
24,"ALDR",,0.58,46.07%,46.07%,46.07%,7.79%,63.05%,,15.49,11.28%,10.49%,0.72%,365202
25,"ATV",-0.35,0.16,-0.55%,4.84%,0.42%,-29.73%,37.88%,53.44,1.82,10.98%,13.75%,-2.44%,10701
26,"CLWT",1.64,0.19,14.90%,11.95%,11.22%,-30.37%,90.28%,71.30,4.70,10.85%,10.33%,0.47%,19779
27,"AMZG",1.90,0.31,12.90%,1.63%,-14.22%,-42.92%,25.92%,62.88,6.85,10.48%,10.48%,0.00%,286903
28,"RDNT",1.73,0.42,13.13%,41.56%,143.61%,2.94%,366.67%,75.51,7.00,10.41%,9.37%,0.95%,2182429
29,"ISIS",1.24,1.93,15.40%,-4.31%,-19.61%,-51.72%,47.42%,55.80,30.25,10.24%,4.78%,5.21%,4125652
30,"AGTC",,1.51,59.99%,60.21%,60.21%,1.28%,99.64%,86.57,22.16,10.19%,10.80%,-0.55%,104196
31,"KEYW",1.30,0.54,3.07%,-17.77%,-23.08%,-52.40%,13.18%,44.85,10.99,10.01%,8.49%,1.40%,817370
32,"ARSD",1.65,0.44,7.52%,3.60%,5.79%,-15.41%,50.54%,59.57,11.14,9.86%,9.97%,-0.10%,62522
33,"ARWR",2.74,0.92,21.37%,7.79%,22.68%,-49.11%,676.80%,59.93,14.06,9.84%,9.08%,0.70%,3435486
34,"VRNT",1.13,1.03,15.08%,14.02%,22.58%,2.34%,55.98%,80.73,51.16,9.81%,-1.03%,10.95%,2245577
35,"RGLS",,0.47,3.47%,-5.34%,-16.59%,-47.71%,24.81%,50.45,6.74,9.77%,9.06%,0.65%,67002
36,"FNSR",2.10,0.89,5.41%,-1.42%,5.21%,-13.86%,95.52%,54.49,24.85,9.71%,3.97%,5.52%,3350733
37,"PTCT",,2.22,30.36%,19.66%,15.11%,-29.93%,1456.41%,63.19,24.28,9.62%,4.75%,4.65%,438025
38,"OLED",0.57,1.21,8.10%,-0.06%,-13.66%,-30.47%,21.77%,57.68,27.63,9.30%,7.72%,1.46%,867098
39,"SSNI",,0.61,13.43%,-7.27%,-25.55%,-61.59%,33.23%,55.80,12.99,9.25%,8.89%,0.34%,298406
