"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ALIM",1.44,0.17,80.67%,80.40%,18.64%,-27.07%,180.41%,87.27,4.15,62.75%,-11.13%,83.14%,4186958
2,"PSDV",2.42,0.16,43.93%,37.65%,27.04%,-28.39%,242.74%,84.04,4.01,35.02%,-12.25%,53.87%,3636615
3,"NIHD",1.54,0.21,7.05%,-29.71%,-57.81%,-74.64%,31.05%,44.84,2.49,22.66%,22.66%,0.00%,12457201
4,"ASTC",1.31,0.24,92.61%,115.64%,234.20%,13.55%,408.20%,79.42,3.10,20.62%,18.32%,1.95%,2312427
5,"CLWT",1.72,0.36,51.26%,54.27%,81.02%,3.57%,141.67%,82.50,5.80,19.59%,20.33%,-0.62%,115592
6,"OXBT",0.53,0.65,-9.54%,13.71%,45.22%,-68.17%,324.37%,50.24,5.05,18.54%,16.09%,2.11%,6121429
7,"USU",2.01,1.19,-50.16%,-50.73%,-59.49%,-86.13%,55.38%,28.76,4.04,15.43%,8.31%,6.57%,3036507
8,"AKS",2.40,0.23,27.72%,44.61%,89.25%,13.91%,164.13%,84.77,7.29,15.35%,8.48%,6.33%,24806870
9,"CDTI",2.21,0.09,8.22%,6.53%,-9.92%,-49.51%,40.00%,57.21,1.54,14.93%,3.36%,11.19%,1130843
10,"VMEM",,0.33,13.46%,-25.47%,-29.15%,-49.87%,60.00%,48.28,4.00,14.29%,12.99%,1.14%,3752273
11,"AMS",0.81,0.08,18.58%,22.71%,30.46%,-11.56%,101.32%,74.18,3.06,14.18%,9.68%,4.10%,62823
12,"IACI",0.52,1.20,19.07%,21.71%,35.63%,12.69%,82.82%,79.46,68.49,13.98%,6.85%,6.67%,8403446
13,"FUEL",,3.86,19.55%,8.44%,5.99%,-17.11%,50.30%,60.42,56.83,13.55%,5.16%,7.97%,655891
14,"OPHC",2.32,0.15,12.09%,5.38%,-4.99%,-58.24%,267.50%,56.55,1.47,13.08%,16.67%,-3.08%,18097
15,"VISN",1.83,1.28,64.76%,81.13%,302.19%,-5.61%,859.89%,79.20,16.99,12.82%,9.61%,2.92%,646025
16,"CRRS",0.11,0.20,22.27%,2.22%,23.92%,-42.17%,755.26%,61.63,3.25,11.68%,6.21%,5.15%,258508
17,"BCBP",0.36,0.65,0.36%,9.96%,24.29%,-10.20%,58.75%,55.86,13.20,11.30%,12.44%,-1.01%,36340
18,"ARIA",0.85,0.46,29.27%,51.42%,-63.16%,-76.00%,156.74%,67.59,5.52,10.84%,10.84%,0.00%,65757796
19,"RNO",,0.37,3.94%,-5.04%,-8.97%,-25.20%,14.78%,53.05,11.26,10.72%,9.32%,1.28%,250191
