"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"DRTX",,0.79,75.29%,67.90%,70.47%,33.41%,187.20%,81.97,24.24,74.64%,0.33%,74.06%,8000219
2,"UNIS",1.08,0.15,12.67%,12.41%,-20.70%,-53.62%,34.50%,61.65,2.69,23.96%,-16.20%,47.93%,6886691
3,"BIOC",,0.28,18.47%,-0.71%,-28.76%,-59.28%,79.74%,60.02,4.08,23.64%,16.91%,5.76%,280060
4,"CFN",0.92,0.69,23.13%,25.68%,34.31%,20.59%,54.51%,87.42,56.75,22.92%,-0.93%,24.06%,50536796
5,"MDGN",0.96,0.31,12.24%,0.65%,-12.29%,-31.67%,30.57%,59.72,6.15,19.65%,11.82%,7.00%,269830
6,"HKTV",1.01,0.14,8.50%,2.96%,5.56%,-28.95%,41.53%,62.17,7.02,17.00%,8.33%,8.00%,68844
7,"RVLT",3.39,0.11,10.85%,-4.55%,-29.02%,-60.04%,25.17%,55.32,1.89,15.95%,0.53%,15.34%,3021275
8,"PBR-A",,1.04,-1.08%,-5.94%,12.59%,-24.12%,67.00%,49.39,16.80,14.36%,-2.67%,17.49%,24693720
9,"NYMX",0.72,0.26,15.70%,6.74%,-1.30%,-33.80%,37.27%,64.63,5.23,13.45%,12.72%,0.65%,567724
10,"PBR",1.89,0.95,-2.09%,-6.38%,11.43%,-24.55%,60.04%,48.68,15.80,13.10%,-2.71%,16.25%,94754920
11,"MNOV",1.00,0.23,15.95%,39.17%,55.90%,-35.62%,103.61%,67.79,3.38,12.67%,7.30%,5.00%,337747
12,"MZOR",,0.56,-2.58%,-6.24%,-31.97%,-51.11%,12.69%,47.37,12.52,11.29%,8.02%,3.02%,177597
13,"CFRX",,0.48,-4.47%,-4.47%,-4.47%,-30.00%,16.67%,,3.85,11.27%,7.24%,3.76%,22679
14,"EBR",,0.17,-5.11%,-6.83%,3.44%,-26.34%,55.55%,46.57,2.88,11.20%,-3.68%,15.44%,1133244
15,"MRNS",,0.70,-2.78%,-53.68%,-88.93%,-94.37%,26.41%,48.11,6.94,11.04%,9.98%,0.96%,15658
