"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"ENRJ",2.42,0.35,-3.81%,26.21%,-47.17%,-73.39%,131.97%,53.43,2.71,29.24%,22.25%,5.71%,82025
2,"PEIX",2.97,0.55,21.81%,21.95%,-17.36%,-52.01%,53.16%,67.36,11.50,23.28%,10.07%,12.00%,7353858
3,"VSLR",,0.30,26.26%,22.29%,1.75%,-44.55%,39.82%,76.48,10.37,21.62%,10.48%,10.08%,4002532
4,"CRMD",-0.82,0.46,80.39%,154.79%,270.71%,19.68%,612.38%,93.86,7.48,21.43%,18.17%,2.76%,1537443
5,"KYTH",,1.83,18.60%,27.24%,34.59%,-3.56%,63.46%,71.28,48.22,20.85%,2.62%,17.77%,2669288
6,"GERN",2.09,0.14,10.84%,7.45%,25.90%,-25.46%,157.60%,60.03,3.39,20.64%,16.89%,3.20%,8994468
7,"RNDY",,0.18,14.55%,13.40%,14.17%,-33.96%,68.39%,64.73,4.72,17.29%,10.42%,6.22%,1149602
8,"ALG",1.38,1.15,18.60%,20.70%,22.50%,-3.18%,54.13%,80.82,58.46,17.15%,8.95%,7.54%,103178
9,"EYES",,1.44,60.26%,66.10%,44.85%,-27.89%,115.16%,71.74,17.32,16.16%,-0.69%,16.97%,10834122
10,"AST",,0.27,27.65%,29.98%,34.81%,-28.05%,229.44%,73.80,5.00,13.38%,11.36%,1.81%,149045
11,"POWR",1.44,0.37,19.39%,18.47%,24.07%,-54.81%,93.45%,73.55,12.40,13.24%,3.94%,8.95%,628274
12,"PBYI",,10.73,14.08%,15.06%,23.60%,-16.33%,335.88%,67.54,233.76,12.95%,11.67%,1.15%,641616
13,"ATRA",,2.00,46.74%,27.37%,26.42%,-15.50%,210.09%,70.14,29.95,12.82%,11.98%,0.75%,176257
14,"GLNG",1.27,1.56,5.26%,4.12%,-32.25%,-54.96%,19.62%,56.13,33.16,12.37%,10.53%,1.66%,2677656
15,"EVOK",,0.43,11.89%,2.10%,-4.97%,-44.43%,29.03%,60.43,6.09,12.36%,5.91%,6.09%,18333
16,"HDSN",1.37,0.12,16.88%,18.72%,29.67%,-10.00%,69.41%,71.84,4.32,11.63%,8.00%,3.36%,163414
17,"ATTU",1.15,0.29,9.89%,4.42%,23.20%,-12.75%,79.59%,65.03,10.47,11.62%,11.03%,0.53%,102924
18,"CSIQ",3.07,1.28,17.78%,36.90%,19.17%,-20.94%,79.87%,76.78,33.60,11.33%,6.33%,4.71%,6949670
19,"RWLK",,1.14,5.72%,-4.62%,-26.01%,-59.52%,53.87%,53.07,17.69,11.29%,11.50%,-0.19%,209301
20,"TAX",,1.30,-9.72%,-14.72%,-13.64%,-25.88%,14.25%,37.33,29.35,11.01%,9.51%,1.36%,99698
21,"MRTX",,1.04,16.76%,25.75%,41.58%,10.05%,96.79%,75.04,26.94,10.41%,10.18%,0.20%,81618
22,"PCYC",0.72,10.35,37.75%,60.80%,102.35%,9.48%,208.36%,88.39,254.43,10.39%,-0.22%,10.64%,14821504
23,"WBAI",,1.50,-11.73%,-19.29%,-52.29%,-75.15%,83.58%,46.03,13.42,10.36%,6.42%,3.70%,2774691
