"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"RTRX",,0.90,44.69%,76.64%,127.30%,14.29%,370.59%,80.34,16.00,49.81%,7.53%,39.33%,3821248
2,"GENE",1.80,0.12,29.87%,29.17%,-7.47%,-40.30%,53.85%,70.59,2.00,39.86%,27.39%,9.79%,11093899
3,"IO",3.67,0.13,33.77%,29.04%,-15.44%,-47.14%,44.84%,79.09,4.07,29.21%,5.44%,22.54%,19394111
4,"OWW",1.30,0.28,24.90%,25.48%,7.15%,-32.88%,232.09%,74.08,8.90,25.88%,16.95%,7.64%,7927931
5,"LIVE",-0.96,1.04,74.28%,206.41%,520.19%,15.20%,1397.50%,75.94,9.88,25.38%,14.35%,9.64%,6919066
6,"SNMX",1.14,0.56,31.60%,67.41%,166.38%,11.26%,445.86%,73.97,9.88,21.23%,0.30%,20.86%,1748624
7,"ARCW",0.41,1.71,16.15%,19.60%,141.82%,-32.20%,537.63%,64.75,29.65,21.02%,2.24%,18.37%,210120
8,"SYN",1.64,0.16,22.34%,43.64%,46.74%,12.75%,142.11%,72.27,2.30,19.79%,21.69%,-1.56%,3740017
9,"SKX",1.21,1.19,25.73%,14.40%,26.94%,2.32%,84.81%,73.76,35.76,19.28%,5.36%,13.21%,3390017
10,"CNAT",,1.32,13.02%,39.09%,33.61%,-24.76%,104.69%,61.43,11.79,19.21%,19.45%,-0.20%,1245709
11,"SYMX",0.12,0.10,28.54%,64.94%,73.22%,-4.03%,138.33%,76.86,1.43,19.17%,21.19%,-1.67%,1300282
12,"USU",2.74,0.39,16.66%,-2.81%,-39.27%,-80.73%,115.77%,53.25,5.61,17.36%,17.61%,-0.21%,990956
13,"CRME",1.52,0.44,35.40%,43.19%,149.21%,13.07%,500.00%,82.23,9.60,16.50%,12.02%,4.00%,604429
14,"SEED",2.84,0.21,8.32%,24.99%,37.44%,-24.49%,89.74%,59.45,2.22,16.22%,5.21%,10.47%,726268
15,"TRX",1.02,0.16,23.26%,32.09%,-2.87%,-39.76%,55.21%,67.27,2.53,16.06%,16.06%,0.00%,629021
16,"PDO",0.96,0.26,25.31%,33.77%,44.97%,9.37%,77.22%,85.45,7.00,15.70%,15.70%,0.00%,91093
17,"CDTI",1.65,0.25,8.94%,34.18%,55.29%,-23.85%,140.91%,62.64,2.65,14.72%,13.73%,0.87%,1587254
18,"LXFT",,1.22,16.38%,16.30%,46.67%,9.31%,133.58%,78.18,43.33,14.66%,14.54%,0.11%,552608
19,"UFPI",1.63,1.85,11.60%,11.77%,28.45%,5.23%,73.47%,68.67,57.12,14.65%,6.23%,7.93%,387650
20,"PNBK",0.44,0.06,19.14%,16.68%,-2.47%,-27.81%,27.08%,76.90,1.22,14.02%,12.96%,0.93%,15053
21,"STC",1.16,0.70,11.34%,13.36%,19.39%,4.59%,59.84%,71.91,36.24,13.96%,12.69%,1.13%,484029
