"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",12742.16,25.50,38.46,1.21%,2328307
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19223.23,71.82,15.98,1.14%,14678741
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",561.15,266.20,26.27,-1.31%,66134
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,36.59,-1.12%,120
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,34.54,0.00%,796
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",36307.70,,52.24,3.20%,15494448
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",417.74,14.52,172.01,-9.82%,45925
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",82.48,20.00,3.90,-2.50%,400
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2340.78,30.19,32.39,0.28%,743007
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",134.57,47.79,9.20,1.32%,246005
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1210.87,30.04,22.55,1.44%,112633
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",11627.31,25.57,160.26,0.60%,561310
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",671651.91,17.93,118.90,3.11%,83906696
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1947.63,135.30,45.05,0.90%,87493
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",84.49,,1.20,-0.83%,313911
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",680.74,133.67,3.99,-0.50%,123961
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",1018.69,,39.49,-3.71%,255055
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1129.60,12.04,46.16,1.38%,266335
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,63.23,0.22%,961262
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2443.57,13.31,24.82,-1.31%,462084
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",51.79,80.00,1.43,-10.69%,11082
