"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",19532.31,28.10,59.73,1.22%,2114910
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",11837.62,,11.33,2.44%,20265256
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,36.86,0.84%,1981
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.94,4.78%,1873
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",11954.88,31.49,35.13,-1.26%,11924208
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2321.59,,1000.00,1.14%,21966
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",84.13,8.78,3.94,-0.25%,2425
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2225.19,16.61,30.13,3.04%,2744020
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",165.36,,12.79,-2.52%,22149
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1009.67,30.53,27.81,1.20%,106779
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",8971.16,22.26,125.44,1.72%,925759
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",474013.12,13.12,535.96,1.32%,9863595
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1296.04,651.00,32.57,0.06%,242718
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",104.49,,1.68,-3.45%,429043
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",518.01,,3.93,1.81%,157236
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",873.31,7.81,33.76,-2.88%,657445
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,57.08,2.35%,874746
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2059.20,16.41,22.41,0.40%,292516
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",825.59,48.78,37.74,1.81%,164710
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",58068.16,20.22,25.70,1.66%,2580845
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",79676.40,19.28,49.66,0.22%,7120170
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15283.49,42.54,67.56,1.79%,2458930
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",482.82,26.80,20.24,0.70%,119727
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",90.85,,1.95,2.09%,24821
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2126.07,92.58,59.24,-0.02%,203450
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",797.82,52.44,30.40,-1.75%,393387
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1508.23,15.22,49.10,-0.71%,208185
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",19.17,,1.80,1.69%,1007439
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1460.63,20.31,27.07,2.54%,283921
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.83,,0.13,0.00%,0
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1067.80,149.83,27.18,0.78%,242589
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",301.18,23.13,7.02,1.15%,210734
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",58229.72,24.45,37.95,2.13%,8622873
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",143.48,64.48,17.85,10.73%,730765
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",19299.28,,19.57,1.50%,13056548
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2144.52,,24.78,3.42%,1684742
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4566.81,9.90,14.92,-6.40%,8363405
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",598.00,17.14,45.30,1.66%,240639
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3596.08,92.76,35.04,2.10%,1135849
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",694.64,,12.48,0.00%,1457753
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",653.20,57.50,5.84,1.57%,611045
42,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.75,1.44%,134700
43,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",32394.68,9.27,96.81,1.87%,2313252
44,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",499.90,17.49,18.00,-0.06%,578899
45,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",26.13,,3.94,-1.01%,10840
46,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",64.40,,3.77,5.90%,156760
47,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1785.40,40.83,7.34,-0.14%,436367
48,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7023.15,13.56,54.24,1.55%,813534
49,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",4871.10,,9.26,3.23%,184294
50,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2484.99,68.97,50.25,1.19%,238459
51,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",319.90,,3.32,0.30%,889257
52,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",840.06,,3.95,-0.25%,12408598
53,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,61.37,1.11%,839
54,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2163.22,34.99,56.02,1.32%,620903
55,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",241.44,,2.15,-2.27%,1182057
56,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",2762.90,11.12,29.21,1.81%,569846
57,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Refining & Marketing","USA",9786.58,46.19,56.22,2.27%,285124
58,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",50916.58,15.93,80.55,0.73%,2121869
59,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",111.27,12.00,19.25,3.47%,2692
60,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",1173.60,33.64,36.72,2.00%,103066
61,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1225.98,8.66,30.85,1.45%,410244
