"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"OMED",,0.70,112.39%,93.37%,67.96%,-10.65%,129.49%,89.91,27.70,97.86%,17.37%,68.57%,5594407
2,"ETRM",1.40,0.07,71.38%,68.62%,102.72%,-30.65%,176.54%,86.83,2.24,63.50%,51.35%,8.03%,29440676
3,"ICLD",-2.33,1.62,48.48%,63.18%,11.16%,-71.11%,372.73%,59.47,10.40,33.50%,36.30%,-2.05%,4388782
4,"ARCW",0.43,4.04,-5.07%,48.73%,182.11%,-51.93%,352.04%,54.16,21.02,27.47%,28.17%,-0.55%,327640
5,"REX",1.29,1.25,24.40%,23.76%,33.41%,-8.56%,118.98%,72.68,37.49,22.32%,16.25%,5.22%,86053
6,"INS",0.32,0.09,19.55%,23.25%,36.21%,-6.09%,85.00%,71.93,1.85,20.92%,21.71%,-0.65%,178856
7,"CNAT",,0.56,-3.65%,-17.98%,-19.31%,-35.50%,24.36%,44.47,7.25,18.08%,-3.97%,22.96%,1173785
8,"UNIS",1.10,0.34,44.72%,44.54%,63.57%,2.98%,168.89%,70.52,4.84,16.63%,-2.22%,19.28%,8983879
9,"TSLA",0.30,8.26,6.90%,-9.66%,30.95%,-25.60%,350.64%,52.94,144.70,16.53%,9.06%,6.85%,25492736
10,"LUNA",0.17,0.07,11.98%,6.98%,9.19%,-40.84%,30.27%,64.36,1.42,15.44%,1.42%,13.82%,187330
11,"IDSA",1.71,0.30,8.98%,30.23%,10.55%,-27.32%,102.80%,60.91,2.90,14.17%,10.69%,3.15%,152869
12,"CSFS",,0.08,26.05%,14.18%,-19.08%,-58.07%,38.52%,72.17,1.87,14.02%,14.02%,0.00%,17316
13,"BAXS",0.58,0.07,6.79%,-4.70%,-36.17%,-60.80%,18.00%,54.09,1.18,13.46%,7.27%,5.77%,1094937
14,"GALT",1.84,0.83,11.01%,-6.60%,47.14%,-31.95%,402.23%,52.44,8.99,13.22%,4.05%,8.82%,587888
15,"PBMD",,0.12,23.43%,27.59%,-40.25%,-69.60%,68.29%,62.51,1.38,12.20%,10.40%,1.63%,776277
16,"SANW",-0.20,0.45,5.26%,-12.13%,-26.12%,-46.84%,25.73%,49.96,6.06,11.40%,12.01%,-0.55%,274695
17,"RVP",1.46,0.18,11.34%,4.52%,67.45%,-29.02%,288.00%,59.73,2.91,11.07%,11.07%,0.00%,109543
18,"ZOOM",0.68,0.87,61.61%,67.13%,26.79%,-43.30%,142.27%,61.06,5.33,11.04%,14.38%,-2.92%,733907
