"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"PATH",2.81,0.21,62.36%,70.78%,23.64%,-15.25%,115.92%,81.23,3.39,47.39%,-0.59%,48.26%,10529679
2,"DYSL",0.68,0.06,47.64%,49.97%,91.29%,18.11%,275.00%,82.49,1.50,40.19%,41.51%,-0.93%,308093
3,"SLTM",2.64,0.08,43.77%,44.96%,35.87%,1.04%,102.78%,82.58,2.92,39.71%,0.34%,39.23%,27813630
4,"LSI",1.49,0.16,36.69%,37.19%,48.84%,28.94%,84.47%,87.89,10.96,38.56%,0.09%,38.43%,203598944
5,"AER",1.28,0.59,54.95%,59.45%,83.81%,33.05%,148.09%,93.79,33.17,33.05%,-1.46%,35.02%,10473512
6,"ASTC",1.31,0.17,63.48%,80.17%,165.48%,9.58%,293.43%,75.06,2.40,31.86%,31.86%,0.00%,2742662
7,"DRD",0.39,0.19,7.67%,-8.75%,-24.85%,-48.38%,33.86%,53.95,4.23,27.79%,28.18%,-0.30%,988245
8,"AGIO",,1.41,34.34%,8.10%,-3.94%,-28.40%,52.50%,66.19,24.05,22.89%,20.13%,2.30%,383045
9,"VMEM",,0.31,-15.46%,-41.62%,-43.32%,-59.02%,30.80%,34.77,3.27,21.56%,22.01%,-0.37%,3982056
10,"OMED",,2.02,52.50%,79.84%,66.99%,-10.74%,139.52%,73.59,28.91,21.11%,19.51%,1.34%,1081638
11,"NVAX",2.40,0.23,24.97%,41.79%,73.81%,6.22%,174.40%,75.83,4.61,19.12%,19.12%,0.00%,16359565
12,"LITB",,0.51,1.10%,-16.30%,-38.84%,-67.88%,21.52%,46.30,7.51,18.27%,10.93%,6.61%,1813097
13,"ACRX",,0.55,14.22%,18.12%,14.39%,-28.37%,160.65%,61.34,9.67,17.93%,11.66%,5.61%,2161088
14,"RVLT",2.17,0.19,15.49%,1.24%,3.88%,-39.27%,456.67%,58.29,3.34,17.61%,14.78%,2.46%,4619950
15,"EPAX",1.15,0.16,20.50%,33.98%,42.31%,1.14%,68.45%,84.20,5.34,14.35%,11.95%,2.14%,16644
16,"HAFC",1.58,0.47,11.65%,19.57%,30.19%,6.03%,77.40%,75.96,22.00,14.29%,12.76%,1.35%,558708
17,"ICEL",,0.79,17.12%,11.46%,13.12%,-27.17%,84.84%,66.90,17.56,14.25%,11.63%,2.34%,130613
18,"PTCT",,1.09,25.02%,12.50%,14.99%,-20.67%,1139.74%,68.86,19.34,13.90%,13.30%,0.53%,539885
19,"PAMT",,0.80,1.21%,-6.76%,-21.68%,-45.33%,112.87%,48.95,12.24,12.81%,8.32%,4.15%,131109
20,"AGEN",1.53,0.11,7.09%,5.86%,-22.00%,-49.07%,14.58%,59.71,2.75,12.70%,-12.14%,28.28%,8720899
21,"COSI",1.31,0.11,-5.53%,-22.87%,-35.43%,-61.22%,16.92%,37.70,1.52,12.59%,14.29%,-1.48%,361292
22,"FVE",1.39,0.15,9.36%,4.60%,-4.45%,-24.16%,18.14%,63.40,5.21,12.53%,-0.19%,12.74%,1097446
23,"OMER",0.88,0.51,22.96%,-1.09%,44.96%,-32.78%,153.42%,61.46,9.25,12.12%,11.58%,0.48%,1449690
24,"RLYP",,1.64,65.83%,65.83%,65.83%,8.29%,151.00%,,28.99,11.84%,11.50%,0.31%,314714
25,"OESX",,0.40,12.91%,36.09%,103.01%,2.68%,438.28%,70.21,6.89,11.67%,12.21%,-0.49%,526955
26,"VSTM",,0.72,23.84%,21.26%,11.17%,-31.56%,75.24%,66.67,12.88,11.61%,10.65%,0.87%,344090
27,"HGSH",1.43,0.53,9.97%,-4.59%,-27.10%,-54.40%,112.23%,53.61,5.90,11.11%,7.27%,3.58%,153509
28,"APRI",1.93,0.10,1.68%,-1.99%,-17.58%,-45.27%,15.06%,51.78,1.91,11.05%,0.53%,10.47%,840709
29,"MLNK",1.69,0.16,15.59%,19.41%,41.16%,-4.06%,113.81%,68.16,4.49,10.86%,11.14%,-0.25%,611401
30,"ONTX",,1.19,11.00%,-5.42%,-24.46%,-48.35%,37.08%,52.77,16.08,10.21%,10.59%,-0.34%,365313
31,"KODK",,1.03,25.20%,26.12%,27.00%,7.50%,67.53%,79.36,32.25,10.07%,9.69%,0.34%,538882
32,"CUTR",1.03,0.29,3.98%,2.16%,-4.79%,-32.81%,15.15%,57.52,9.50,9.95%,8.94%,0.93%,292314
33,"HNR",2.34,0.33,20.39%,-1.71%,5.29%,-60.02%,76.73%,58.42,4.33,9.90%,-5.25%,15.99%,2240020
34,"AVGO",0.90,1.06,11.49%,11.91%,30.39%,3.71%,67.11%,69.40,50.10,9.75%,0.78%,8.89%,12142197
35,"RGLS",,0.36,11.76%,-1.80%,-15.76%,-46.39%,59.58%,58.30,6.91,9.68%,8.99%,0.63%,348302
36,"ADEP",2.24,0.85,10.91%,22.08%,122.35%,-6.48%,391.18%,60.26,11.69,9.66%,9.25%,0.38%,264250
37,"WYY",0.75,0.10,43.69%,68.00%,107.19%,6.67%,400.00%,84.18,1.60,9.59%,1.91%,7.53%,4063143
