"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",12718.69,25.46,38.16,0.61%,2717567
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",18919.06,70.68,15.92,2.38%,20092898
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",612.58,290.60,28.96,-0.34%,42377
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,37.06,1.53%,6
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,34.21,0.91%,5201
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",37835.47,,53.67,1.74%,12845423
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",590.60,20.52,269.99,0.11%,5733
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",82.31,19.95,3.99,0.00%,33
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2148.01,27.70,30.97,4.49%,713419
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",127.45,45.26,8.74,1.63%,144231
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1177.64,29.22,21.60,-0.09%,87508
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",11142.65,24.50,153.35,0.45%,711165
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",637625.41,16.91,109.55,0.76%,48295619
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1896.16,131.73,43.42,-0.12%,89010
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",82.44,,1.20,-0.83%,391572
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",733.37,144.33,4.15,-4.16%,304774
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",1166.23,,41.61,-12.66%,726505
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",1150.94,12.27,45.71,-1.47%,256639
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,63.07,1.79%,2593167
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2524.22,13.75,26.25,1.04%,186679
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",48.82,75.50,1.49,-1.28%,1700
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1358.49,80.36,59.10,-1.94%,170878
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",44737.67,18.50,19.78,0.87%,6341305
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",101104.40,27.47,62.70,-1.18%,7959339
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",20215.70,77.03,92.78,0.37%,1531521
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",657.54,21.23,23.01,-1.46%,74388
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",94.37,,2.29,9.05%,175697
28,"ABCO","The Advisory Board Company","Services","Business Services","USA",1717.68,116.34,44.33,-7.06%,681453
29,"ABCW","Anchor BanCorp Wisconsin Inc.","Financial","Savings & Loans","USA",322.01,17.96,33.81,-2.98%,1830
30,"ABEV","Ambev S.A.","Consumer Goods","Beverages - Brewers","Brazil",101893.00,22.38,6.58,1.39%,10901716
31,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",2104.14,16.95,71.87,1.68%,269280
32,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",15.75,,0.73,-1.79%,152050
33,"ABM","ABM Industries Incorporated","Services","Business Services","USA",1620.09,22.02,29.10,0.14%,135680
34,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1548.50,157.79,37.81,-0.16%,245738
35,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",347.30,4.12,6.84,-0.58%,73863
36,"ABT","Abbott Laboratories","Healthcare","Drugs - Generic","USA",66586.04,40.57,44.06,-0.36%,5223999
37,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",81.90,2.72,9.10,0.33%,174733
38,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",14603.71,,12.74,1.68%,36013680
39,"ABY","Abengoa Yield plc","Utilities","Electric Utilities","United Kingdom",2651.73,,32.38,2.24%,484215
40,"ACAD","ACADIA Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",3303.38,,32.47,-1.93%,1115320
41,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",3856.28,18.82,14.35,0.35%,899150
42,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",443.71,15.45,33.67,-1.81%,150209
43,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4591.64,78.00,43.75,0.16%,1229574
44,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",921.54,9.79,8.29,0.85%,780365
45,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",36647.32,11.45,110.54,0.06%,1200902
46,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",582.85,25.71,19.79,-1.30%,82551
47,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",60.30,,3.80,-2.31%,5200
48,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",13.74,,0.51,-1.92%,217936
49,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1824.33,14.73,7.49,-0.27%,597365
50,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7585.21,10.57,58.95,0.34%,386363
51,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",10715.72,,12.38,2.82%,65264
52,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",3519.10,42.87,58.13,-1.02%,272951
53,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",1487.71,,14.89,0.34%,5839600
54,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",242.00,,1.18,3.51%,4317248
55,"ACIM","SPDR MSCI ACWI IMI ETF","Financial","Exchange Traded Fund","USA",,,64.81,0.57%,8950
56,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2096.32,29.90,18.20,-0.22%,414932
57,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",280.03,,2.47,-1.20%,526084
58,"ACM","AECOM","Services","Technical Services","USA",3968.56,11.07,26.08,1.09%,2029246
59,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Equipment & Services","USA",9789.95,44.23,52.84,2.98%,545130
60,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",58887.99,19.87,88.34,-0.32%,2037068
61,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",119.00,11.79,21.00,6.06%,2952
62,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1842.02,78.41,42.82,-2.48%,274325
63,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",40.90,,1.80,1.69%,33873
64,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",345.61,19.17,12.02,-0.50%,78757
65,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",297.23,,6.48,-4.71%,435339
66,"ACSF","American Capital Senior Floating, Ltd.","Financial","Asset Management","USA",,,12.25,-0.65%,29676
67,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",47.82,,0.47,4.44%,116192
68,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",71303.79,,275.77,2.51%,3624378
69,"ACTA","Actua Corporation","Technology","Application Software","USA",694.73,,17.01,-0.64%,67425
70,"ACTG","Acacia Research Corporation","Services","Business Services","USA",800.92,,13.39,-16.21%,2671829
