"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"LPCN",,0.97,-8.96%,-4.19%,-5.09%,-36.19%,51.57%,48.78,7.23,38.51%,-17.18%,67.24%,7445685
2,"CREG",2.29,0.14,15.61%,10.88%,-41.99%,-74.05%,53.92%,57.36,1.57,29.75%,26.61%,2.48%,5591633
3,"ACOR",1.40,0.92,21.29%,23.17%,15.50%,-5.66%,37.00%,75.79,37.69,28.42%,16.58%,10.15%,9641288
4,"ELMD",1.06,0.07,24.96%,23.12%,21.10%,-49.43%,80.61%,69.40,1.77,27.34%,-2.75%,30.94%,474119
5,"CADC",1.37,0.28,16.06%,15.95%,2.44%,-46.10%,45.19%,62.36,4.98,25.44%,21.46%,3.27%,575385
6,"GDOT",0.86,0.54,25.32%,26.63%,16.80%,-12.88%,41.62%,80.31,23.41,24.39%,12.28%,10.79%,3682327
7,"OBCI",1.23,0.08,15.80%,16.14%,22.87%,-3.41%,65.21%,75.90,3.57,17.82%,9.17%,7.92%,708134
8,"ESPR",,0.50,16.35%,18.88%,22.44%,-6.24%,68.17%,73.43,18.33,13.36%,12.66%,0.62%,104215
9,"MTSL",1.63,0.18,9.04%,14.56%,-9.61%,-52.33%,36.67%,56.65,1.64,12.33%,-1.80%,14.38%,440006
10,"STRP",,0.42,19.72%,23.33%,38.76%,6.07%,129.79%,78.39,11.88,12.18%,11.97%,0.19%,159317
11,"OTIC",,1.28,26.88%,34.06%,34.06%,-1.10%,66.49%,,25.29,12.10%,12.45%,-0.31%,128460
12,"PULS",2.15,0.24,8.66%,6.95%,-17.95%,-61.87%,22.00%,53.93,2.44,11.93%,10.46%,1.33%,420181
13,"MOSY",1.64,0.17,-13.80%,-13.37%,-34.92%,-56.76%,17.19%,38.79,2.59,11.16%,12.12%,-0.86%,130831
14,"BCRX",2.08,0.61,-6.78%,-9.14%,7.06%,-22.78%,148.13%,44.53,11.29,10.47%,9.72%,0.68%,1396390
15,"MCOX",2.41,0.19,5.96%,3.11%,7.27%,-26.69%,36.69%,57.48,4.24,10.35%,13.00%,-2.34%,37101
16,"LOXO",,0.88,-6.88%,-6.97%,-6.97%,-26.32%,21.20%,,12.12,9.98%,7.26%,2.54%,46705
17,"EXA",,0.57,0.17%,13.46%,-0.08%,-26.14%,39.76%,57.04,11.81,9.66%,7.66%,1.86%,15887
18,"ALDR",,0.85,-11.28%,-17.85%,-16.92%,-46.27%,29.79%,38.38,12.33,9.60%,9.31%,0.27%,45056
19,"CBMX",0.06,0.12,-21.29%,-33.55%,-47.52%,-70.95%,12.17%,24.86,1.29,9.32%,12.17%,-2.54%,621325
20,"SNMX",1.22,0.47,9.91%,18.45%,17.43%,-27.24%,183.49%,60.86,9.27,9.32%,9.06%,0.24%,627375
21,"OCUL",,0.95,-1.49%,5.66%,5.66%,-8.13%,31.01%,53.48,15.59,9.17%,9.17%,0.00%,65195
22,"SHIP",2.47,0.14,18.95%,22.49%,18.66%,-29.62%,128.75%,69.48,1.83,8.93%,7.65%,1.19%,55710
23,"STXS",3.14,0.13,-6.87%,-13.32%,-33.39%,-59.46%,10.30%,41.57,2.57,8.90%,5.33%,3.39%,215000
24,"LXRX",2.04,0.07,0.07%,-1.99%,-10.19%,-53.46%,18.40%,51.22,1.48,8.82%,4.23%,4.41%,983306
25,"SPRO",-0.19,0.15,5.02%,4.53%,-11.53%,-45.02%,38.09%,54.95,2.06,8.42%,4.57%,3.68%,12200
26,"VHC",2.09,1.27,-55.93%,-60.81%,-66.26%,-78.97%,28.23%,17.30,5.36,8.28%,8.50%,-0.20%,2397083
27,"CXDC",0.53,0.42,-8.52%,-5.51%,-9.03%,-55.97%,37.18%,45.28,5.83,8.16%,8.57%,-0.37%,179727
28,"PTCT",,2.12,26.38%,41.37%,72.39%,4.27%,232.24%,77.04,43.69,8.01%,5.89%,2.00%,365358
29,"APT",0.69,0.19,15.43%,28.10%,39.98%,2.63%,110.81%,71.62,3.12,7.96%,5.76%,2.08%,748802
30,"WAGE",,1.33,13.05%,14.47%,-1.04%,-26.95%,51.03%,71.64,49.90,7.94%,7.64%,0.28%,690575
31,"GPRO",,3.43,28.40%,59.14%,64.77%,6.86%,173.86%,80.48,78.46,7.66%,4.82%,2.70%,12061456
32,"VRNS",,1.11,0.40%,4.95%,-15.28%,-59.56%,19.57%,54.19,22.97,7.64%,7.24%,0.37%,166131
33,"HGSH",-1.02,0.98,-21.20%,15.58%,18.53%,-46.95%,165.24%,46.87,5.57,7.53%,7.53%,0.00%,230985
34,"RXDX",,0.35,-1.60%,-4.71%,-15.66%,-62.45%,40.11%,46.14,7.51,7.44%,6.98%,0.43%,20351
35,"BBBY",0.91,0.92,4.24%,6.50%,2.95%,-16.69%,22.51%,65.52,67.33,7.40%,1.25%,6.08%,11455340
36,"ARIS",0.28,0.16,5.98%,8.05%,3.06%,-8.83%,37.34%,58.04,3.20,7.38%,8.84%,-1.34%,12180
37,"CMCM",,1.96,-17.19%,-10.34%,1.35%,-29.48%,73.60%,40.49,21.70,7.27%,5.65%,1.53%,1791771
38,"INSY",1.35,1.74,4.88%,13.27%,4.96%,-38.82%,72.66%,59.26,35.43,7.23%,6.91%,0.30%,599916
39,"WAVX",1.90,0.07,-2.94%,-7.65%,-2.47%,-48.71%,72.46%,46.67,1.19,7.21%,5.31%,1.80%,904805
40,"LPL",1.76,0.32,2.24%,4.09%,24.20%,-3.21%,64.24%,57.76,17.18,7.17%,1.06%,6.05%,211433
