"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",18287.75,26.31,55.25,-8.04%,17861816
2,"AA","Alcoa, Inc.","Basic Materials","Aluminum","USA",12169.41,,11.37,-0.26%,11466997
3,"AADR","WCM/BNY Mellon Focused Growth ADR ETF","Financial","Exchange Traded Fund","USA",,,37.20,1.22%,808
4,"AAIT","iShares MSCI AC Asia Information Tech","Financial","Exchange Traded Fund","USA",,,31.40,-1.35%,400
5,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",11561.76,30.45,34.41,-1.77%,7297352
6,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",2336.31,,995.02,-0.50%,2920
7,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",83.92,8.76,3.94,-0.51%,6988
8,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",2247.78,18.79,29.88,0.13%,766768
9,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",176.46,,14.00,11.64%,78733
10,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1060.01,32.06,28.85,2.45%,116491
11,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",9265.39,23.85,127.34,0.86%,788744
12,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",487454.20,13.49,543.99,-0.08%,9760260
13,"AAT","American Assets Trust, Inc.","Financial","REIT - Office","USA",1328.30,667.20,33.36,1.52%,85294
14,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",112.66,,1.84,5.14%,193765
15,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",520.70,,3.88,-1.27%,85623
16,"AAWW","Atlas Air Worldwide Holdings Inc.","Services","Air Services, Other","USA",824.78,8.88,32.94,1.39%,527729
17,"AAXJ","iShares MSCI All Country Asia ex Jpn Idx","Financial","Exchange Traded Fund","USA",,,57.82,1.21%,784865
18,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2198.51,17.52,23.83,1.75%,471430
19,"ABAX","Abaxis Inc.","Healthcare","Diagnostic Substances","USA",857.43,50.66,38.50,-0.41%,141619
20,"ABB","ABB Ltd.","Industrial Goods","Industrial Equipment & Components","Switzerland",58366.77,20.33,25.41,1.03%,1181943
21,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",81573.84,19.74,50.73,0.75%,4124721
22,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",15658.84,43.59,68.00,0.16%,1117831
23,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",482.58,26.79,20.09,-0.50%,47016
24,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",91.80,,1.93,-0.52%,5859
25,"ABCO","Advisory Board Co.","Services","Business Services","USA",2214.99,99.06,61.42,1.24%,227468
26,"ABFS","Arkansas Best Corporation","Services","Trucking","USA",827.21,54.37,32.08,1.65%,357403
27,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1502.43,15.16,49.26,0.45%,314096
28,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",19.39,,1.79,0.56%,507130
29,"ABM","ABM Industries Inc.","Services","Business Services","USA",1518.17,21.11,27.44,-0.25%,136691
30,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.63,,0.12,0.83%,11473
31,"ABMD","Abiomed Inc.","Healthcare","Medical Appliances & Equipment","USA",1114.12,156.33,28.14,-0.18%,302166
32,"ABR","Arbor Realty Trust Inc.","Financial","REIT - Diversified","USA",305.52,23.47,7.04,-0.14%,142178
33,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",60815.27,25.53,38.81,0.23%,7269567
34,"ABTL","Autobytel Inc.","Technology","Internet Information Providers","USA",160.66,72.20,18.05,0.17%,167178
35,"ABX","Barrick Gold Corporation","Basic Materials","Gold","Canada",22068.90,,20.34,1.24%,19743850
36,"ACAD","ACADIA Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",2141.83,,23.93,-2.37%,770588
37,"ACAS","American Capital, Ltd.","Financial","Asset Management","USA",4245.93,9.20,14.82,-0.27%,2485124
38,"ACAT","Arctic Cat Inc.","Consumer Goods","Recreational Vehicles","USA",617.72,17.70,46.03,0.66%,209144
39,"ACC","American Campus Communities Inc.","Financial","REIT - Residential","USA",3796.29,86.26,36.23,0.78%,1113580
40,"ACCL","Accelrys Inc.","Technology","Application Software","USA",697.98,,12.54,0.48%,1205600
41,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",680.46,59.90,5.99,0.17%,575638
42,"ACCU","AdvisorShares Accuvest Global Opport ETF","Financial","Exchange Traded Fund","USA",,,26.96,0.60%,55600
43,"ACE","ACE Limited","Financial","Property & Casualty Insurance","Switzerland",33056.01,9.46,96.97,0.86%,1434935
44,"ACET","Aceto Corp.","Basic Materials","Chemicals - Major Diversified","USA",524.85,17.12,18.83,-0.32%,249940
45,"ACFC","Atlantic Coast Financial Corporation","Financial","Regional - Southeast Banks","USA",26.20,,3.99,-2.44%,20058
46,"ACFN","Acorn Energy, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",66.39,,3.67,-1.08%,112305
47,"ACG","AllianceBernstein Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",1802.41,41.22,7.42,0.13%,388622
48,"ACGL","Arch Capital Group Ltd.","Financial","Property & Casualty Insurance","Bermuda",7273.98,10.92,55.26,0.51%,241643
49,"ACH","Aluminum Corporation Of China Limited","Basic Materials","Aluminum","China",5023.15,,9.25,0.65%,128800
50,"ACHC","Acadia Healthcare Company, Inc.","Healthcare","Specialized Health Services","USA",2561.05,71.08,51.18,-0.12%,246736
51,"ACHN","Achillion Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",345.03,,3.57,-0.83%,1246619
52,"ACI","Arch Coal Inc.","Basic Materials","Industrial Metals & Minerals","USA",867.64,,4.09,3.54%,7622263
53,"ACIM","SPDR MSCI ACWI IMI","Financial","Exchange Traded Fund","USA",,,62.19,0.71%,988
54,"ACIW","ACI Worldwide, Inc.","Technology","Technical & System Software","USA",2247.73,36.36,57.45,0.09%,280338
55,"ACLS","Axcelis Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",239.80,,2.18,0.23%,813009
56,"ACM","AECOM Technology Corporation","Services","Technical Services","USA",2889.06,11.63,30.00,0.94%,430090
57,"ACMP","Access Midstream Partners, L.P.","Basic Materials","Oil & Gas Refining & Marketing","USA",10281.52,48.53,57.75,0.93%,263812
58,"ACN","Accenture plc","Technology","Information Technology Services","Ireland",52279.11,16.36,82.11,0.45%,2025298
59,"ACNB","ACNB Corp.","Financial","Regional - Southwest  Banks","USA",110.97,11.97,18.55,0.43%,1418
60,"ACO","Amcol International Corp.","Basic Materials","Industrial Metals & Minerals","USA",1475.80,42.31,45.27,9.48%,1671485
61,"ACOR","Acorda Therapeutics, Inc.","Healthcare","Biotechnology","USA",1341.28,9.48,33.27,-2.32%,1013605
62,"ACPW","Active Power Inc.","Industrial Goods","Diversified Machinery","USA",67.68,,3.50,2.94%,67504
63,"ACRE","Ares Commercial Real Estate Corporation","Financial","REIT - Diversified","USA",377.41,10.38,13.49,-0.44%,173479
64,"ACRX","AcelRx Pharmaceuticals, Inc.","Healthcare","Medical Appliances & Equipment","USA",485.52,,11.71,-0.34%,287739
65,"ACST","Acasti Pharma Inc.","Healthcare","Biotechnology","Canada",128.95,,1.24,0.81%,234967
66,"ACT","Actavis plc","Healthcare","Drugs - Generic","USA",25424.10,,191.88,0.13%,763671
67,"ACTG","Acacia Research Corporation","Services","Research Services","USA",702.72,,14.54,2.25%,535674
68,"ACTS","Actions Semiconductor Co., Ltd.","Technology","Semiconductor - Specialized","China",169.67,,2.47,0.41%,23140
69,"ACU","Acme United Corp.","Consumer Goods","Housewares & Accessories","USA",49.14,12.95,15.41,0.00%,0
70,"ACUR","Acura Pharmaceuticals Inc.","Healthcare","Drug Delivery","USA",87.80,,1.85,5.11%,1030807
71,"ACW","Accuride Corp.","Consumer Goods","Trucks & Other Vehicles","USA",187.97,,3.95,-2.23%,160445
72,"ACWI","iShares MSCI ACWI Index","Financial","Exchange Traded Fund","USA",,,57.04,0.40%,3758317
73,"ACWX","iShares MSCI ACWI ex US Index","Financial","Exchange Traded Fund","USA",,,45.81,0.61%,74740
74,"ACXM","Acxiom Corporation","Technology","Information Technology Services","USA",2752.83,54.78,36.70,-0.24%,287182
75,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",28.39,4.51,18.40,4.25%,7660
76,"ADAT","Authentidate Holding Corp.","Technology","Healthcare Information Services","USA",39.96,,1.13,-13.74%,409848
77,"ADBE","Adobe Systems Inc.","Technology","Application Software","USA",34127.01,119.89,68.34,1.94%,6234318
78,"ADC","Agree Realty Corp.","Financial","Property Management","USA",385.88,22.01,29.72,0.30%,28130
79,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",203.96,,18.50,2.49%,338490
80,"ADES","ADA-ES, Inc.","Industrial Goods","Pollution & Treatment Controls","USA",559.89,,55.38,2.35%,91362
81,"ADGE","American DG Energy, Inc.","Utilities","Electric Utilities","USA",102.93,,2.10,-0.94%,30817
82,"ADHD","Alcobra Ltd.","Healthcare","Biotechnology","Israel",241.26,,21.68,-4.87%,51911
83,"ADI","Analog Devices Inc.","Technology","Semiconductor - Integrated Circuits","USA",15789.93,23.72,50.77,0.16%,2169706
84,"ADK","AdCare Health Systems Inc.","Healthcare","Long-Term Care Facilities","USA",63.35,,4.30,-1.15%,13004
85,"ADM","Archer Daniels Midland Company","Consumer Goods","Farm Products","USA",27037.14,20.19,40.78,0.27%,3791431
86,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Delivery","USA",664.91,,6.34,-1.71%,132781
87,"ADNC","Audience, Inc.","Technology","Semiconductor - Integrated Circuits","USA",253.14,127.78,11.50,5.99%,215718
88,"ADP","Automatic Data Processing, Inc.","Technology","Business Software & Services","USA",36487.57,26.12,76.27,0.08%,1710591
89,"ADRA","BLDRS Asia 50 ADR Index","Financial","Exchange Traded Fund","USA",,,28.01,0.54%,1295
90,"ADRD","BLDRS Developed Markets 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.79,0.49%,6964
91,"ADRE","BLDRS Emerging Markets 50 ADR Index","Financial","Exchange Traded Fund","USA",,,34.98,1.19%,178268
92,"ADRU","BLDRS Europe 100 ADR Index","Financial","Exchange Traded Fund","USA",,,24.81,0.53%,1892
93,"ADS","Alliance Data Systems Corporation","Services","Business Services","USA",13781.41,37.75,280.11,0.25%,467132
94,"ADSK","Autodesk, Inc.","Technology","Technical & System Software","USA",12085.33,49.70,54.17,0.07%,3346484
