"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"SAPE",1.12,0.59,67.49%,69.29%,55.95%,37.05%,91.44%,94.55,24.60,42.03%,0.00%,42.03%,39017008
2,"GBIM",,0.93,10.16%,-12.42%,-22.03%,-51.33%,70.16%,53.17,7.30,29.66%,29.89%,-0.18%,101503
3,"VPCO",-0.15,0.34,71.21%,60.09%,-41.54%,-72.17%,172.84%,64.92,2.78,26.50%,15.00%,10.00%,2456739
4,"CVD",0.88,1.76,27.51%,23.17%,12.39%,-5.57%,36.70%,80.01,100.57,25.87%,-0.29%,26.23%,11494485
5,"GERN",1.91,0.14,33.24%,26.05%,5.46%,-61.94%,112.77%,72.06,2.80,25.56%,-0.36%,26.01%,29735428
6,"AU",0.32,0.49,-0.19%,-19.67%,-36.53%,-48.05%,25.40%,44.55,10.12,22.37%,11.70%,9.55%,8475896
7,"ANIP",2.21,1.68,44.79%,44.85%,39.01%,6.35%,309.95%,85.25,41.20,21.32%,11.35%,8.95%,1541047
8,"XTLB",1.42,0.28,6.75%,-4.75%,-36.38%,-63.93%,24.48%,51.56,1.93,20.59%,4.30%,15.62%,50850
9,"AMS",0.45,0.07,22.37%,19.94%,-1.91%,-23.45%,32.22%,73.87,2.62,19.54%,19.54%,0.00%,67835
10,"RELV",1.97,0.07,12.76%,13.77%,-18.87%,-60.11%,22.46%,63.00,1.40,15.37%,14.43%,0.83%,89718
11,"BBLU",-0.46,0.28,-20.15%,-37.50%,-35.93%,-55.47%,75.00%,38.01,1.75,14.38%,12.18%,1.96%,675510
12,"HKTV",1.02,0.20,22.52%,26.77%,34.12%,-11.03%,75.80%,81.39,8.79,13.86%,4.39%,9.07%,87254
13,"ALQA",1.30,0.33,19.42%,9.71%,-20.41%,-48.17%,49.71%,64.71,5.24,12.69%,8.94%,3.44%,704944
14,"LINC",2.20,0.18,7.52%,6.11%,-17.70%,-45.51%,42.64%,56.08,2.94,10.94%,10.11%,0.75%,37610
15,"MUX",0.98,0.12,-17.42%,-34.01%,-45.42%,-63.37%,16.10%,31.51,1.37,10.48%,9.60%,0.81%,2662980
16,"MNDO",1.30,0.13,13.63%,10.30%,39.02%,-0.30%,121.18%,68.40,3.30,10.37%,5.10%,5.02%,1187973
17,"SSBI",0.55,0.23,10.59%,9.76%,20.73%,4.91%,49.79%,72.83,14.20,10.25%,9.57%,0.62%,20385
18,"CTP",1.76,1.25,28.59%,21.28%,74.40%,-1.13%,295.28%,67.15,20.12,10.25%,7.59%,2.47%,198815
19,"QTWW",1.21,0.25,14.05%,5.22%,-27.36%,-61.16%,46.15%,63.00,4.37,9.80%,6.07%,3.52%,503063
20,"TRIV",,1.18,4.75%,2.46%,-1.12%,-19.40%,30.04%,54.27,14.50,9.43%,10.10%,-0.60%,20460
21,"GPRO",,6.73,8.16%,18.45%,45.88%,-14.37%,194.31%,59.75,84.32,9.36%,8.66%,0.65%,15426149
22,"TSRE",0.35,0.20,11.85%,10.90%,5.39%,-8.64%,60.17%,73.12,7.53,9.13%,6.81%,2.17%,81542
23,"RLJE",,0.26,1.42%,11.88%,-2.46%,-30.48%,74.77%,54.42,3.78,9.10%,-3.21%,12.72%,13082
24,"PLUG",1.47,0.21,16.62%,8.15%,2.99%,-56.23%,1040.00%,66.76,5.13,8.92%,6.43%,2.34%,24285400
25,"JMP",1.83,0.21,22.29%,21.00%,17.14%,-3.48%,32.50%,81.25,7.95,8.90%,7.87%,0.96%,161136
26,"TRX",1.41,0.17,-22.29%,-32.36%,-37.52%,-51.60%,17.24%,33.18,1.36,8.80%,8.80%,0.00%,428078
27,"CDE",1.32,0.33,-11.12%,-30.38%,-51.26%,-67.16%,10.14%,36.39,4.02,8.65%,8.65%,0.00%,4248776
28,"LTBR",0.05,0.13,11.57%,-6.65%,-16.98%,-43.27%,62.88%,55.17,2.15,8.59%,6.44%,2.02%,66107
29,"OCLS",0.99,0.18,9.08%,-5.04%,-32.13%,-71.43%,28.75%,53.68,2.06,8.42%,5.64%,2.63%,96914
30,"FCEL",2.61,0.12,22.48%,3.53%,-0.68%,-53.80%,71.09%,62.75,2.19,8.42%,5.29%,2.97%,11665397
31,"JRJC",2.14,0.51,17.55%,-12.56%,12.96%,-48.06%,164.81%,54.31,6.17,8.25%,7.30%,0.88%,1194431
32,"SYPR",0.46,0.18,14.68%,2.36%,-2.85%,-42.71%,49.90%,62.14,3.69,8.21%,8.21%,0.00%,33380
33,"SCYX",,0.79,24.50%,21.48%,13.56%,-11.73%,71.18%,62.74,8.73,8.18%,15.78%,-6.57%,35693
34,"ONE",1.46,0.18,15.42%,-6.12%,-44.43%,-73.99%,29.30%,57.20,2.78,8.17%,6.92%,1.17%,386707
35,"CBPO",1.69,2.48,20.75%,21.15%,51.28%,4.50%,143.81%,80.03,65.00,7.88%,8.33%,-0.41%,102111
36,"HNH",0.91,2.19,19.04%,33.83%,58.99%,3.22%,121.45%,72.23,38.09,7.87%,7.78%,0.08%,67943
37,"SRNE",3.71,0.30,17.00%,-0.48%,-39.01%,-72.26%,46.77%,59.70,4.55,7.82%,7.06%,0.71%,99805
38,"QTM",2.59,0.06,24.66%,17.87%,16.23%,-3.50%,42.27%,72.23,1.38,7.81%,7.81%,0.00%,4132578
39,"SYMX",0.32,0.08,11.44%,1.91%,-23.23%,-55.42%,85.00%,58.57,1.11,7.77%,9.90%,-1.94%,401612
40,"CRAI",0.96,1.04,19.17%,21.00%,38.06%,5.42%,88.78%,81.14,32.30,7.67%,7.67%,0.00%,142596
41,"PFIE",1.07,0.28,14.67%,-2.68%,-0.66%,-32.26%,45.62%,56.56,3.99,7.55%,8.42%,-0.81%,271482
42,"GNVC",2.08,0.08,12.75%,0.77%,-20.33%,-52.47%,69.75%,63.46,2.02,7.45%,9.19%,-1.60%,61650
43,"HMY",0.32,0.09,-11.29%,-25.63%,-39.98%,-54.21%,7.41%,30.84,1.74,7.41%,8.07%,-0.62%,2777764
44,"AMBA",,2.43,17.79%,22.40%,52.70%,1.67%,143.27%,67.02,47.56,7.38%,6.95%,0.41%,3001396
45,"SSRI",1.42,0.37,-13.91%,-29.74%,-45.07%,-61.59%,9.07%,33.23,4.69,7.32%,6.11%,1.14%,1971517
46,"AMRE",,0.56,13.04%,13.83%,36.89%,5.72%,82.24%,77.02,26.43,7.26%,0.88%,6.33%,1874059
47,"RGLD",0.41,2.56,-6.88%,-10.31%,-9.74%,-25.77%,46.03%,40.30,61.29,7.24%,5.26%,1.89%,1736988
48,"RTRX",,0.75,6.18%,-6.51%,-20.75%,-57.20%,97.71%,52.19,10.38,7.23%,7.45%,-0.21%,212162
49,"IRDM",0.55,0.30,14.64%,13.62%,29.65%,5.49%,89.57%,76.94,10.18,7.16%,7.05%,0.11%,2669577
50,"ADMS",,1.03,9.04%,-2.61%,-5.30%,-24.60%,35.69%,53.87,16.31,7.09%,5.16%,1.84%,87502
51,"ZGNX",2.31,0.09,7.55%,8.70%,-41.82%,-73.80%,27.10%,57.34,1.36,7.09%,6.25%,0.79%,1986693
52,"WLDN",0.31,1.00,3.65%,8.78%,78.40%,-10.40%,305.78%,54.32,14.04,7.01%,6.69%,0.30%,181652
