"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"IMPV",,1.62,37.15%,37.20%,16.80%,-38.96%,122.66%,79.55,40.97,26.14%,8.96%,15.76%,2991382
2,"WETF",2.02,0.54,34.67%,29.45%,20.87%,-20.27%,61.91%,77.35,14.75,25.96%,12.00%,12.47%,19873330
3,"CODE",1.13,0.96,15.47%,0.78%,9.11%,-14.04%,87.95%,58.52,20.58,24.50%,3.52%,20.27%,8741689
4,"SGMS",1.68,0.64,22.99%,10.11%,3.54%,-39.58%,68.87%,64.43,11.77,22.22%,15.39%,5.92%,4745421
5,"GRPN",,0.25,18.41%,12.04%,1.19%,-41.14%,41.12%,67.35,7.31,22.04%,12.29%,8.68%,87545952
6,"OPLK",1.50,0.51,25.54%,18.19%,20.13%,5.09%,50.32%,77.85,20.85,22.00%,7.47%,13.52%,565334
7,"GCAP",-0.41,0.34,24.00%,27.35%,5.21%,-29.44%,46.30%,71.25,8.56,21.42%,5.55%,15.04%,690733
8,"BCOV",,0.21,19.11%,12.00%,-23.60%,-60.41%,26.68%,70.39,6.41,18.92%,4.57%,13.73%,1356986
9,"MELI",1.80,3.98,23.74%,21.45%,39.73%,-0.03%,71.79%,75.98,136.15,18.19%,1.60%,16.32%,2902098
10,"NVDQ",,0.71,29.01%,21.85%,-4.77%,-35.20%,50.82%,72.77,15.61,17.90%,9.16%,8.01%,1593396
11,"YRCW",3.50,1.05,22.36%,7.67%,-3.30%,-26.60%,203.68%,63.88,21.44,17.80%,2.10%,15.38%,3492487
12,"ARCW",0.96,1.20,21.55%,-16.56%,-5.48%,-45.44%,143.57%,53.44,13.64,17.48%,16.28%,1.03%,225591
13,"VRS",0.46,0.21,13.64%,-0.92%,7.55%,-47.75%,457.69%,57.03,2.90,16.94%,9.43%,6.85%,296215
14,"SIMG",1.52,0.19,16.53%,10.05%,-1.87%,-25.14%,30.73%,67.14,5.36,16.78%,5.10%,11.11%,1634294
15,"UVE",1.17,0.51,25.89%,29.25%,35.54%,12.98%,136.64%,75.58,17.50,16.74%,9.10%,7.00%,1073694
16,"YOD",0.77,0.12,14.13%,3.62%,-34.52%,-72.24%,26.71%,61.71,2.04,16.57%,13.97%,2.29%,3493866
17,"CEVA",0.77,0.57,19.63%,15.27%,4.67%,-13.89%,29.78%,69.66,16.30,14.95%,8.59%,5.85%,533255
18,"TNAV",0.47,0.28,18.52%,7.71%,19.21%,-10.09%,53.62%,69.25,7.22,14.79%,3.14%,11.29%,748771
19,"CCIH",1.80,0.78,-16.48%,-22.68%,-34.04%,-64.89%,55.59%,36.84,10.30,14.57%,13.19%,1.22%,520047
