"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"DRL",2.83,0.94,-62.76%,-69.12%,-80.90%,-87.92%,61.50%,24.73,3.02,58.95%,60.64%,-1.05%,7893611
2,"CTP",1.77,0.59,2.50%,1.08%,48.72%,-17.90%,205.26%,52.03,9.86,28.05%,-6.27%,36.62%,70275
3,"RDNT",1.72,0.36,35.61%,78.21%,152.31%,12.31%,332.00%,84.39,6.48,21.80%,24.14%,-1.88%,4586531
4,"MTRX",1.79,1.13,6.57%,2.50%,37.73%,-5.23%,126.28%,58.87,33.49,18.13%,7.13%,10.26%,682945
5,"BIOS",0.50,0.33,-0.02%,-0.36%,-17.61%,-59.53%,27.09%,50.68,7.13,17.08%,9.69%,6.73%,4741309
6,"MEIL",,0.17,22.83%,10.63%,11.67%,-44.18%,104.67%,63.51,3.07,16.29%,5.87%,9.85%,1391331
7,"BBOX",1.15,1.08,8.48%,-0.46%,-13.76%,-26.45%,19.34%,57.74,23.08,15.92%,4.43%,11.00%,215575
8,"TUES",1.10,0.62,10.93%,3.99%,9.03%,-9.10%,97.00%,59.82,15.09,15.63%,17.52%,-1.61%,2361137
9,"CLDX",2.38,1.17,-9.90%,-32.29%,-46.09%,-67.07%,16.06%,37.19,12.79,15.33%,16.27%,-0.81%,3709362
10,"OLED",0.57,1.40,4.80%,-6.57%,-11.87%,-27.91%,26.27%,53.46,28.65,15.20%,2.32%,12.59%,2087046
11,"PPO",0.35,1.22,13.48%,14.02%,4.18%,-17.54%,35.83%,71.88,39.92,14.98%,7.89%,6.57%,2525195
12,"KWK",1.57,0.22,-7.03%,-2.64%,8.65%,-23.98%,93.75%,45.85,2.79,14.34%,18.72%,-3.69%,4356626
13,"NPSP",0.45,2.03,7.05%,-4.97%,-4.54%,-30.65%,102.50%,50.72,27.52,13.86%,15.73%,-1.61%,4680451
14,"LIOX",1.48,0.32,-1.33%,-9.57%,10.96%,-22.53%,135.22%,45.89,5.81,13.70%,6.61%,6.65%,751539
15,"BRDR",,1.15,-15.54%,-21.57%,-21.57%,-41.65%,13.24%,,12.40,12.62%,12.73%,-0.09%,371863
16,"OVAS",,0.51,-8.76%,-20.50%,-26.75%,-54.94%,14.44%,39.14,7.21,12.48%,17.24%,-4.06%,71971
