"No.","Ticker","Beta","Average True Range","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","52-Week High","52-Week Low","Relative Strength Index (14)","Price","Change","Change from Open","Gap","Volume"
1,"MEIL",,0.29,61.88%,61.09%,35.26%,-52.87%,157.33%,71.10,3.86,53.78%,38.35%,11.16%,1253614
2,"KFN",2.09,0.19,30.23%,26.40%,22.23%,12.49%,38.50%,83.30,12.34,30.58%,5.20%,24.13%,42587896
3,"LPTH",0.53,0.07,12.15%,10.12%,20.84%,-23.47%,114.29%,59.91,1.50,27.12%,25.00%,1.69%,573872
4,"IDIX",0.49,0.33,6.60%,20.48%,22.10%,-11.49%,78.84%,59.62,5.24,17.75%,18.02%,-0.22%,2844040
5,"IRBT",1.44,1.11,15.10%,9.29%,11.99%,-10.72%,104.28%,67.27,36.71,17.28%,11.38%,5.30%,5913828
6,"IDRA",1.84,0.30,48.49%,56.47%,160.80%,1.45%,1742.11%,72.90,3.50,15.13%,14.75%,0.33%,2052730
7,"BWEN",2.13,0.58,19.20%,0.72%,32.13%,-27.71%,277.00%,58.15,7.54,14.94%,10.88%,3.66%,509493
8,"RICK",1.81,0.31,17.85%,11.45%,25.37%,-4.31%,58.24%,79.84,12.20,13.49%,1.67%,11.63%,471912
9,"NES",0.93,1.40,5.90%,-12.90%,-42.81%,-61.56%,29.69%,51.29,16.99,12.22%,12.82%,-0.53%,461831
10,"LIQD",,0.53,-5.22%,-3.02%,-3.05%,-27.96%,20.45%,46.48,7.42,12.08%,7.85%,3.93%,25537
11,"PBYI",,5.58,62.00%,99.49%,122.84%,8.66%,448.02%,82.24,99.85,11.98%,9.46%,2.30%,1294401
12,"OMEX",1.29,0.14,5.80%,-10.85%,-29.98%,-44.05%,20.35%,51.22,2.07,11.89%,13.11%,-1.08%,1996906
13,"KPTI",,1.02,38.81%,40.99%,40.99%,9.89%,51.94%,,23.55,11.88%,10.56%,1.19%,364405
14,"YGE",2.65,0.37,-3.70%,-22.67%,15.69%,-44.93%,198.15%,42.00,4.83,11.81%,11.81%,0.00%,7088103
15,"ADEP",2.24,0.88,22.77%,35.15%,146.18%,4.40%,448.32%,68.05,13.05,11.63%,11.06%,0.51%,827557
16,"STXS",2.56,0.23,9.66%,4.98%,40.60%,-63.22%,229.94%,60.09,3.64,10.98%,11.66%,-0.61%,3928117
17,"KOPN",1.88,0.15,7.10%,4.06%,8.97%,-12.28%,28.43%,58.01,3.93,10.70%,9.17%,1.41%,245808
18,"CLWT",1.72,0.34,32.99%,32.45%,53.91%,-12.50%,104.17%,75.23,4.90,10.11%,11.62%,-1.35%,73056
19,"EONC",1.00,0.12,11.36%,16.72%,33.97%,-25.75%,82.35%,54.59,1.24,9.73%,12.73%,-2.65%,43961
20,"KUTV",2.10,0.19,17.49%,20.59%,95.60%,-18.46%,234.74%,68.86,3.18,9.66%,9.66%,0.00%,164537
21,"TSL",3.02,0.94,-2.18%,-11.19%,50.53%,-24.27%,308.16%,47.26,13.51,9.57%,8.69%,0.81%,7215571
